"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.07251254,0.500687422,-0.660201108,-9.91438907
1.08247054,0.438138904,-0.726041653,-9.9829231
1.09242854,0.382623353,-0.765097068,-10.0804868
1.10238654,0.370203432,-0.746392368,-10.0019271
1.11234454,0.344765039,-0.755969174,-9.82011738
1.12230154,0.404919356,-0.819116243,-9.76310546
1.13225954,0.411653048,-0.816572404,-9.9116956
1.14221754,0.412700511,-0.70688804,-10.0668698
1.15217554,0.434547601,-0.599448241,-10.0887169
1.16213354,0.46896425,-0.550067831,-9.98711295
1.17209154,0.51520227,-0.584634118,-9.87742859
1.18204904,0.446967522,-0.692223555,-9.78734675
1.19200604,0.313790055,-0.778414815,-9.7095352
1.20196404,0.255880302,-0.793528213,-9.68439608
1.21192204,0.250493349,-0.753275697,-9.70549498
1.22188004,0.362721552,-0.734570997,-9.78450363
1.23183804,0.465372948,-0.71751231,-9.94775826
1.24179604,0.581641366,-0.711975719,-10.1044288
1.25175404,0.61949968,-0.686537326,-10.1529114
1.26171204,0.552162758,-0.650325026,-10.0613332
1.27166904,0.496946482,-0.594809475,-9.90541082
1.28162704,0.452204839,-0.608576134,-9.80650036
1.29158504,0.420032754,-0.683394936,-9.83283658
1.30154304,0.348206704,-0.782155755,-9.94027638
1.31150104,0.331896205,-0.860565859,-10.0191354
1.32145904,0.342520475,-0.876427445,-10.0314057
1.33141704,0.383072266,-0.823006821,-9.91947675
1.34137504,0.371101257,-0.785148507,-9.71776526
1.35133304,0.421229855,-0.827795224,-9.52099181
1.36129004,0.454150127,-0.856525644,-9.45485199
1.37124804,0.418536378,-0.922515827,-9.48448024
1.38120604,0.382024802,-0.942267991,-9.53041898
1.39116404,0.345662865,-0.907252792,-9.58144541
1.40112204,0.390254871,-0.883759688,-9.70310078
1.41108004,0.442029482,-0.870591579,-9.86815106
1.42103804,0.465971498,-0.798915166,-9.91483799
1.43099604,0.463577296,-0.777666627,-9.8663554
1.44095304,0.484676199,-0.814477477,-9.83343513
1.45091104,0.466570049,-0.801010093,-9.82700071
1.46086904,0.448164623,-0.767341632,-9.78525182
1.47082704,0.450409187,-0.804002845,-9.7589156
1.48078504,0.437540353,-0.814028564,-9.77208371
1.49074304,0.376188936,-0.783352856,-9.79931776
1.50070104,0.341173737,-0.771531485,-9.86066917
1.51065904,0.264708921,-0.801010093,-9.83971991
1.52061704,0.18734628,-0.830937614,-9.76579893
1.53057404,0.188693018,-0.866850639,-9.729437
1.54053204,0.261416894,-0.88675244,-9.76624785
1.55049004,0.303016148,-0.828094499,-9.80979239
1.56044804,0.301669409,-0.780809016,-9.75008699
1.57040604,0.311844766,-0.743249978,-9.66464391
1.58036404,0.331746568,-0.767640907,-9.64743559
1.59032204,0.304662161,-0.798765529,-9.66718775
1.60028004,0.313939693,-0.862960061,-9.60718307
1.61023804,0.33533787,-0.881664761,-9.49570306
1.62019504,0.351349094,-0.899621274,-9.38542015
1.63015304,0.365564666,-0.894084682,-9.3159883
1.64011104,0.378583138,-0.890044467,-9.3231709
1.65006904,0.430956299,-0.898274535,-9.41280383
1.66002704,0.485574024,-0.910395181,-9.51590414
1.66998504,0.490512065,-0.950946972,-9.60838018
1.67994304,0.469712438,-0.967706384,-9.6629979
1.68990104,0.443226582,-0.914435397,-9.70848773
1.69985804,0.393546898,-0.840215145,-9.80889456
1.70981604,0.418686015,-0.769586196,-9.86560722
1.71977404,0.445920059,-0.752976422,-9.82281086
1.72973204,0.417040002,-0.805948134,-9.68978303
1.73969004,0.425569345,-0.848295576,-9.46622445
1.74964804,0.405517906,-0.828543412,-9.22979704
1.75960604,0.436792165,-0.817769505,-9.11053587
1.76956404,0.427963547,-0.775272425,-9.10724384
1.77952204,0.351947644,-0.664540598,-9.05487068
1.78947904,0.381725527,-0.590021072,-8.98229644
1.79943704,0.492606992,-0.534505521,-8.93560951
1.80939504,0.655113429,-0.407463195,-8.97077435
1.81935304,0.738910487,-0.272340439,-9.16650033
1.82931104,0.711526806,-0.180911863,-9.44018751
1.83926904,0.661697484,-0.22041619,-9.80365725
1.84922704,0.414196887,-0.237774152,-10.1217868
1.85918504,0.112078565,-0.30346506,-10.3460936
1.86914304,0.0615010551,-0.396838925,-10.493337
1.87910004,0.00957680664,-0.516698646,-10.5712982
1.88905804,0.0152630356,-0.596904401,-10.6310036
1.89901604,0.109684364,-0.607678309,-10.6253173
1.90897404,0.190638307,-0.562338115,-10.5065051
1.91893204,0.222511117,-0.427215359,-10.2747164
1.92889004,0.261117619,-0.299275208,-10.1247795
1.93884804,0.307505276,-0.241215817,-10.172065
1.94880604,0.283413622,-0.159663323,-10.2642418
1.95876404,0.273687177,-0.124498486,-10.2771106
1.96872104,0.248697697,-0.120757546,-10.3116769
1.97867904,0.258873055,-0.180762225,-10.3537251
1.98863704,0.291045139,-0.265008196,-10.4265986
1.99859504,0.213981773,-0.331896205,-10.371532
2.00855304,0.176871648,-0.345513227,-10.254665
2.01851104,0.134075293,-0.267552036,-10.0243727
2.02846904,0.123750298,-0.117914432,-9.65880805
2.03842704,0.110881464,-0.00748188019,-9.41893897
2.04838504,0.143801737,0.0320224472,-9.44871685
2.05834204,0.213233585,0.112826753,-9.64534066
2.06830004,0.252289,0.209043732,-9.85288802
2.07825804,0.309899477,0.229992997,-9.98875896
2.08821604,0.423025506,0.206350256,-10.1289694
2.09817404,0.510413866,0.253486101,-10.2519715
2.10813204,0.528819292,0.312293679,-10.3559696
2.11809004,0.604087006,0.36780923,-10.3923316
2.12804804,0.723497814,0.430058473,-10.3796124
2.13800604,0.861912598,0.481982722,-10.3155675
2.14796404,0.975038626,0.518195022,-10.1746089
2.15792104,1.08187988,0.488716414,-10.0472673
2.16787904,1.16403092,0.464475122,-9.97229883
2.17783704,1.14218383,0.484376923,-9.8193692
2.18779583,1.08143096,0.499490321,-9.57321534
2.19775383,1.05225163,0.397886388,-9.34262379
2.20771183,0.928351694,0.292691153,-9.14674817
2.21766983,0.781407567,0.260070155,-9.14195976
2.22762783,0.737563749,0.236277776,-9.23293943
2.23758583,0.825700298,0.199915839,-9.33768575
2.24754283,0.837521668,0.217423438,-9.444527
2.25750083,0.643591334,0.26665421,-9.56363853
2.26745883,0.409258846,0.258274504,-9.7215062
2.27741683,0.266354935,0.204255329,-9.82251159
2.28737483,0.179265849,0.103100309,-9.90271734
2.29733283,0.117315881,0.0481833084,-10.0543002
2.30729083,0.143951375,0.0957680664,-10.2431429
2.31724883,0.224905318,0.173280345,-10.3713823
2.32720683,0.287753112,0.30346506,-10.2645411
2.33716383,0.310797303,0.268300224,-10.124181
2.34712183,0.378583138,0.110432552,-9.90765538
2.35707983,0.3422212,-0.0615010551,-9.72180548
2.36703783,0.235529588,-0.181510413,-9.59955156
2.37699583,0.150086517,-0.225803144,-9.56603273
2.38695383,0.0954687912,-0.23792379,-9.63396821
2.39691183,0.115669868,-0.278176305,-9.78540146
2.40686983,0.148290865,-0.315585706,-9.92695863
2.41682783,0.205602068,-0.318428821,-10.05026
2.42678583,0.24480712,-0.230741185,-10.065972
2.43674283,0.216824888,-0.163104988,-10.0215296
2.44670083,0.260668706,-0.146644852,-9.93803182
2.45665883,0.261267256,-0.0733224258,-9.92291842
2.46661683,0.172532157,0.0209492645,-9.95853217
2.47657483,0.12300211,0.0507271477,-9.97559085
2.48653283,0.107140524,0.0676361969,-9.97813469
2.49649083,0.120458271,0.0665887337,-9.97035354
2.50644883,0.106841249,0.0965162544,-9.93803182
2.51640683,0.170586868,0.0942716904,-9.84944635
2.52636383,0.232237561,0.056263739,-9.73078373
2.53632183,0.218620539,0.120907184,-9.60029974
2.54627983,0.198269825,0.195127435,-9.47071358
2.55623783,0.215328512,0.226252057,-9.46742155
2.56619583,0.241365455,0.238971253,-9.52622913
2.57615383,0.31349078,0.242412918,-9.58219359
2.58611183,0.45025955,0.238073428,-9.65970587
2.59606983,0.595258388,0.247350959,-9.686491
2.60602783,0.711676443,0.299574483,-9.69756419
2.61598483,0.737863024,0.314388605,-9.75607249
2.62594283,0.678456895,0.292541515,-9.87757822
2.63590083,0.561440289,0.315884982,-9.97858361
2.64585883,0.52268415,0.254533564,-10.0522053
2.65581683,0.529118567,0.147692315,-10.1178962
2.66577483,0.500388147,0.105195235,-10.1475245
2.67573283,0.49081134,0.0544680878,-10.1526121
2.68569083,0.468216062,0.0326209976,-10.05026
2.69564883,0.429908836,0.0255880302,-9.87264018
2.70560683,0.39339726,0.0444423683,-9.7051957
2.71556383,0.261865807,-0.0360626625,-9.58683236
2.72552183,0.06494272,-0.165050277,-9.56453636
2.73547983,-0.173429983,-0.303913973,-9.61242039
2.74543783,-0.325012875,-0.366761767,-9.66763667
2.75539583,-0.200215114,-0.411353773,-9.82984383
2.76535383,0.000897825623,-0.322020123,-10.1108632
2.77531183,-0.00613514175,-0.136918407,-10.3363671
2.78526983,0.0583586655,-0.0386065018,-10.3652472
2.79522783,0.141856448,0.0176572372,-10.1632364
2.80518483,0.153827457,0.0433949051,-9.95224739
2.81514283,0.108487263,0.131381816,-9.85049382
2.82510083,0.153378544,0.213832136,-9.86126773
2.83505883,0.303165785,0.197521637,-9.96212347
2.84501683,0.357334598,0.182857152,-10.0411321
2.85497483,0.354790759,0.179565125,-9.98905824
2.86493283,0.306757088,0.153079269,-9.83762498
2.87489083,0.264858559,0.125994862,-9.67721347
2.88484883,0.205751705,0.131232178,-9.51321066
2.89480683,0.144699563,0.129436527,-9.43076034
2.90476383,0.196623811,0.0941220528,-9.46981575
2.91472183,0.264260008,0.0401028778,-9.64085154
2.92467983,0.230591547,-0.00269347687,-9.78210943
2.93463783,0.214281049,-0.0574608398,-9.85992099
2.94459583,0.200813664,-0.113425304,-9.86560722
2.95455383,0.132728555,-0.115220955,-9.82191304
2.96451183,0.0377086761,-0.0531213493,-9.74903952
2.97446983,-0.00463876572,0.00269347687,-9.70220295
2.98442783,0.0516249733,-0.000897825623,-9.78046342
2.99438483,0.143951375,-0.0103249947,-9.92486371
3.00434283,0.153977094,-0.0254383926,-9.94102457
3.01430083,0.0885854614,-0.0405517906,-9.88610757
3.02425883,0.0363619377,-0.0680851097,-9.79782138
3.03421683,0.0505775101,-0.0653916328,-9.74350293
3.04417483,0.0710778618,-0.00269347687,-9.72599533
3.05413283,-0.00463876572,0.0688332977,-9.72375077
3.06409083,0.00359130249,0.114772042,-9.69352397
3.07404883,0.0254383926,0.158166947,-9.66943232
3.08400683,0.0257376678,0.186298817,-9.68200188
3.09396483,0.138414783,0.209492645,-9.72375077
3.10392183,0.268300224,0.218321264,-9.78854385
3.11387983,0.285059635,0.235828864,-9.87518402
3.12383783,0.247051684,0.242412918,-9.94955391
3.13379583,0.171035781,0.207098444,-10.0131499
3.14375383,0.12674305,0.186298817,-10.0577419
3.15371183,0.0935235023,0.140060797,-10.096947
3.16366983,0.114323129,0.0903811127,-10.067618
3.17362783,0.1623568,0.0380079514,-10.054001
3.18358579,0.234482125,-0.025288755,-10.0329021
3.19354279,0.213832136,-0.0456394691,-9.95538978
3.20350079,0.194528885,-0.0993593689,-9.9176811
3.21345879,0.139761522,-0.174776721,-9.90765538
3.22341679,0.0884358238,-0.115071317,-9.79752211
3.23337479,0.133327105,-0.119410808,-9.75038626
3.24333279,0.126593413,-0.154276369,-9.76265654
3.25329079,0.0820014069,-0.182857152,-9.78255835
3.26324879,0.0954687912,-0.253785376,-9.84331121
3.27320679,0.0677858345,-0.288950213,-9.88775358
3.28316479,0.0848445213,-0.26725276,-9.89343981
3.29312179,0.121356097,-0.201112939,-9.84735143
3.30307979,0.160860424,-0.114023854,-9.78689784
3.31303779,0.208894095,-0.0297778831,-9.75487539
3.32299579,0.245256033,0.0682347473,-9.75307974
3.33295379,0.270694425,0.105943423,-9.76609821
3.34291179,0.28416181,0.0906803879,-9.77986487
3.35286979,0.232686474,0.0846948837,-9.83163948
3.36282779,0.217124163,0.112228203,-9.92860465
3.37278579,0.261716169,0.108487263,-9.99998178
3.38274379,0.244058932,0.0734720634,-9.9526963
3.39270079,0.171933607,0.0668880089,-9.86186628
3.40265879,0.169539405,-0.0154126732,-9.77687212
3.41261679,0.139312609,-0.101304658,-9.74604677
3.42257479,0.055515551,-0.126593413,-9.75233155
3.43253279,0.0439934555,-0.131681091,-9.80979239
3.44249079,0.0709282242,-0.115669868,-9.88625721
3.45244879,0.153677819,-0.061949968,-9.93982747
3.46240679,0.174178171,-0.0122702835,-9.96736079
3.47236479,0.173729258,-0.039653965,-9.96691187
3.48232279,0.171335056,-0.055515551,-9.91917748
3.49227979,0.0788590172,-0.0172083244,-9.82879637
3.50223779,0.0353144745,-0.0154126732,-9.71581997
3.51219579,0.0412999786,-0.0433949051,-9.62588777
3.52215379,0.0312742592,-0.0559644638,-9.63292074
3.53211179,0.0990600937,-0.0704793114,-9.72165584
3.54206979,0.146944127,-0.0604535919,-9.81413188
3.55202779,0.190937582,0.00912789383,-9.85468367
3.56198579,0.218321264,0.0860416222,-9.86830069
3.57194379,0.230741185,0.140210435,-9.87473511
3.58190179,0.245256033,0.152480718,-9.88221699
3.59185879,0.254832839,0.137666595,-9.85977135
3.60181679,0.237624515,0.101005383,-9.83971991
3.61177479,0.230591547,0.0620996056,-9.80485435
3.62173279,0.258124866,-0.0188543381,-9.71207903
3.63169079,0.228646259,-0.0333691856,-9.63516531
3.64164879,0.200215114,-0.0484825836,-9.59820482
3.65160679,0.23732524,-0.0957680664,-9.64354501
3.66156479,0.238372703,-0.15547347,-9.72300258
3.67152279,0.210689746,-0.165050277,-9.839271
3.68148079,0.244358207,-0.103100309,-9.9526963
3.69143779,0.318129546,-0.057011927,-10.0038724
3.70139579,0.36466684,-0.00957680664,-9.94177276
3.71135379,0.373645097,-0.00823006821,-9.85498295
3.72131179,0.368707056,-0.0407014282,-9.81173768
3.73126979,0.31408933,-0.0251391174,-9.75113445
3.74122779,0.29164369,-0.0190039757,-9.7342254
3.75118579,0.328304903,-0.0384568642,-9.75816742
3.76114379,0.314538243,-0.0294786079,-9.81577789
3.77110179,0.306158537,-0.0279822319,-9.87129344
3.78105979,0.342370837,-0.0350151993,-9.87937388
3.79101779,0.321271935,-0.0700303986,-9.78495255
3.80097479,0.282815071,-0.0613514175,-9.73272902
3.81093279,0.289698401,-0.00837970581,-9.77956559
3.82089079,0.262763632,0.0038905777,-9.94476551
3.83084879,0.210989021,0.0142155724,-10.0803372
3.84080679,0.193780697,0.0134673843,-10.1045785
3.85076479,0.161159699,-0.0712274994,-10.0568441
3.86072279,0.160860424,-0.108487263,-9.99324809
3.87068079,0.193631059,-0.113275666,-9.83942064
3.88063879,0.199018013,-0.0791582924,-9.7016044
3.89059679,0.170886143,-0.0233434662,-9.61227075
3.90055379,0.184652803,-0.0113724579,-9.57396353
3.91051179,0.201561852,-0.0134673843,-9.61825626
3.92046979,0.196923087,-0.0410007034,-9.68484499
3.93042779,0.186149179,-0.125695587,-9.73976199
3.94038579,0.129137252,-0.145298113,-9.828946
3.95034379,0.138564421,-0.0941220528,-9.91124669
3.96030179,0.177470198,-0.0356137497,-10.005668
3.97025979,0.205302792,0.0161608612,-10.0269166
3.98021779,0.209941558,0.0618003304,-10.0408328
3.99017579,0.193930334,0.0609025047,-10.0134492
4.00013279,0.150834705,-0.0196025261,-10.0168908
4.01009079,0.13302783,-0.0983119057,-9.99205099
4.02004879,0.160411511,-0.178667299,-9.98980643
4.03000679,0.19108722,-0.178816936,-9.98920788
4.03996479,0.183306065,-0.110282914,-9.92830537
4.04992279,0.207547356,-0.0849941589,-9.85363621
4.05988079,0.240467629,-0.112228203,-9.7752261
4.06983879,0.209941558,-0.159513686,-9.73557214
4.07979679,0.109834001,-0.169988318,-9.76116017
4.08975479,0.106841249,-0.138265146,-9.75786814
4.09971179,0.150535429,-0.137666595,-9.85139164
4.10966979,0.195576348,-0.172083244,-9.88535938
4.11962779,0.118064069,-0.159364048,-9.82460651
4.12958579,0.0653916328,-0.114323129,-9.67511855
4.13954379,0.190189394,-0.0761655403,-9.65102689
4.14950179,0.302567235,-0.0656909081,-9.77911668
4.15945979,0.276829567,-0.0263362183,-9.89957495
4.16941779,0.344316126,0.055515551,-9.8905967
4.17937579,0.398335301,0.0504278725,-9.89343981
4.18933379,0.380079514,0.0543184502,-9.89942531
4.19929179,0.35718496,0.0526724365,-9.98127708
4.20924879,0.335188232,0.0456394691,-10.0731546
4.21920679,0.262314719,0.0306757088,-10.1074216
4.22916479,0.189740482,0.00972644424,-10.0189858
4.23912279,0.149338329,-0.0772130035,-9.88625721
4.24908079,0.121954647,-0.173878896,-9.79901848
4.25903879,0.0797568428,-0.180313313,-9.76639748
4.26899679,0.055515551,-0.13048399,-9.7553243
4.27895479,0.0861912598,-0.130783266,-9.72584569
4.28891279,0.0818517693,-0.168342304,-9.63052654
4.29887079,0.0203507141,-0.150984342,-9.51784942
4.30882779,0.0374094009,-0.141706811,-9.4879219
4.31878579,0.0852934341,-0.11866262,-9.50123965
4.32874379,0.115669868,-0.117914432,-9.58354033
4.33870179,0.15547347,-0.117764794,-9.72015947
4.34865979,0.204105692,-0.0867898102,-9.85393548
4.35861779,0.243460381,-0.0356137497,-9.91394016
4.36857579,0.282815071,-0.00119710083,-9.92890392
4.37853379,0.293888254,0.0700303986,-9.98980643
4.38849179,0.320523747,0.148440503,-10.0441249
4.39844979,0.321870486,0.146495214,-10.0834796
4.40840779,0.258124866,0.114622404,-10.0614828
4.41836479,0.22670097,0.0598550415,-9.98501802
4.42832279,0.236876327,0.00538695374,-9.94805754
4.43828079,0.22415713,-0.0438438179,-9.91723219
4.44823879,0.181061501,-0.0454898315,-9.91827965
4.45819679,0.202459678,-0.100107557,-9.90496191
4.46815479,0.251241537,-0.151433255,-9.87967315
4.47811279,0.128389064,-0.209043732,-9.76998879
4.48807079,0.00179565125,-0.249894798,-9.54224035
4.49802879,-0.0915782135,-0.260219793,-9.3991868
4.50798679,-0.0990600937,-0.271292976,-9.40427448
4.51794479,-0.057011927,-0.231339735,-9.59147113
4.52790179,0.0430956299,-0.171634332,-9.84794998
4.53785979,0.187495918,-0.111031102,-10.0441249
4.54781779,0.263212545,-0.048332946,-10.0876694
4.55777579,0.296731368,-0.0315735344,-9.97394484
4.56773379,0.307654913,-0.0142155724,-9.79931776
4.57769179,0.238971253,0.0275333191,-9.60912836
4.58764979,0.202609315,0.064194532,-9.5404447
4.59760779,0.238821616,0.0136170219,-9.59341641
4.60756579,0.290296951,-0.063446344,-9.74679496
4.61752379,0.283413622,-0.0927753143,-9.89643256
4.62748079,0.270694425,-0.106541974,-9.98247418
4.63743879,0.286107098,-0.133925655,-9.96376948
4.64739679,0.283712897,-0.15547347,-9.88446155
4.65735479,0.250942262,-0.149487966,-9.88835213
4.66731279,0.261117619,-0.0731727882,-9.94955391
4.67727079,0.223708218,0.00209492645,-9.93339305
4.68722879,0.246602771,0.0125695587,-9.91453871
4.69718679,0.289997676,0.0243909294,-9.89867713
4.70714479,0.257526316,0.0275333191,-9.88087025
4.71710279,0.209343008,0.0366612129,-9.87368765
4.72705979,0.21233576,0.0210989021,-9.85408512
4.73701779,0.227898071,-0.0107739075,-9.78824457
4.74697579,0.20485388,-0.0459387444,-9.72045874
4.75693379,0.201412215,-0.119859721,-9.66673884
4.76689179,0.182258601,-0.153378544,-9.6502787
4.77684979,0.176422735,-0.136020582,-9.65282254
4.78680779,0.168641579,-0.0576104774,-9.67511855
4.79676579,0.186448454,0.00927753143,-9.71342577
4.80672379,0.262314719,0.0164601364,-9.77747067
4.81668179,0.278924493,0.023792379,-9.8579757
4.82663979,0.365415028,0.0510264229,-10.0050695
4.83659779,0.444722958,0.0234931038,-10.1264256
4.84655479,0.441580569,0.0119710083,-10.1358527
4.85651279,0.411802686,0.0178068748,-9.98426984
4.86647079,0.378882413,0.056263739,-9.79048914
4.87642879,0.393995811,0.0749684395,-9.72794062
4.88638679,0.41090486,0.0573112022,-9.77971523
4.89634479,0.368707056,0.0432452675,-9.8380739
4.90630279,0.405817181,-0.0644938072,-9.88939959
4.91626079,0.406565369,-0.197820912,-9.99160208
4.92621879,0.29538463,-0.217573076,-10.0465191
4.93617679,0.24106618,-0.178517661,-9.9212724
4.94613379,0.29852702,-0.208445182,-9.8018616
4.95609179,0.310049115,-0.224755681,-9.76729531
4.96604979,0.217273801,-0.192433958,-9.75547394
4.97600779,0.196773449,-0.152630356,-9.73228011
4.98596579,0.199915839,-0.140210435,-9.72135657
4.99592379,0.143502462,-0.148141228,-9.73392612
5.00588179,0.0615010551,-0.124797762,-9.75023662
5.01583979,0.0908300255,-0.106990887,-9.72614497
5.02579779,0.115220955,-0.134524206,-9.70220295
5.03575579,0.138414783,-0.0834977829,-9.79677392
5.04571379,0.16295535,-0.0200514389,-9.89733039
5.05567079,0.222660754,0.00867898102,-9.9315974
5.06562879,0.289698401,0.0243909294,-9.97753614
5.07558679,0.245106395,0.0466869324,-9.92755718
5.08554479,0.148590141,0.0450409187,-9.80231051
5.09550279,0.107888712,-0.00164601364,-9.70549498
5.10546079,0.0975637177,-0.0344166489,-9.71357541
5.11541879,0.151433255,-0.040402153,-9.77687212
5.12537679,0.231489373,-0.0321720848,-9.8730891
5.13533479,0.279822319,-0.0398036026,-9.94356841
5.14529279,0.25169045,-0.00957680664,-9.89583401
5.15525079,0.219668002,0.0107739075,-9.79198551
5.16520879,0.170736506,0.0278325943,-9.70325042
5.17516579,0.140210435,0.0240916542,-9.69591817
5.18512379,0.194379247,-0.00613514175,-9.77851813
5.19508167,0.228047708,-0.0595557663,-9.90421372
5.20503967,0.20545243,-0.0704793114,-9.95793362
5.21499767,0.162506438,-0.0647930824,-9.89104561
5.22495567,0.177919111,-0.070628949,-9.79692356
5.23491367,0.203058228,-0.108187988,-9.77133553
5.24487167,0.228496621,-0.0954687912,-9.83822353
5.25482967,0.264110371,-0.0733224258,-9.9104985
5.26478767,0.311395853,-0.0498293221,-9.93459015
5.27474567,0.368557418,-0.0441430931,-10.0001314
5.28470267,0.408959571,-0.0704793114,-10.1886748
5.29466067,0.426916084,-0.0776619164,-10.4201642
5.30461867,0.366612129,-0.0902314751,-10.3279874
