"Time (s)","X (µT)","Y (µT)","Z (µT)"
0.0128934167,-83.0264587,111.817154,-307.142029
0.0231414167,-82.9078064,111.755035,-307.341736
0.0333884167,-82.781662,111.804626,-307.040527
0.0436344167,-82.9074097,111.702576,-307.178833
0.0538824167,-83.0271301,111.819138,-307.15332
0.0641294167,-83.0093231,111.742355,-307.542084
0.0743764167,-83.0109253,111.615387,-307.173676
0.0846234167,-83.2689819,111.654938,-307.252991
0.0948714167,-82.9819031,111.422287,-307.257202
0.105119417,-82.891098,111.491806,-307.174011
0.115367417,-83.0907288,111.761749,-307.218842
0.125614417,-82.7623596,111.606476,-307.151184
0.135863417,-83.0908813,111.660858,-306.584412
0.146110417,-82.8821564,112.010254,-306.720093
0.156358417,-82.8338928,111.97345,-306.994293
0.166606417,-82.7951813,112.04126,-307.155731
0.176853417,-82.9873199,112.054504,-307.150146
0.187100542,-82.934021,111.910904,-307.091278
0.197347542,-82.9036865,112.037598,-307.049866
0.207594542,-83.0804443,112.061249,-307.222412
0.217841542,-83.1362,111.907379,-307.239777
0.228088542,-83.052475,112.064392,-306.840393
0.238336542,-82.9905853,112.198837,-307.066589
0.248582542,-82.9580078,112.311935,-307.177826
0.258830542,-83.216217,112.338928,-307.135712
0.269077542,-83.1734772,112.133987,-307.205566
0.279324542,-83.3269348,112.213745,-307.314209
0.289571542,-83.1735687,112.329376,-307.099609
0.299818542,-83.4912872,112.224014,-307.202332
0.310065542,-83.0758514,112.43399,-307.124146
0.320312542,-83.4169617,112.290802,-307.137299
0.330559542,-83.3614197,112.264359,-307.277771
0.340806542,-83.2935638,112.286652,-307.152954
0.351054542,-83.1442719,112.375732,-307.167175
0.361301542,-83.3239136,112.291031,-307.002625
0.371549542,-83.2590485,112.335815,-307.110046
0.381797542,-83.3929138,112.065216,-307.450287
0.392044542,-83.1589661,111.850281,-306.974396
0.402292542,-83.3613739,111.937988,-307.477875
0.412540542,-83.1771698,112.117188,-307.456665
0.422788542,-83.2825012,112.303696,-307.261749
0.433035542,-83.4230042,112.455231,-307.488556
0.443282542,-83.4783325,112.54567,-307.443909
0.453529542,-83.1693573,112.471786,-307.381317
0.463776542,-83.1137848,112.577347,-307.008972
0.474024542,-83.1469116,112.698868,-306.989471
0.484272542,-83.1493073,112.505936,-306.980286
0.494520542,-82.9951324,112.820999,-306.99704
0.504767542,-82.9246826,112.650055,-307.144104
0.515015542,-82.7003021,112.597351,-306.967987
0.525263542,-83.0181427,112.603622,-306.731079
0.535511542,-83.0090332,112.61116,-307.082581
0.545758542,-82.7995911,112.549194,-307.0242
0.556005542,-83.2457428,112.601013,-307.070404
0.566253542,-83.0789337,112.740616,-307.128479
0.576500542,-83.0294037,112.824768,-307.221588
0.586747542,-83.0547943,112.982117,-307.002136
0.596995542,-82.9790649,112.844803,-306.837219
0.607241542,-83.0111237,113.200882,-306.617371
0.617489542,-82.7903442,113.314407,-306.828369
0.627736542,-82.6967621,113.395096,-306.953369
0.637983542,-82.735199,113.377289,-307.175171
0.648230542,-82.6281891,113.280151,-307.006073
0.658477542,-82.5234222,113.19368,-306.772278
0.668724542,-82.597229,113.180496,-306.877136
0.678971542,-82.5529633,113.289536,-306.979431
0.689219542,-82.1380768,112.931931,-307.233795
0.699466542,-82.2479858,112.920792,-307.427734
0.709713542,-82.0862732,112.796432,-307.262207
0.719960542,-82.1368408,112.885605,-307.130829
0.730207542,-82.4431152,112.998291,-307.005798
0.740455542,-82.7532043,112.792297,-307.054321
0.750703542,-82.5669861,112.759964,-307.120117
0.760951542,-82.8996887,112.712616,-307.131714
0.771198542,-82.7980042,112.706848,-307.197388
0.781445542,-82.7340393,112.501328,-307.264282
