$GNTXT,01,01,02,u-blox AG - www.u-blox.com*4E
$GNTXT,01,01,02,HW UBX 9 00190000*12
$GNTXT,01,01,02,EXT CORE 1.00 (f10c36)*3E
$GNTXT,01,01,02,ROM BASE 0x118B2060*20
$GNTXT,01,01,02,FWVER=HPG 1.13*5C
$GNTXT,01,01,02,PROTVER=27.12*1E
$GNTXT,01,01,02,MOD=ZED-F9P*71
$GNTXT,01,01,02,GPS;GLO;GAL;BDS*77
$GNTXT,01,01,02,SBAS;QZSS*60
$GNTXT,01,01,02,ANTSUPERV=*22
$GNTXT,01,01,02,ANTSTATUS=DONTKNOW*2D
$GNTXT,01,01,02,PF=FDB79*36
$GNTXT,01,01,02,Starting GNSS*5A
$GPGGA,135700.90,,,,,0,00,99.99,,,,,,*6F
$GPGGA,135701.00,,,,,0,00,99.99,,,,,,*67
$GPGGA,135701.10,,,,,0,00,99.99,,,,,,*66
$GPGGA,135701.20,,,,,0,00,99.99,,,,,,*65
$GPGGA,135701.30,,,,,0,00,99.99,,,,,,*64
$GPGGA,135701.40,,,,,0,00,99.99,,,,,,*63
$GPGGA,135701.50,,,,,0,00,99.99,,,,,,*62
$GPGGA,135701.60,,,,,0,00,99.99,,,,,,*61
$GPGGA,135701.70,,,,,0,00,99.99,,,,,,*60
$GPGGA,135701.80,,,,,0,00,99.99,,,,,,*6F
$GPGGA,135701.90,,,,,0,00,99.99,,,,,,*6E
$GPGGA,135702.00,,,,,0,00,99.99,,,,,,*64
$GPGGA,135702.10,,,,,0,00,99.99,,,,,,*65
$GPGGA,135702.20,,,,,0,00,99.99,,,,,,*66
$GPGGA,135702.30,,,,,0,00,99.99,,,,,,*67
$GPGGA,135702.40,,,,,0,00,99.99,,,,,,*60
$GPGGA,135702.50,,,,,0,00,99.99,,,,,,*61
$GPGGA,135702.60,,,,,0,00,99.99,,,,,,*62
$GPGGA,135702.70,,,,,0,00,99.99,,,,,,*63
$GPGGA,135702.80,,,,,0,00,99.99,,,,,,*6C
$GPGGA,135702.90,,,,,0,00,99.99,,,,,,*6D
$GPGGA,135703.00,,,,,0,00,99.99,,,,,,*65
$GPGGA,135703.10,,,,,0,00,99.99,,,,,,*64
$GPGGA,135703.20,,,,,0,00,99.99,,,,,,*67
$GPGGA,135703.30,,,,,0,00,99.99,,,,,,*66
$GPGGA,135703.40,,,,,0,00,99.99,,,,,,*61
$GPGGA,135703.50,,,,,0,00,99.99,,,,,,*60
$GPGGA,135703.60,,,,,0,00,99.99,,,,,,*63
$GPGGA,135703.70,,,,,0,00,99.99,,,,,,*62
$GPGGA,135703.80,,,,,0,00,99.99,,,,,,*6D
$GPGGA,135703.90,,,,,0,00,99.99,,,,,,*6C
$GPGGA,135704.00,,,,,0,00,99.99,,,,,,*62
$GPGGA,135704.10,,,,,0,00,99.99,,,,,,*63
$GPGGA,135704.20,,,,,0,00,99.99,,,,,,*60
$GPGGA,135704.30,,,,,0,00,99.99,,,,,,*61
$GPGGA,135704.40,,,,,0,00,99.99,,,,,,*66
$GPGGA,135704.50,,,,,0,00,99.99,,,,,,*67
$GPGGA,135704.60,,,,,0,00,99.99,,,,,,*64
$GPGGA,135704.70,,,,,0,00,99.99,,,,,,*65
$GPGGA,135704.80,,,,,0,00,99.99,,,,,,*6A
$GPGGA,135704.90,,,,,0,00,99.99,,,,,,*6B
$GPGGA,135705.00,,,,,0,00,99.99,,,,,,*63
$GPGGA,135705.10,,,,,0,00,99.99,,,,,,*62
$GPGGA,135705.20,,,,,0,00,99.99,,,,,,*61
$GPGGA,135705.30,,,,,0,00,99.99,,,,,,*60
$GPGGA,135705.40,,,,,0,00,99.99,,,,,,*67
$GPGGA,135705.50,,,,,0,00,99.99,,,,,,*66
$GPGGA,135705.60,,,,,0,00,99.99,,,,,,*65
$GPGGA,135705.70,,,,,0,00,99.99,,,,,,*64
$GPGGA,135705.80,,,,,0,00,99.99,,,,,,*6B
$GPGGA,135705.90,,,,,0,00,99.99,,,,,,*6A
$GPGGA,135706.00,,,,,0,00,99.99,,,,,,*60
$GPGGA,135706.10,,,,,0,00,99.99,,,,,,*61
$GPGGA,135706.20,,,,,0,00,99.99,,,,,,*62
$GPGGA,135706.30,,,,,0,00,99.99,,,,,,*63
$GPGGA,135706.40,,,,,0,00,99.99,,,,,,*64
$GPGGA,135706.50,,,,,0,00,99.99,,,,,,*65
$GPGGA,135706.60,,,,,0,00,99.99,,,,,,*66
$GPGGA,135706.70,,,,,0,00,99.99,,,,,,*67
$GPGGA,135706.80,,,,,0,00,99.99,,,,,,*68
$GPGGA,135706.90,,,,,0,00,99.99,,,,,,*69
$GPGGA,135707.00,,,,,0,00,99.99,,,,,,*61
$GPGGA,135707.10,,,,,0,00,99.99,,,,,,*60
$GPGGA,135707.20,,,,,0,00,99.99,,,,,,*63
$GPGGA,135707.30,,,,,0,00,99.99,,,,,,*62
$GPGGA,135707.40,,,,,0,00,99.99,,,,,,*65
$GPGGA,135707.50,,,,,0,00,99.99,,,,,,*64
$GPGGA,135707.60,,,,,0,00,99.99,,,,,,*67
$GPGGA,135707.70,,,,,0,00,99.99,,,,,,*66
$GPGGA,135707.80,,,,,0,00,99.99,,,,,,*69
$GPGGA,135707.90,,,,,0,00,99.99,,,,,,*68
$GPGGA,135708.00,,,,,0,00,99.99,,,,,,*6E
$GPGGA,135708.10,,,,,0,00,99.99,,,,,,*6F
$GPGGA,135708.20,,,,,0,00,99.99,,,,,,*6C
$GPGGA,135708.30,,,,,0,00,99.99,,,,,,*6D
$GPGGA,135708.40,,,,,0,00,99.99,,,,,,*6A
$GPGGA,135708.50,,,,,0,00,99.99,,,,,,*6B
$GPGGA,135708.60,,,,,0,00,99.99,,,,,,*68
$GPGGA,135708.70,,,,,0,00,99.99,,,,,,*69
$GPGGA,135708.80,,,,,0,00,99.99,,,,,,*66
$GPGGA,135708.90,,,,,0,00,99.99,,,,,,*67
$GPGGA,135709.00,,,,,0,00,99.99,,,,,,*6F
$GPGGA,135709.10,,,,,0,00,99.99,,,,,,*6E
$GPGGA,135709.20,,,,,0,00,99.99,,,,,,*6D
$GPGGA,135709.30,,,,,0,00,99.99,,,,,,*6C
$GPGGA,135709.40,,,,,0,00,99.99,,,,,,*6B
$GPGGA,135709.50,,,,,0,00,99.99,,,,,,*6A
$GPGGA,135709.60,,,,,0,00,99.99,,,,,,*69
$GPGGA,135709.70,,,,,0,00,99.99,,,,,,*68
$GPGGA,135709.80,,,,,0,00,99.99,,,,,,*67
$GPGGA,135709.90,,,,,0,00,99.99,,,,,,*66
$GPGGA,135710.00,,,,,0,00,99.99,,,,,,*67
$GPGGA,135710.10,,,,,0,00,99.99,,,,,,*66
$GPGGA,135710.20,,,,,0,00,99.99,,,,,,*65
$GPGGA,135710.30,,,,,0,00,99.99,,,,,,*64
$GPGGA,135710.40,,,,,0,00,99.99,,,,,,*63
$GPGGA,135710.50,,,,,0,00,99.99,,,,,,*62
$GPGGA,135710.60,,,,,0,00,99.99,,,,,,*61
$GPGGA,135710.70,,,,,0,00,99.99,,,,,,*60
$GPGGA,135710.80,,,,,0,00,99.99,,,,,,*6F
$GPGGA,135710.90,,,,,0,00,99.99,,,,,,*6E
$GPGGA,135711.00,,,,,0,00,99.99,,,,,,*66
$GPGGA,135711.10,,,,,0,00,99.99,,,,,,*67
$GPGGA,135711.20,,,,,0,00,99.99,,,,,,*64
$GPGGA,135711.30,,,,,0,00,99.99,,,,,,*65
$GPGGA,135711.40,,,,,0,00,99.99,,,,,,*62
$GPGGA,135711.50,,,,,0,00,99.99,,,,,,*63
$GPGGA,135711.60,,,,,0,00,99.99,,,,,,*60
$GPGGA,135711.70,,,,,0,00,99.99,,,,,,*61
$GPGGA,135711.80,,,,,0,00,99.99,,,,,,*6E
$GPGGA,135711.90,,,,,0,00,99.99,,,,,,*6F
$GPGGA,135712.00,,,,,0,00,99.99,,,,,,*65
$GPGGA,135712.10,,,,,0,00,99.99,,,,,,*64
$GPGGA,135712.20,,,,,0,00,99.99,,,,,,*67
$GPGGA,135712.30,,,,,0,00,99.99,,,,,,*66
$GPGGA,135712.40,,,,,0,00,99.99,,,,,,*61
$GPGGA,135712.50,,,,,0,00,99.99,,,,,,*60
$GPGGA,135712.60,,,,,0,00,99.99,,,,,,*63
$GPGGA,135712.70,,,,,0,00,99.99,,,,,,*62
$GPGGA,135712.80,,,,,0,00,99.99,,,,,,*6D
$GPGGA,135712.90,,,,,0,00,99.99,,,,,,*6C
$GPGGA,135713.00,,,,,0,00,99.99,,,,,,*64
$GPGGA,135713.10,,,,,0,00,99.99,,,,,,*65
$GPGGA,135713.20,,,,,0,00,99.99,,,,,,*66
$GPGGA,135713.30,,,,,0,00,99.99,,,,,,*67
$GPGGA,135713.40,,,,,0,00,99.99,,,,,,*60
