Time (s),Quaternion X,Quaternion Y,Quaternion Z,Quaternion W,Roll (rad),Pitch (rad),Yaw (rad),Gravity X (m/s^2),Gravity Y (m/s^2),Gravity Z (m/s^2),User Acceleration X (m/s^2),User Acceleration Y (m/s^2),User Acceleration Z (m/s^2),Rotation Rate X (rad/s),Rotation Rate Y (rad/s),Rotation Rate Z (rad/s),Magnetic Field X (µT),Magnetic Field Y (µT),Magnetic Field Z (µT),Magnetic Accuracy
0.44485425,0.0396323815,-0.00012245259,0.00228378586,0.999211722,-0.000427077501,0.0792847598,0.00458810645,-0.00417504264,-0.776703554,-9.77584277,0.0908148462,-0.187559411,0.269814135,-0.204443276,0.0418272503,0.0453993753,-3.15688324,19.8872452,-45.9975586,2
0.45481225,0.0385593967,1.79344853E-05,0.00248477772,0.999253134,-0.000156245497,0.0771377603,0.0049792879,-0.00152768849,-0.755713081,-9.7774882,0.0904120467,-0.0927303061,0.217740834,-0.219780684,0.0197770745,0.0308875442,-3.13873291,20.0189438,-46.0860291,2
0.46476925,0.037521919,9.01808644E-05,0.00256655957,0.999292452,-1.24052969E-05,0.0750616701,0.00513720759,-0.000121311847,-0.735412489,-9.7790366,0.0719470139,0.0455849625,0.0147340433,-0.191684827,0.0108110402,0.000249185134,-3.08140564,20.0606155,-46.0675049,2
0.47472725,0.0367017814,0.000115994543,0.00249052023,0.999323075,4.91514048E-05,0.0734203969,0.00498259828,0.000480712065,-0.719361445,-9.7802302,-0.0129009975,0.114976917,-0.168725166,-0.135846853,-0.0025503058,-0.0314333774,-3.20948792,20.1918869,-46.2409668,2
0.48468425,0.0361601723,4.8649951E-05,0.00227897515,0.999343305,-6.77574562E-05,0.0723361408,0.00456338833,-0.000662736013,-0.708756757,-9.78100469,-0.0400390553,0.135347213,-0.185458859,-0.0835539177,-0.0257295221,-0.0510837324,-3.16326141,20.2082443,-46.0528259,2
0.49464225,0.0358364321,-0.000116594611,0.00198579071,0.999355733,-0.000376332898,0.0716876107,0.00398763194,-0.00368108597,-0.702413306,-9.7814612,-0.0373199828,0.132744775,-0.158515907,-0.0471943095,-0.0464976504,-0.0619190708,-3.22537231,20.3989334,-45.99646,2
0.50459925,0.0356847901,-0.000392475063,0.00166333707,0.999361587,-0.000905466754,0.0713833191,0.00336112725,-0.00885698049,-0.699436847,-9.78167104,-0.034388642,0.0901143515,-0.118652098,-0.0116783455,-0.0638038367,-0.062035203,-3.14636993,20.4316635,-45.7590942,2
0.51455725,0.0357046088,-0.000654235173,0.00135682326,0.99936127,-0.00140811474,0.0714225388,0.00276568631,-0.0137736784,-0.699820513,-9.78163831,-0.0134607354,0.101870402,-0.10132687,0.0184800886,-0.0368097723,-0.0556683838,-3.20302582,20.4029922,-45.9216309,2
0.52451425,0.035845958,-0.000706579625,0.00107579385,0.999356399,-0.0014932132,0.0717056872,0.00220653101,-0.0146057841,-0.702590124,-9.7814384,-0.0971738781,0.128133117,-0.0699532417,0.0382580534,0.0144584905,-0.0579050444,-3.25286865,20.4490433,-45.9279175,2
0.53447225,0.0360505787,-0.000481102403,0.000777074953,0.999349502,-0.00102025896,0.0721160009,0.00159196553,-0.00997931504,-0.706603524,-9.78115491,-0.219864402,0.11837993,-0.00708908148,0.0413036421,0.0724216625,-0.066455923,-3.25041962,20.2903519,-46.0232239,2
0.54443025,0.0362222267,-2.99455366E-06,0.000437604144,0.999343602,-3.77863241E-05,0.0724602904,0.000877152589,-0.000369584871,-0.709971028,-9.78091642,-0.295165051,0.13865641,0.0209533562,0.0242984295,0.108995073,-0.0752289742,-3.21230316,20.3874435,-45.9350891,2
0.55438725,0.0362058436,0.000545937908,0.000110865379,0.99934411,0.00108597908,0.0724276205,0.000182531592,0.0106218941,-0.709651514,-9.78093396,-0.270393159,0.0632188188,0.0639168841,-0.0333414339,0.103562228,-0.0610223375,-3.21266174,20.3674393,-45.7590027,2
0.56434525,0.0358896154,0.00103644705,-0.000106855345,0.999355162,0.00208459907,0.071794384,-0.00028871201,0.0203902561,-0.7034577,-9.78136592,-0.110322808,-0.0679223204,0.144853292,-0.0900210068,0.0906534195,-0.031400241,-3.26396942,20.3245621,-45.9953918,2
0.57430225,0.0353839427,0.00145519983,-0.000165611077,0.999372669,0.00292762879,0.070782098,-0.000435085253,0.0286382984,-0.693555827,-9.78205215,0.0173000624,-0.140372786,0.124890116,-0.107873239,0.0753205344,-0.000636737095,-3.26599121,20.2304001,-46.0728149,2
0.58426025,0.0348560712,0.00175974381,-0.000107977839,0.999390704,0.00353346372,0.0697257707,-0.000339324123,0.0345671724,-0.683222283,-9.78276001,0.10863564,-0.126165689,0.067837857,-0.101861104,0.0456072129,0.0175427776,-3.1995163,20.3428574,-45.8676147,2
0.59421725,0.0344157287,0.00192257491,1.05899516E-05,0.999405779,0.00385126872,0.0688449674,-0.000111430281,0.0376784842,-0.674605335,-9.78334687,0.115250793,-0.0837562146,0.0554062454,-0.0743770152,0.0265834555,0.0262007136,-2.97888184,20.5079117,-45.6624451,2
0.60417525,0.0341641376,0.00209410229,0.000138576305,0.999413942,0.00418606554,0.0683419988,0.000134217103,0.0409553299,-0.669684464,-9.78367186,0.0664840997,-0.0449829049,-0.038091538,-0.0261218678,0.0439845659,0.0222095661,-2.91047668,20.6639328,-45.9847107,2
