"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
0.64649525,-0.0658405457,-0.578648614,-9.79737247
0.65645225,0.0469862076,-0.673967767,-9.75966379
0.66641025,0.114323129,-0.766593444,-9.87159272
0.67636825,0.0755669899,-0.78933836,-9.95119993
0.68632525,0.0128688339,-0.71691376,-9.85154128
0.69628325,-0.0077811554,-0.697161596,-9.81278514
0.70624025,0.0477343956,-0.742202515,-9.80754783
0.71619825,0.0852934341,-0.738162299,-9.76056162
0.72615525,0.149936879,-0.655263067,-9.73736779
0.73611325,0.154575645,-0.638503655,-9.74335329
0.74607025,0.158915135,-0.623988808,-9.87249055
0.75602825,0.163404263,-0.653018503,-9.97693759
0.76598625,0.123750298,-0.73187752,-9.91214451
0.77594325,0.110731827,-0.779462278,-9.89358945
0.78590125,0.139611884,-0.832733265,-9.82400796
0.79585825,0.153079269,-0.798017341,-9.75622213
0.80581625,0.189740482,-0.728286217,-9.70534534
0.81577325,0.186747729,-0.729782594,-9.63726023
0.82573125,0.204105692,-0.721552525,-9.59670844
0.83568825,0.282964709,-0.662894585,-9.71581997
0.84564625,0.259920518,-0.644189884,-9.85393548
0.85560425,0.244208569,-0.653766691,-10.0013285
0.86556125,0.196025261,-0.713472095,-10.0719575
0.87551925,0.159364048,-0.705990215,-10.0430774
0.88547625,0.201861127,-0.669179364,-9.98082817
0.89543425,0.221463654,-0.694468119,-9.90780502
0.90539125,0.235828864,-0.691625005,-9.76714567
0.91534925,0.205003517,-0.658255819,-9.71716671
0.92530625,0.132279642,-0.651222852,-9.83582933
0.93526425,0.085742347,-0.666485887,-9.95538978
0.94522225,0.0837970581,-0.65945292,-9.8905967
0.95517925,0.125396312,-0.679055446,-9.78854385
0.96513725,0.199466926,-0.724844553,-9.70878701
0.97509425,0.252289,-0.736965199,-9.65895769
0.98505225,0.228945534,-0.705990215,-9.64204864
0.99500925,0.173130708,-0.700752898,-9.71956091
1.00496725,0.096665892,-0.726789841,-9.8313402
1.01492425,0.0685340225,-0.725892016,-9.8579757
1.02488225,0.184802441,-0.732775346,-9.7644522
1.03484025,0.25977088,-0.745195267,-9.66314754
1.04479725,0.260668706,-0.740556501,-9.71881273
1.05475525,0.239569804,-0.712873544,-9.78525182
1.06471225,0.197671275,-0.70628949,-9.80455507
1.07467025,0.151582893,-0.733224258,-9.81368297
1.08462725,0.192583596,-0.714070645,-9.81502971
1.09458525,0.202609315,-0.671573566,-9.71746599
1.10454325,0.210240833,-0.642992783,-9.65132617
1.11450025,0.155024557,-0.586579407,-9.6781113
1.12445825,0.113425304,-0.591068535,-9.81787282
1.13441525,0.145298113,-0.590170709,-9.88670612
1.14437325,0.1985691,-0.563086303,-9.90451299
1.15433025,0.265606747,-0.557998624,-9.95194811
1.16428825,0.297629194,-0.586579407,-10.0731546
1.17424525,0.29164369,-0.608127222,-10.1113122
1.18420325,0.263212545,-0.603488456,-10.0967973
1.19416125,0.240467629,-0.578199701,-10.0472673
1.20411825,0.238372703,-0.572064559,-9.98202527
1.21407625,0.286556011,-0.645237347,-9.86351229
1.22403325,0.297180281,-0.694168844,-9.78629929
1.23399125,0.300771584,-0.706439127,-9.76400328
1.24394825,0.275033916,-0.748188019,-9.67496891
1.25390625,0.227000245,-0.735169547,-9.631574
1.26386325,0.247650234,-0.699106885,-9.61616133
1.27382125,0.287753112,-0.679653996,-9.63920552
1.28377938,0.273088627,-0.721851801,-9.69292542
1.29373638,0.240018716,-0.723198539,-9.81652608
1.30369438,0.250343711,-0.73127897,-9.92321769
1.31365138,0.247350959,-0.713322457,-9.94267058
1.32360938,0.242412918,-0.657806906,-9.87024598
1.33356638,0.250194073,-0.633266339,-9.80844565
1.34352438,0.263811095,-0.666785162,-9.81203695
1.35348238,0.243310744,-0.726490566,-9.84974563
1.36343938,0.221912566,-0.733822809,-9.90975031
1.37339738,0.200963302,-0.722001438,-9.87683004
1.38335438,0.229843359,-0.699855073,-9.82729999
1.39331238,0.274585003,-0.654814154,-9.80171196
1.40326938,0.334589682,-0.610970336,-9.77372973
1.41322738,0.379480963,-0.602440993,-9.74320366
1.42318438,0.367659592,-0.665438424,-9.73572178
1.43314237,0.334140769,-0.749085844,-9.75951415
1.44310038,0.280121594,-0.741603964,-9.73676924
1.45305738,0.168043029,-0.749534757,-9.68978303
1.46301538,0.0363619377,-0.792929662,-9.62783306
1.47297238,0.0169090492,-0.807145235,-9.55271499
1.48293038,0.100406832,-0.787243433,-9.47325742
1.49288738,0.219967278,-0.730381144,-9.47535235
1.50284538,0.28909985,-0.645835898,-9.52159036
1.51280338,0.372747271,-0.602440993,-9.6840968
1.52276038,0.426467171,-0.568922169,-9.90152024
1.53271838,0.39968204,-0.54453124,-10.0774941
1.54267538,0.350002355,-0.60259063,-10.3258925
1.55263338,0.308702377,-0.64134677,-10.5440641
1.56259038,0.281169057,-0.662894585,-10.5572322
1.57254838,0.223408942,-0.678606533,-10.4200145
1.58250638,0.186598092,-0.630273587,-10.1776016
1.59246338,0.17357962,-0.565480505,-9.85378585
1.60242138,0.19048867,-0.559046088,-9.6068838
1.61237838,0.165349552,-0.608127222,-9.44003787
1.62233638,0.184353528,-0.625485184,-9.37419733
1.63229338,0.191386495,-0.658704732,-9.41699368
1.64225138,0.202908591,-0.682197836,-9.5483755
1.65220838,0.24914661,-0.719307961,-9.70938556
1.66216638,0.295085355,-0.749834032,-9.82281086
1.67212438,0.292391878,-0.731578245,-9.87772786
1.68208138,0.277727393,-0.736067373,-9.8742862
1.69203938,0.25917233,-0.713621732,-9.83328549
1.70199638,0.274734641,-0.6856395,-9.78450363
1.71195438,0.276829567,-0.622791707,-9.77507647
1.72191138,0.229244809,-0.596605126,-9.77028806
1.73186938,0.194079972,-0.674865593,-9.82729999
1.74182738,0.136319857,-0.757764825,-9.81667572
1.75178438,0.085742347,-0.82495211,-9.83433296
1.76174238,0.0851437965,-0.846051012,-9.79288334
1.77169938,0.148290865,-0.797119515,-9.6817026
1.78165738,0.262015444,-0.732775346,-9.51440776
1.79161438,0.41524435,-0.613065263,-9.40412485
1.80157238,0.484975474,-0.441580569,-9.40128173
1.81152938,0.425569345,-0.392200159,-9.61391677
1.82148738,0.299574483,-0.487369675,-9.95494087
1.83144538,0.186149179,-0.590320347,-10.1930143
1.84140238,0.157718034,-0.634762715,-10.4078939
1.85136038,0.0707785866,-0.665438424,-10.3773678
1.86131737,0.0683843849,-0.637156917,-10.1071223
1.87127538,0.150385792,-0.591667085,-9.82311014
1.88123238,0.253037188,-0.593163461,-9.54209072
1.89119038,0.337283159,-0.557998624,-9.37404769
1.90114838,0.346859966,-0.525676902,-9.42567266
1.91110538,0.279373406,-0.546177254,-9.70384897
1.92106338,0.209343008,-0.615010551,-9.98980643
1.93102038,0.151582893,-0.675164868,-10.1623386
1.94097838,0.145896664,-0.686537326,-10.2085766
1.95093538,0.157568397,-0.678756171,-10.0557966
1.96089338,0.163553901,-0.714519558,-9.85618005
1.97085138,0.184503165,-0.689081165,-9.67736311
1.98080838,0.225952782,-0.622492432,-9.55271499
1.99076638,0.250493349,-0.561440289,-9.56498527
2.00072338,0.263960733,-0.589123246,-9.63726023
2.01068138,0.268449861,-0.623689532,-9.80694928
2.02063838,0.24914661,-0.676661244,-9.95808326
2.03059638,0.226401694,-0.654514879,-9.98067853
2.04055438,0.1985691,-0.657657269,-9.92860465
2.05051138,0.166546653,-0.683843849,-9.84241339
2.06046938,0.13736732,-0.662146397,-9.80934348
2.07042638,0.0947206032,-0.686836601,-9.76460183
2.08038437,0.100107557,-0.702249274,-9.71462287
2.09034138,0.0956184288,-0.653018503,-9.64728595
2.10029938,0.105195235,-0.614860914,-9.56752911
2.11025738,0.102052846,-0.6494272,-9.51904653
2.12021438,0.168791217,-0.658255819,-9.49196212
2.13017238,0.228945534,-0.618003304,-9.49959364
2.14012938,0.222062204,-0.568024344,-9.6279827
2.15008738,0.188094468,-0.576104774,-9.7903395
2.16004438,0.176273097,-0.573710573,-9.81742391
2.17000238,0.229843359,-0.54393269,-9.75831705
2.17996038,0.357633873,-0.48647185,-9.6828997
2.18991738,0.342670113,-0.473303741,-9.69277578
2.19987538,0.233285024,-0.482880547,-9.79183588
2.20983238,0.232237561,-0.404620081,-9.98561657
2.21979038,0.192284321,-0.379181688,-10.172065
2.22974738,0.153528181,-0.423624056,-10.1886748
2.23970538,0.103399584,-0.575057311,-10.101885
2.24966338,0.0998082817,-0.698358697,-9.98516766
2.25962038,0.0861912598,-0.704942751,-9.84256302
2.26957838,0.0846948837,-0.606181933,-9.75846669
2.27953525,0.12988544,-0.437241078,-9.82475615
2.28949325,0.12240356,-0.293140066,-9.89493619
2.29945025,0.0794575676,-0.31663317,-9.9642184
2.30940825,0.0594061287,-0.438587817,-10.0918593
2.31936625,0.0498293221,-0.548122543,-10.1659299
2.32932325,0.0556651886,-0.543334139,-10.1315132
2.33928125,0.0410007034,-0.527771828,-10.0001314
2.34923825,-0.0149637604,-0.563086303,-9.87533366
2.35919625,0.0246902046,-0.589272884,-9.80919384
2.36915325,0.0956184288,-0.553509496,-9.71282722
2.37911125,0.177919111,-0.548870731,-9.67841057
2.38906925,0.225803144,-0.556352611,-9.67182652
2.39902625,0.235679226,-0.471807365,-9.66584101
2.40898425,0.235529588,-0.393546898,-9.69906056
2.41894125,0.179116212,-0.356885685,-9.741408
2.42889925,0.122553197,-0.451456651,-9.75397756
2.43885625,0.0926256767,-0.517746109,-9.83957027
2.44881425,0.101454295,-0.528669654,-9.88461119
2.45877225,0.055515551,-0.581940641,-9.84271266
2.46872925,0.0508767853,-0.597802227,-9.80275942
2.47868725,0.054767363,-0.613514175,-9.75846669
2.48864425,0.0638952568,-0.628926849,-9.73976199
2.49860225,0.138115508,-0.595856938,-9.74260511
2.50855925,0.203058228,-0.556053336,-9.75547394
2.51851725,0.196025261,-0.557699349,-9.81892028
2.52847525,0.146944127,-0.538845011,-9.98756186
2.53843225,0.15113398,-0.469113888,-10.1557545
2.54839025,0.15801731,-0.423175143,-10.2274309
2.55834725,0.175524909,-0.45833998,-10.1843353
2.56830525,0.190189394,-0.492307716,-10.1639846
2.57826225,0.188992294,-0.471208814,-10.1128085
2.58822025,0.14110826,-0.488566776,-9.99609121
2.59817825,0.11177929,-0.529118567,-9.90750574
2.60813525,0.1448492,-0.548421818,-9.82490579
2.61809325,0.197222362,-0.557848987,-9.70773954
2.62805025,0.154725282,-0.618152941,-9.55480991
2.63800825,0.167743754,-0.67067574,-9.54912368
2.64796625,0.16609774,-0.578947889,-9.57351461
2.65792325,0.0890343742,-0.482581272,-9.6231943
2.66788125,0.0564133766,-0.509067128,-9.76654712
2.67783825,0.0674865593,-0.55575406,-9.8452565
2.68779625,0.13362638,-0.534954433,-9.91543654
2.69775325,0.181959326,-0.508019665,-9.9889086
2.70771125,0.171783969,-0.51265843,-9.9901057
2.71766925,0.144101012,-0.494103368,-9.94147348
2.72762625,0.107140524,-0.49081134,-9.87443583
2.73758425,0.106392336,-0.489913515,-9.86485903
2.74754125,0.13048399,-0.499490321,-9.80934348
2.75749925,0.131381816,-0.534954433,-9.74395184
2.76745625,0.102352121,-0.594809475,-9.68604209
2.77741425,0.0992097313,-0.610521423,-9.69487071
2.78737225,0.120907184,-0.58014499,-9.75337901
2.79732925,0.125994862,-0.561889202,-9.71611925
2.80728725,0.170287593,-0.591068535,-9.65476783
2.81724425,0.19482816,-0.606930121,-9.67122797
2.82720225,0.200364751,-0.598700053,-9.69397288
2.83715925,0.167444479,-0.546925442,-9.71148048
2.84711725,0.13736732,-0.534355883,-9.79303298
2.85707525,0.11866262,-0.517147559,-9.90062242
2.86703225,0.131681091,-0.513107343,-9.98711295
2.87699025,0.131830729,-0.594210925,-10.0227267
2.88694725,0.15487492,-0.666485887,-9.92935284
2.89690525,0.227898071,-0.64134677,-9.83373441
2.90686325,0.252588275,-0.569969633,-9.70758991
2.91682025,0.247650234,-0.478690694,-9.63396821
2.92677825,0.245106395,-0.429759198,-9.70489643
2.93673525,0.297479556,-0.441281293,-9.83986955
2.94669325,0.326958164,-0.447416435,-10.0376905
2.95665025,0.30660745,-0.488566776,-10.172065
2.96660825,0.282515796,-0.512209518,-10.2247375
2.97656625,0.20231004,-0.531662406,-10.2172556
2.98652325,0.154426007,-0.558447537,-10.1400426
2.99648125,0.125396312,-0.609773235,-10.0041716
3.00643825,0.135422031,-0.630872137,-9.83313586
3.01639625,0.157269122,-0.700603261,-9.62783306
3.02635325,0.215178874,-0.740855776,-9.46128641
3.03631125,0.196324536,-0.766294169,-9.35878465
3.04626925,0.168043029,-0.769436559,-9.35893429
3.05622625,0.157718034,-0.672172116,-9.38093102
3.06618425,0.148290865,-0.593313099,-9.39828898
3.07614125,0.137816233,-0.618003304,-9.44153425
3.08609925,0.15173253,-0.672621029,-9.54942296
3.09605725,0.23044191,-0.669927552,-9.7016044
3.10601425,0.228646259,-0.669478639,-9.8675525
3.11597225,0.186598092,-0.662744947,-10.0035731
3.12592925,0.18794483,-0.66753335,-10.0179383
3.13588725,0.227748433,-0.695964495,-9.93309378
3.14584425,0.207846632,-0.688033702,-9.78869349
3.15580225,0.185251353,-0.674715955,-9.65192472
3.16576025,0.157568397,-0.671872841,-9.5603465
3.17571725,0.122104285,-0.660799658,-9.57979939
3.18567525,0.137965871,-0.653766691,-9.69083049
3.19563225,0.161159699,-0.611119974,-9.83059202
3.20559025,0.171933607,-0.609324323,-9.94596261
3.21554825,0.185700266,-0.595557663,-10.0291611
3.22550525,0.189740482,-0.576254412,-10.1107136
3.23546325,0.185251353,-0.566677605,-10.2494277
3.24542025,0.138714059,-0.615309827,-10.2361099
3.25537825,0.147093764,-0.628477936,-10.0655231
3.26533525,0.207248081,-0.638354018,-9.89269162
3.27529325,0.246902046,-0.62443772,-9.70788918
3.28525088,0.219069452,-0.609025047,-9.61002619
3.29520788,0.174028533,-0.62009823,-9.61870517
3.30516588,0.166247378,-0.626233372,-9.63681132
3.31512288,0.192134683,-0.590918897,-9.73018518
3.32508088,0.192433958,-0.559495,-9.79108769
3.33503888,0.188693018,-0.557699349,-9.80949311
3.34499588,0.183455702,-0.544082327,-9.82640216
3.35495388,0.166546653,-0.53764791,-9.82744963
3.36491088,0.131082541,-0.543184502,-9.87278982
3.37486888,0.119560445,-0.543783052,-9.82311014
3.38482588,0.121655372,-0.552761308,-9.78121161
3.39478388,0.155323833,-0.60513447,-9.71896236
3.40474188,0.174178171,-0.617105478,-9.72689316
3.41469888,0.204554604,-0.569221445,-9.75502503
3.42465688,0.178667299,-0.524928714,-9.80500399
3.43461388,0.124947399,-0.495899019,-9.82759926
3.44457188,0.0754173523,-0.524629439,-9.81637644
3.45452988,0.138265146,-0.543184502,-9.78076269
3.46448688,0.224905318,-0.533009145,-9.71971055
3.47444488,0.23044191,-0.503680174,-9.6629979
3.48440188,0.231339735,-0.445022234,-9.6570124
3.49435988,0.203357504,-0.398335301,-9.68379753
3.50431788,0.14739304,-0.367659592,-9.79303298
3.51427488,0.135721307,-0.395492187,-9.94282022
3.52423288,0.115220955,-0.403871893,-10.0224274
3.53418988,0.0873883606,-0.423324781,-10.0596872
3.54414788,0.072125325,-0.415094713,-10.0924578
3.55410488,0.0662894585,-0.372896909,-10.0610339
3.56406288,0.0354641121,-0.313640417,-10.0513075
3.57402088,-0.00523731613,-0.328753815,-10.0092593
3.58397788,-0.0267851311,-0.373196184,-9.91603509
3.59393588,-0.0190039757,-0.434248326,-9.81532898
3.60389288,0.0199018013,-0.505775101,-9.65865841
3.61385088,0.0573112022,-0.550816019,-9.5416418
3.62380888,0.0752677147,-0.591517448,-9.49046574
3.63376588,0.113126028,-0.611718524,-9.46981575
3.64372388,0.187795193,-0.580444265,-9.46727191
3.65368088,0.217273801,-0.557998624,-9.55660556
3.66363888,0.158466222,-0.549170006,-9.68185224
3.67359588,0.0975637177,-0.534505521,-9.8102413
3.68355388,0.0616506927,-0.488716414,-9.91603509
3.69351188,0.0243909294,-0.44397477,-9.95942999
3.70346887,-0.0647930824,-0.410755222,-9.91813001
3.71342688,-0.101903208,-0.396988563,-9.84824925
3.72338388,-0.0737713387,-0.437839629,-9.82460651
3.73334188,-0.0196025261,-0.477792869,-9.77358009
3.74329988,0.00598550415,-0.528220741,-9.74589713
3.75325688,0.00688332977,-0.522983425,-9.70758991
3.76321488,0.0451905563,-0.496198294,-9.68275006
3.77317188,0.0646434448,-0.467018961,-9.66314754
3.78312988,0.0100257195,-0.451307013,-9.63980407
3.79308788,-0.0196025261,-0.476895043,-9.73078373
3.80304488,-0.023044191,-0.510862779,-9.81996775
3.81300288,-0.00748188019,-0.540341387,-9.80111341
3.82295988,0.0390554146,-0.556651886,-9.7505359
3.83291788,0.0275333191,-0.537348635,-9.65057798
3.84287488,0.0362123001,-0.51146133,-9.57575918
3.85283288,0.0707785866,-0.491858804,-9.50318494
3.86279088,0.124049574,-0.463726934,-9.45769511
3.87274788,0.172681795,-0.470759901,-9.53670376
3.88270588,0.236427414,-0.454748678,-9.68619173
3.89266288,0.304811799,-0.377386037,-9.80889456
3.90262088,0.325910701,-0.352396557,-9.95913072
3.91257888,0.301669409,-0.371250895,-10.0430774
3.92253587,0.285508548,-0.399083489,-10.086622
3.93249388,0.251241537,-0.419134928,-10.0746509
3.94245088,0.225653506,-0.458190343,-9.99279918
3.95240888,0.22729952,-0.566079055,-9.88715503
3.96236688,0.299574483,-0.730381144,-9.73407576
3.97232388,0.397886388,-0.87238723,-9.54493383
3.98228188,0.480037433,-0.935085386,-9.43150853
3.99223888,0.490512065,-0.980575217,-9.3804821
4.00219688,0.461632008,-1.03519294,-9.42776759
4.01215488,0.378583138,-1.1213842,-9.49974327
4.02211188,0.342071562,-1.16223527,-9.51081646
4.03206988,0.355688584,-1.2125135,-9.5682773
4.04202688,0.302118322,-1.27176999,-9.60778162
4.05198488,0.260070155,-1.30439099,-9.65596493
4.06194188,0.237474877,-1.27191963,-9.78480291
4.07189988,0.244507845,-1.22478379,-9.88520974
4.08185788,0.222062204,-1.12452659,-9.97050318
4.09181488,0.177470198,-1.04491939,-10.0471176
4.10177288,0.196174899,-0.978181016,-10.1256774
4.11172988,0.208145907,-0.947206032,-10.2688806
4.12168788,0.203956054,-0.881365486,-10.3258925
4.13164588,0.132429279,-0.90426004,-10.3333744
4.14160287,0.0646434448,-0.985213983,-10.2771106
4.15156088,0.0395043274,-1.06452191,-10.1455792
4.16151788,0.0207996269,-1.12826753,-9.96616369
4.17147588,-0.00703296738,-1.16208563,-9.78106197
4.18143388,-0.000149637604,-1.15310737,-9.53266355
4.19139088,0.0261865807,-1.17181208,-9.36207668
4.20134888,0.030974984,-1.23630588,-9.24745427
4.21130588,0.0957680664,-1.27985042,-9.18116482
4.22126388,0.181061501,-1.27850369,-9.22934812
4.23122088,0.205302792,-1.24857617,-9.33050314
4.24117888,0.236876327,-1.24064537,-9.54104325
4.25113688,0.265457109,-1.24423668,-9.76624785
4.26109388,0.282066883,-1.22328741,-9.87608185
4.27105188,0.322768311,-1.16088853,-9.88715503
4.28100863,0.36780923,-1.10327805,-9.92650972
4.29096663,0.414196887,-1.04596685,-9.93324341
4.30092463,0.443076945,-0.957231751,-9.93937855
4.31088163,0.496198294,-0.909497356,-9.95763434
4.32083963,0.536600447,-0.88675244,-10.0150952
4.33079663,0.51894321,-0.895132146,-10.0337999
4.34075463,0.51146133,-0.909946268,-10.0412818
4.35071263,0.513256981,-0.99479079,-10.0598368
4.36066963,0.548721093,-1.06931032,-10.0737531
4.37062763,0.639251843,-1.09609545,-10.1454295
4.38058463,0.698657972,-1.1329063,-10.2622965
4.39054263,0.726340929,-1.11360305,-10.4524859
4.40050063,0.685489863,-1.1038766,-10.6136456
4.41045763,0.621444968,-1.11001174,-10.6977419
4.42041563,0.554407322,-1.03788642,-10.7836339
4.43037263,0.462230558,-0.931793359,-10.8606973
4.44033063,0.354940396,-0.849193401,-10.916961
4.45028863,0.336086058,-0.736516286,-11.0003092
4.46024563,0.289997676,-0.671573566,-11.0453501
4.47020363,0.217273801,-0.591517448,-11.0128787
4.48016063,0.164002814,-0.529118567,-10.9235451
4.49011863,0.0190039757,-0.551863483,-10.7234796
4.50007663,-0.136170219,-0.704793114,-10.4925888
4.51003363,-0.135721307,-0.855328543,-10.2591541
4.51999163,-0.0100257195,-0.763600692,-10.0902133
4.52994863,0.0824503197,-0.645536623,-9.8464536
4.53990663,0.253186826,-0.537947186,-9.49181248
4.54986463,0.405218631,-0.468216062,-9.22036987
4.55982163,0.529268204,-0.33593642,-9.1325326
4.56977963,0.596605126,-0.114173492,-9.21184053
4.57973663,0.500537785,0.00299275208,-9.47789618
4.58969463,0.322917949,0.0769137283,-9.85303766
4.59965163,0.180762225,0.124498486,-10.2533182
4.60960963,0.106541974,0.158166947,-10.4637087
4.61956763,0.103848497,0.189441206,-10.4580225
4.62952463,0.0658405457,0.233584299,-10.2643914
4.63948263,-0.00568622894,0.283413622,-9.94326913
4.64944063,-0.0647930824,0.407912108,-9.6303769
4.65939763,-0.100406832,0.665887337,-9.42043534
4.66935563,-0.199167651,0.83991587,-9.32092634
4.67931263,-0.291344415,0.773925687,-9.3744966
4.68927063,-0.379480963,0.49081134,-9.42163245
4.69922763,-0.378134225,0.289548763,-9.52503203
4.70918563,-0.326359614,0.0799064804,-9.41908861
4.71914363,-0.303165785,-0.113724579,-9.27962636
4.72910063,-0.294935717,-0.222810392,-9.10874022
4.73905863,-0.265457109,-0.197222362,-8.852411
4.74901563,-0.269497324,-0.141257898,-8.59997236
4.75897363,-0.196623811,-0.0311246216,-8.50914234
4.76893163,-0.121655372,0.080056118,-8.5698952
4.77888863,-0.0585083031,0.161608612,-8.82412949
4.78884663,0.00284311447,0.211886847,-9.27364086
4.79880363,0.061949968,0.313640417,-9.80231051
4.80876163,0.072873513,0.401477691,-10.2838443
4.81871963,0.0465372948,0.425419707,-10.6829278
4.82867663,0.0604535919,0.428113184,-10.9648451
4.83863463,0.0942716904,0.432452675,-11.0558247
4.84859163,0.0812532188,0.374094009,-10.8952636
4.85854963,0.0836474205,0.304362886,-10.6247188
4.86850763,0.0908300255,0.21981764,-10.3456446
4.87846463,0.0701800362,0.117016606,-9.99609121
4.88842263,0.0353144745,-0.0417488914,-9.71746599
4.89837963,0.0306757088,-0.2160767,-9.52009399
4.90833763,0.0336684608,-0.365564666,-9.30386765
4.91829563,0.0755669899,-0.494402643,-9.15782135
4.92825263,0.0219967278,-0.660949296,-9.01027867
4.93821063,-0.0314238968,-0.78559742,-8.90403597
4.94816763,-0.00359130249,-0.852036516,-8.88099178
4.95812563,0.0398036026,-0.89423432,-8.91720408
4.96808363,0.0163104988,-0.940771615,-9.00489172
4.97804063,0.0359130249,-0.935534299,-9.1572228
4.98799863,0.0272340439,-0.885256064,-9.38272667
4.99795563,0.0338180984,-0.769137283,-9.56393781
5.00791363,0.0038905777,-0.694468119,-9.74484967
5.01787163,0.00194528885,-0.698358697,-9.9514992
5.02782863,-0.0124199211,-0.693420656,-10.0806365
5.03778663,-0.0520738861,-0.683245299,-10.1107136
5.04774363,-0.0564133766,-0.658255819,-10.1045785
5.05770163,-0.0487818588,-0.628029023,-10.0167412
5.06765963,-0.0421978043,-0.636857642,-9.96347021
5.07761663,-0.0254383926,-0.709132604,-9.89493619
5.08757463,0.0199018013,-0.7930793,-9.82909564
5.09753163,0.0784101044,-0.88361005,-9.87204163
5.10748963,0.0960673416,-0.870741216,-9.91543654
5.11744763,0.115370592,-0.803404295,-9.9574847
5.12740463,0.157269122,-0.767042357,-10.0276647
5.13736263,0.181660051,-0.835426742,-10.086173
5.14731963,0.222660754,-0.898274535,-10.1711672
5.15727763,0.32785599,-0.896628522,-10.2730704
5.16723563,0.338929173,-0.830189426,-10.395474
5.17719263,0.310647665,-0.769735834,-10.4762783
5.18715063,0.29972412,-0.766743082,-10.5621703
5.19710763,0.262613995,-0.74684128,-10.5386772
5.20706563,0.226551332,-0.686238051,-10.4601174
5.21702363,0.239719441,-0.571017096,-10.4225584
5.22698063,0.214281049,-0.429160648,-10.3387613
5.23693863,0.0992097313,-0.491110616,-10.2192009
5.24689563,0.0600046791,-0.674117405,-10.1539589
5.25685363,0.0960673416,-0.737114836,-10.1261263
