"Time (s)","X (µT)","Y (µT)","Z (µT)"
14.2544256,-99.1825256,84.973938,-306.035645
14.2646726,-98.8513641,85.2397308,-305.818512
14.2749206,-99.0343475,85.1182861,-305.669464
14.2851686,-98.9156189,85.279007,-305.827271
14.2954155,-98.8247833,85.2927856,-305.921539
14.3056625,-99.0142212,85.4369354,-306.094299
14.3159105,-98.9607544,85.5000916,-306.128387
14.3261585,-99.301239,85.2793427,-306.009247
14.3364065,-99.0798492,85.5507202,-306.181152
14.3466545,-99.3732147,85.4766083,-306.101074
14.3569025,-99.3516541,85.7651215,-306.180908
14.3671495,-99.307373,85.5635834,-306.216644
14.3773975,-99.1880493,85.7232361,-305.977356
14.3876455,-99.0976105,85.6008148,-306.036011
14.3978935,-99.1571655,85.6038818,-305.670654
14.4081415,-99.1491852,85.8273315,-305.756073
14.4183905,-98.9687653,85.825592,-305.719299
14.4286405,-99.1296082,85.6986084,-306.044128
14.4388885,-99.2255554,85.9020386,-305.832306
14.4491365,-99.2988129,85.9248657,-305.584839
14.4593845,-99.2015228,85.9118652,-305.596954
14.4696325,-99.5905914,86.1989441,-305.823914
14.4798795,-99.4554138,86.3322144,-305.877075
14.4901275,-99.7969055,86.5046539,-306.148499
14.5003745,-99.4496765,86.6118469,-306.402832
14.5106215,-99.7277527,86.6341095,-306.245728
14.5208695,-99.5441132,86.5334015,-306.01593
14.5311175,-99.6539612,86.3263092,-305.606201
14.5413645,-99.5889893,86.154541,-306.000732
14.5516115,-99.4510803,85.9312744,-305.365784
14.5618595,-99.2876892,85.9832153,-305.260681
14.5721075,-99.3188782,85.8244171,-305.217834
14.5823555,-99.2758179,85.8603363,-305.331116
14.5926035,-99.2372742,85.8670197,-305.22229
14.6028515,-99.4623413,85.6953735,-304.997437
14.6130995,-99.3181458,85.6567841,-305.305664
14.6233475,-99.576767,85.6231537,-305.066864
14.6335945,-99.34375,85.7003021,-305.073303
14.6438425,-99.243927,85.615509,-304.998627
