"Time (s)","X (µT)","Y (µT)","Z (µT)"
0.00564491667,25.2919388,3.16003418,-43.9138794
0.0156029167,25.2747421,3.10481262,-43.929718
0.0255609167,25.4212112,3.14528656,-43.924408
0.0355189167,25.4212112,3.14528656,-43.924408
0.0454769167,25.5588303,3.46057129,-43.994873
0.0554349167,25.5327835,3.67923737,-43.903717
0.0653929167,25.3313522,3.62148285,-43.8322754
0.0753509167,25.3824921,3.71028137,-44.0656433
0.0853089167,25.3273697,3.71291351,-43.8729248
0.0952669167,25.247757,3.74686432,-43.8882751
0.105224917,25.4145126,3.77203369,-43.7207947
0.115182417,25.6421356,3.73754883,-43.7280884
0.125140417,25.708107,3.73142242,-43.7635193
0.135098417,25.5415955,3.69271088,-43.8550415
0.145056417,25.4667816,3.6940918,-43.9875488
0.155014417,25.3756638,3.79646301,-44.0532532
0.164972417,25.3711777,3.85467529,-43.9814148
0.174930417,25.2812424,3.736763,-43.9642639
0.184888417,25.3167877,3.95631409,-43.8479309
0.194846417,25.0541306,3.93096924,-44.0869141
0.204804417,25.1794891,4.09829712,-43.8439026
0.214762417,25.0619431,4.11281586,-43.8893433
0.224720417,24.9623566,4.04071808,-43.9015808
0.234678417,24.8616409,3.80093384,-43.9245911
0.244636417,24.8903198,3.75291443,-44.205658
0.254594417,24.6932678,3.68643951,-44.2683716
0.264552417,24.6219559,3.62607574,-44.1020813
0.274510417,24.5761871,3.67024994,-44.0940552
0.284468417,24.460495,3.88563538,-43.9601746
0.294426417,24.5790024,3.99704742,-44.0652161
0.304384417,24.4447708,4.01206207,-43.9737549
0.314342417,24.4777374,4.05318451,-44.0966492
0.324300417,24.3413925,4.05975342,-44.0490112
0.334258417,24.5727234,4.09086609,-44.1154175
0.344215417,24.4589081,4.08119202,-44.0895996
0.354173417,24.5352631,4.05121613,-44.1312561
0.364131417,24.4271927,3.97272491,-44.1066589
0.374089417,24.4957428,3.98765564,-44.0721741
0.384047417,24.4957428,3.98765564,-44.0721741
0.394005417,24.509819,3.94609833,-44.212677
0.403963417,24.5107346,4.07263947,-44.0403442
0.413921417,24.4281158,3.89282227,-44.0155334
0.423879417,24.4833298,3.94361115,-44.0525513
0.433837417,24.6102982,4.11949158,-43.9374084
0.443795417,24.5799103,4.08196259,-44.1382141
0.453753417,24.5140457,4.14484406,-44.1103516
0.463711417,24.4347687,4.14130402,-44.1914978
0.473669417,24.4867859,4.21188354,-44.2354126
0.483627417,24.4333115,4.18040466,-44.2219543
0.493585417,24.5064011,4.28483582,-44.1838684
0.503543417,24.574852,4.29942322,-43.9744873
0.513501417,24.5738068,4.35055542,-44.3345642
0.523459417,24.598938,4.36736298,-44.1847229
0.533417417,24.5720062,4.33557892,-44.2230835
0.543375417,24.6887741,4.49834442,-44.0451355
0.553333417,24.766716,4.46353912,-44.0286255
0.563291417,24.8845596,4.48886108,-44.0183411
0.573249417,24.6423187,4.45346832,-44.1710205
0.583207417,24.7545547,4.47232819,-44.0503845
0.593165417,24.6044464,4.44561005,-44.09021
0.603123417,24.7209625,4.53874969,-44.1880188
0.613081417,24.7252121,4.49537659,-44.2262573
0.623039417,24.7106476,4.45387268,-44.2341919
0.632997417,24.7062607,4.45693207,-44.4000854
0.642955417,24.8927536,4.61524963,-44.2095947
0.652913417,24.8505249,4.59568787,-44.2234192
0.662871417,24.7242508,4.5718689,-44.1552124
0.672829417,24.6736526,4.64920044,-44.056427
0.682787417,24.7731171,4.64488983,-43.9914551
0.692745417,24.8062363,4.50532532,-43.8963623
0.702703417,24.8432999,4.5218811,-44.0639954
0.712661417,24.9664917,4.62864685,-44.021698
0.722619417,25.0207977,4.68604279,-43.9882812
0.732577417,25.0586319,4.73491669,-44.1071167
0.742535417,25.0586319,4.73491669,-44.1071167
0.752493417,24.8642654,4.81171417,-44.1911621
0.762451417,24.6551514,4.87155914,-43.8942566
0.772409417,24.6480103,4.91072845,-43.8609924
0.782367417,24.6580887,5.07170105,-44.1585388
0.792325417,24.5494461,5.13665009,-44.3332825
0.802283417,24.7928925,5.15077209,-44.3200378
0.812240417,24.5765915,5.04408264,-44.2623291
0.822198417,24.7589798,5.0255127,-44.2994995
0.832156417,24.7021484,5.00818634,-44.2175293
0.842114417,24.6249008,5.0286026,-44.2508545
0.852072417,24.5247498,4.99593353,-44.3161316
0.862030417,24.7338257,5.03775024,-44.2563477
0.871988417,24.701889,4.96183014,-44.0477295
0.881946417,24.79953,5.11993408,-44.1843567
0.891904417,24.7069473,4.972435,-44.1801758
0.901862417,24.5063248,5.04720306,-44.2022705
0.911820417,24.5314865,4.91858673,-44.2198181
0.921778417,24.6328735,4.94374084,-44.1662598
0.931736417,24.6596375,4.85681915,-44.0986328
0.941694417,24.3048477,4.74784088,-44.0391846
0.951652417,24.2433548,4.74175262,-44.4140015
0.961610417,24.1675949,4.73690796,-44.5369263
0.971568417,24.1353836,4.67191315,-44.3881531
0.981526417,24.2856064,4.72795868,-44.3595276
0.991484417,24.3644333,4.64936066,-44.2623291
1.00144242,24.2901611,4.79068756,-44.3459778
1.01140042,24.3632355,4.84021759,-44.3511047
1.02135842,24.4256058,4.92618561,-44.0700073
