Time (s),Quaternion X,Quaternion Y,Quaternion Z,Quaternion W,Roll (rad),Pitch (rad),Yaw (rad),Gravity X (m/s^2),Gravity Y (m/s^2),Gravity Z (m/s^2),User Acceleration X (m/s^2),User Acceleration Y (m/s^2),User Acceleration Z (m/s^2),Rotation Rate X (rad/s),Rotation Rate Y (rad/s),Rotation Rate Z (rad/s),Magnetic Field X (µT),Magnetic Field Y (µT),Magnetic Field Z (µT),Magnetic Accuracy
0.115182417,0.044357493,0.0327093261,-0.00254679892,0.99847682,0.0658502182,0.0885288423,-0.00801913628,0.642776364,-0.867037759,-9.74707494,0.194295661,0.23242585,0.283843245,0.187965229,0.014225265,-0.0927807614,25.6421356,3.73754883,-43.7280884,2
0.125140417,0.0450276854,0.0326386261,-0.00291596468,0.998448209,0.065750931,0.0898461067,-0.00879776134,0.641732993,-0.879904401,-9.74599066,0.292453837,0.2747711,0.669422525,0.0823050588,-0.0508414023,-0.0470967442,25.708107,3.73142242,-43.7635193,2
0.135098417,0.0451279429,0.0322213602,-0.00309232801,0.998456649,0.0649308135,0.0900389196,-0.00912034866,0.633728915,-0.881787584,-9.74634429,0.356272741,0.239693868,0.843056506,-0.0406373739,-0.114499211,-0.0167984907,25.5415955,3.69271088,-43.8550415,2
0.145056417,0.0446246632,0.0315633122,-0.00315278784,0.998500163,0.0636079886,0.0890340251,-0.00914949015,0.620891645,-0.871972439,-9.74805343,0.308656345,0.111814581,0.842820359,-0.157711029,-0.146154374,-0.00346495607,25.4667816,3.6940918,-43.9875488,2
0.155014417,0.0436125369,0.0308020974,-0.00317855464,0.998568526,0.0620677768,0.0870141637,-0.00906916006,0.605984876,-0.852241025,-9.75073581,0.220911828,-0.0141595313,0.669079995,-0.243874148,-0.161616683,-0.00744158821,25.3756638,3.79646301,-44.0532532,2
0.164972417,0.0422696502,0.0300133658,-0.00321920684,0.998650236,0.0604694711,0.0843318778,-0.00899913468,0.590535451,-0.826033256,-9.75393899,0.153162709,-0.0412651265,0.439446479,-0.289435178,-0.151830867,-0.00980236661,25.3711777,3.85467529,-43.9814148,2
0.174930417,0.0408260196,0.0293620572,-0.00324907529,0.99872945,0.0591452263,0.081447517,-0.00891704412,0.577756779,-0.797844469,-9.75704981,0.121349411,-0.0347379898,0.14837036,-0.283047348,-0.11105787,-0.00658207247,25.2812424,3.736763,-43.9642639,2
0.184888417,0.0395903044,0.028894827,-0.00323449018,0.998792917,0.0581901346,0.078980197,-0.00877655336,0.568550414,-0.773726145,-9.75953286,0.0795293542,-0.0528708086,-0.254664497,-0.202026531,-0.0817966536,0.00663919095,25.3167877,3.95631409,-43.8479309,2
0.194846417,0.0389519879,0.0285363096,-0.0031578521,0.998828611,0.0574566887,0.0777106846,-0.00855732779,0.561448107,-0.7613147,-9.76091993,0.12059936,-0.0922170229,-0.771023535,-0.0504916012,-0.0609989651,0.0221433155,25.0541306,3.93096924,-44.0869141,2
0.204804417,0.0391046596,0.0282604406,-0.00303750065,0.998830872,0.056896063,0.0780253453,-0.00830348659,0.55596215,-0.764391112,-9.76099358,0.117256699,-0.0653482321,-0.953507762,0.107401207,-0.052587796,0.0322679318,25.1794891,4.09829712,-43.8439026,2
0.214762417,0.0399246164,0.0279333052,-0.00290658745,0.998808041,0.0562400759,0.0796759485,-0.00806236334,0.549487292,-0.780527715,-9.76008348,0.0613326763,0.058976359,-0.720085375,0.211483136,-0.0778694451,0.0341806151,25.0619431,4.11281586,-43.8893433,2
0.224720417,0.0410518255,0.0274492895,-0.00278870544,0.998776113,0.0552738618,0.0819417376,-0.00785069382,0.539957612,-0.802674957,-9.75881857,0.0594899345,0.169709063,-0.262561388,0.230765298,-0.111582324,0.0347377099,24.9623566,4.04071808,-43.9015808,2
0.234678417,0.042075984,0.0268202057,-0.00266173261,0.99875089,0.0540140289,0.0840028357,-0.00760066282,0.527572251,-0.822817947,-9.75781846,0.0807039144,0.211699069,0.16889117,0.173513457,-0.135511369,0.0372882187,24.8616409,3.80093384,-43.9245911,2
0.244636417,0.0427040585,0.0261002597,-0.00251786811,0.998743686,0.0525650973,0.0852726883,-0.00728511856,0.513377977,-0.835226324,-9.75752152,0.132157915,0.158416611,0.470114005,0.0733166263,-0.149060354,0.0383979157,24.8903198,3.75291443,-44.205658,2
0.254594417,0.0427969726,0.0253185485,-0.00236720521,0.998760207,0.0509850628,0.0854719887,-0.0069209753,0.497951641,-0.837173659,-9.75815397,0.173321956,0.0729755852,0.594197481,-0.0345999859,-0.160763353,0.0377291963,24.6932678,3.68643951,-44.2683716,2
0.264552417,0.0423899204,0.0245475627,-0.00220914471,0.998797099,0.0494204468,0.0846705332,-0.00651750747,0.48271626,-0.829342527,-9.75958839,0.138727978,0.0271365749,0.529940989,-0.12743035,-0.145086989,0.0343809612,24.6219559,3.62607574,-44.1020813,2
0.274510417,0.0415692866,0.0238653667,-0.00204329788,0.998848446,0.0480295511,0.0830407118,-0.00608703513,0.469205512,-0.81341562,-9.76158745,0.112884036,-0.0118345955,0.400558238,-0.20046328,-0.12834315,0.035743434,24.5761871,3.67024994,-44.0940552,2
0.284468417,0.0404338791,0.0232486572,-0.00184203707,0.998909984,0.0467650856,0.0807817922,-0.00557834546,0.456946663,-0.791337425,-9.76398341,0.123945784,-0.00892331117,0.305989026,-0.253856212,-0.116741113,0.0439526327,24.460495,3.88563538,-43.9601746,2
0.294426417,0.0391362349,0.0226910629,-0.00157655516,0.998975088,0.045614183,0.0782003788,-0.00494108464,0.445800634,-0.766102373,-9.76651088,0.158734554,-0.0015374387,0.0753811119,-0.266798109,-0.101814099,0.0592189394,24.5790024,3.99704742,-44.0652161,2
0.304384417,0.0378851279,0.0222242753,-0.00125795941,0.999034237,0.0446436246,0.0757134828,-0.00420950023,0.436405139,-0.741786408,-9.76881214,0.156308679,-0.0479996955,-0.224136672,-0.231914699,-0.08261507,0.0654368773,24.4447708,4.01206207,-43.9737549,2
0.314342417,0.0369438023,0.0219054843,-0.000943787301,0.999076827,0.0439742336,0.0738451413,-0.00351395966,0.429926079,-0.723515496,-9.77046926,0.0400849038,-0.130914052,-0.604354133,-0.142862052,-0.0349870995,0.0551038161,24.4777374,4.05318451,-44.0966492,2
0.324300417,0.0365208553,0.0218957,-0.000707396324,0.999092776,0.0439344771,0.0730093112,-0.00302086064,0.429564041,-0.715340884,-9.7710871,-0.12385511,-0.137592288,-0.87024145,-0.0298495907,0.0321569219,0.0364424363,24.3413925,4.05975342,-44.0490112,2
0.334258417,0.0365983821,0.0221184224,-0.000566610072,0.999085095,0.0443710906,0.0731700038,-0.00275856497,0.433825059,-0.716912518,-9.77078374,-0.168518318,-0.0641946051,-0.735571698,0.0514511243,0.053798832,0.016752623,24.5727234,4.09086609,-44.1154175,2
0.344215417,0.0369325785,0.0223578898,-0.000512088729,0.99906757,0.0448491159,0.0738404677,-0.00268200311,0.438474054,-0.723469757,-9.77009283,-0.114509336,-0.0178337629,-0.328649771,0.0749297738,0.0369156897,0.00750095164,24.4589081,4.08119202,-44.0895996,2
0.354173417,0.0372810653,0.0224458723,-0.000454417734,0.999052682,0.0450232894,0.0745401048,-0.00258877805,0.440152837,-0.730311951,-9.76950831,0.0093577936,-0.0353824982,0.0512941339,0.0626214445,0.000665810192,0.0179709028,24.5352631,4.05121613,-44.1312561,2
0.364131417,0.037511741,0.0224036457,-0.000322808976,0.99904507,0.0449301273,0.0750076899,-0.00233236108,0.43922732,-0.734884593,-9.76920728,0.0411086573,-0.0290142053,0.220233235,0.0301221702,-0.0107049998,0.036536824,24.4271927,3.97272491,-44.1066589,2
0.374089417,0.0375742563,0.0223611123,-0.000118591889,0.999043676,0.0448298421,0.0751420352,-0.00192278826,0.438243168,-0.736198379,-9.76915234,0.0114171007,-0.00899579188,0.268062323,-0.00721321721,-0.00410542032,0.0459716059,24.4957428,3.98765564,-44.0721741,2
0.384047417,0.0374644079,0.0222998166,0.000115567314,0.999049177,0.0446888024,0.07493283,-0.00144403668,0.436872208,-0.734152552,-9.76936802,0.0100945469,-0.00415814259,0.260197581,-0.0365650952,-0.0172274653,0.0468857922,24.4957428,3.98765564,-44.0721741,2
0.394005417,0.0372431592,0.0221758096,0.000340712967,0.999060152,0.0444223466,0.0745003212,-0.000973710009,0.434283142,-0.729922952,-9.76979999,0.0364760291,-0.0502864182,0.204216166,-0.0516886562,-0.0276329685,0.0425669439,24.509819,3.94609833,-44.212677,2
0.403963417,0.0369665591,0.0220340415,0.000521635909,0.999073499,0.0441235729,0.0739550023,-0.000588348406,0.431381648,-0.72458992,-9.77032547,0.0368336834,-0.103353772,0.128725749,-0.061684411,-0.0251238476,0.0300548039,24.5107346,4.07263947,-44.0403442,2
0.413921417,0.036619274,0.0219557644,0.000627796669,0.999087971,0.0439575417,0.0732648466,-0.000354511145,0.429781337,-0.717840081,-9.77089421,-0.0714000064,-0.115939478,0.0667459701,-0.0810000449,-0.000380950049,0.0104086641,24.4281158,3.89282227,-44.0155334,2
0.423879417,0.0361200774,0.0220104512,0.000651080841,0.999104915,0.0440636981,0.0722670412,-0.000289798685,0.430849916,-0.708080903,-9.7715594,-0.164196437,-0.115523372,0.119485042,-0.120050319,0.0203921497,-0.00536280172,24.4833298,3.94361115,-44.0525513,2
0.433837417,0.0354464791,0.0221013732,0.00061599512,0.99912702,0.044246105,0.0709177285,-0.000336763484,0.432674172,-0.694882545,-9.77242624,-0.244730036,-0.0580927811,0.0902747297,-0.147333339,0.0188459177,-0.0155459307,24.6102982,4.11949158,-43.9374084,2
0.443795417,0.0347256741,0.0222701043,0.000548752231,0.999148616,0.0445864652,0.0694725306,-0.000451207138,0.436044598,-0.68074486,-9.77327146,-0.292692505,-0.0719311176,-0.107149877,-0.137615174,0.0477343313,-0.020092899,24.5799103,4.08196259,-44.1382141,2
0.453753417,0.0341303462,0.0225227199,0.000458636244,0.999163463,0.0450967744,0.068277286,-0.000622361435,0.441068308,-0.669051354,-9.77385365,-0.184590186,-0.142132927,-0.299001651,-0.0984975845,0.0475945175,-0.0258160308,24.5140457,4.14484406,-44.1103516,2
0.463711417,0.0337604547,0.0226769791,0.00032125283,0.999172717,0.0454138333,0.0675309372,-0.000891227659,0.444189728,-0.661748995,-9.77420962,-0.0790746692,-0.148687098,-0.351169061,-0.0476821177,0.0114759076,-0.035566248,24.4347687,4.14130402,-44.1914978,2
0.473669417,0.0336459841,0.0226704215,0.000139617323,0.999176743,0.0454124777,0.0672936777,-0.0012493606,0.444183591,-0.659427566,-9.77436627,-0.063506221,-0.0986353655,-0.345624871,0.00192484981,-0.013624385,-0.038640067,24.4867859,4.21188354,-44.2354126,2
0.483627417,0.0337405947,0.0226089722,-4.51626625E-05,0.999174931,0.0453022304,0.0674746591,-0.00161961737,0.443100581,-0.661198375,-9.77429613,-0.0908543562,-0.00783025523,-0.339559872,0.033799693,-0.0109263118,-0.0327917635,24.4333115,4.18040466,-44.2219543,2
0.493585417,0.0339275127,0.0226217559,-0.000181982533,0.999168343,0.0453380243,0.0678423896,-0.00190304112,0.443439385,-0.664796327,-9.7740366,-0.129051473,0.0972220646,-0.268292625,0.0379486345,0.0150413737,-0.0200485401,24.5064011,4.28483582,-44.1838684,2
0.503543417,0.034062115,0.0227369795,-0.000244142089,0.99916113,0.0455738447,0.0681086252,-0.00204154853,0.445736227,-0.667401175,-9.77375486,-0.0933404009,0.13334581,-0.108761403,0.0139993178,0.0266840849,-0.00545532536,24.574852,4.29942322,-43.9744873,2
0.513501417,0.0340469222,0.0228561994,-0.000239318443,0.999158916,0.045812354,0.068078206,-0.00203932615,0.44806825,-0.667103581,-9.77366835,-0.00424384811,0.102671635,0.0662280837,-0.0204550624,0.0202285834,0.00621304847,24.5738068,4.35055542,-44.3345642,2
0.523459417,0.0338586702,0.0229526257,-0.000185195494,0.99916312,0.0460009495,0.0677038796,-0.0019287919,0.449922975,-0.663441113,-9.7738326,0.0551032073,0.0201502962,0.144503163,-0.0537370816,0.0212680735,0.0139033031,24.598938,4.36736298,-44.1847229,2
0.533417417,0.0335330082,0.0230549858,-9.40363968E-05,0.999171765,0.0461983108,0.0670563765,-0.00173803006,0.451871698,-0.657105699,-9.77417046,0.0624320524,-0.0427482047,0.102643213,-0.0742599368,0.0197881535,0.016106803,24.5720062,4.33557892,-44.2230835,2
0.543375417,0.0331504377,0.0231567603,-2.72943943E-06,0.999182197,0.0463943465,0.0662950789,-0.00154416059,0.453810849,-0.649656479,-9.77457845,0.0622885523,-0.0615698826,0.0315244346,-0.0788215473,0.0257244501,0.015362259,24.6887741,4.49834442,-44.0451355,2
0.553333417,0.0327961965,0.0233480638,9.58738476E-05,0.999189359,0.0467695659,0.0655907181,-0.00134275084,0.457499694,-0.642764089,-9.77486253,-0.00275178293,-0.0934516792,-0.100321492,-0.0638644323,0.0498833172,0.0179609712,24.766716,4.46353912,-44.0286255,2
0.563291417,0.0325054114,0.0235948497,0.000216723753,0.99919305,0.047254913,0.0650143809,-0.0011031537,0.462261245,-0.637124184,-9.77500749,-0.0281632876,-0.0696129769,-0.121125795,-0.0523357652,0.0463842973,0.0244756732,24.8845596,4.48886108,-44.0183411,2
0.573249417,0.0322740261,0.0237491973,0.000354427573,0.999196842,0.0475543144,0.0645578784,-0.0008264002,0.465201683,-0.632656829,-9.7751583,-0.0348446285,-0.0413097694,-0.04406126,-0.0408926941,0.0165875182,0.0277359169,24.6423187,4.45346832,-44.1710205,2
0.583207417,0.0321010218,0.023729694,0.000508003942,0.999202822,0.0475046911,0.0642191046,-0.000509346861,0.464726759,-0.629341494,-9.77539503,-0.049483139,-0.0351979354,0.0462573088,-0.0301909316,-0.022037521,0.0323366001,24.7545547,4.47232819,-44.0503845,2
0.593165417,0.0319815086,0.0235448575,0.000671755076,0.999210928,0.0471234324,0.0639878355,-0.000163885495,0.461006606,-0.627078152,-9.77571652,-0.0439672982,-0.0623011195,0.0328121363,-0.0211558938,-0.047372438,0.034986712,24.6044464,4.44561005,-44.09021,2
0.603123417,0.0318835021,0.0232911589,0.000837998276,0.999219907,0.0466041931,0.0637995686,0.000189867978,0.455936098,-0.625235666,-9.77607191,-0.0529627978,-0.104844961,0.00698152945,-0.0208999626,-0.0491319895,0.0330497958,24.7209625,4.53874969,-44.1880188,2
0.613081417,0.0317639777,0.0230755002,0.000989525492,0.999228566,0.0461621303,0.0635674174,0.000512620302,0.451621084,-0.622963702,-9.77641736,-0.0663050214,-0.151110453,0.0145095869,-0.0301786829,-0.03516078,0.0272070859,24.7252121,4.49537659,-44.2262573,2
0.623039417,0.0315730718,0.0229288139,0.00108829792,0.999237933,0.0458615336,0.0631899731,0.000728525034,0.448693068,-0.61926967,-9.77678678,-0.0772932292,-0.194308812,0.0849088187,-0.049941428,-0.0236809161,0.0115765762,24.7106476,4.45387268,-44.2341919,2
0.632997417,0.0312671777,0.0228215109,0.00111837738,0.999249876,0.0456440089,0.0625793302,0.000809533145,0.446583528,-0.61329308,-9.77726024,-0.0617163419,-0.242782409,0.154664492,-0.0678868741,-0.0216252226,-0.00212379009,24.7062607,4.45693207,-44.4000854,2
0.642955417,0.0309662866,0.0227176443,0.00107717346,0.999261667,0.0454378682,0.0619754546,0.00074722877,0.444584792,-0.607382614,-9.77772026,-0.0865027003,-0.237320527,0.0491810873,-0.0479045324,-0.0137344245,-0.0173740406,24.8927536,4.61524963,-44.2095947,2
0.652913417,0.0308189898,0.0227737465,0.000950878698,0.999265117,0.0455577576,0.0616750857,0.000497578169,0.445765307,-0.604442615,-9.77784885,-0.184947658,-0.222154339,-0.192953598,-0.00957605056,0.036950592,-0.0355410613,24.8505249,4.59568787,-44.2234192,2
0.662871417,0.0308945777,0.0230298822,0.00071541062,0.999257168,0.046085648,0.0618155684,6.77435181E-06,0.450922946,-0.605817666,-9.77752737,-0.29395383,-0.181873548,-0.316127558,0.0412659794,0.0620310605,-0.0617391802,24.7242508,4.5718689,-44.1552124,2
0.672829417,0.0312145211,0.0234512779,0.000350011604,0.999237555,0.0469536575,0.0624384221,-0.000766044163,0.459391974,-0.611913974,-9.77675346,-0.354945657,-0.188646037,-0.435564085,0.0882646441,0.101618946,-0.0869944766,24.6736526,4.64920044,-44.056427,2
0.682787417,0.0317032951,0.0239776917,-0.000132111215,0.999209734,0.048040799,0.0633925966,-0.00178794959,0.469992168,-0.621252734,-9.7756604,-0.291774477,-0.20803777,-0.307220614,0.108431809,0.0979649425,-0.108462669,24.7731171,4.64488983,-43.9914551,2
0.692745417,0.0322092378,0.0244066803,-0.000719744746,0.999182848,0.0489407059,0.0643751571,-0.00301680783,0.478759047,-0.630868703,-9.77461937,-0.146115384,-0.17328261,-0.0472936661,0.0944717899,0.0667556226,-0.126275495,24.8062363,4.50532532,-43.8963623,2
0.702703417,0.0325528183,0.0246932982,-0.00136273774,0.999164025,0.0495590263,0.0650297329,-0.00434005708,0.484782253,-0.637274479,-9.77390684,0.0102182098,-0.114653311,0.234060685,0.0455740206,0.0400198773,-0.130606055,24.8432999,4.5218811,-44.0639954,2
0.712661417,0.0325709879,0.0248593104,-0.00196717388,0.999158274,0.0499311745,0.0650351745,-0.00556220808,0.488419404,-0.63732767,-9.77372213,0.112823794,-0.013594737,0.458631657,-0.0334915034,0.0220006593,-0.110814773,24.9664917,4.62864685,-44.021698,2
0.722619417,0.0321848044,0.024971467,-0.00242750718,0.999167067,0.0501821144,0.0642389292,-0.00647176784,0.490897302,-0.629535482,-9.77410324,0.151496201,0.0926370749,0.527846063,-0.116013199,0.0162440706,-0.0768941343,25.0207977,4.68604279,-43.9882812,2
0.732577417,0.0314210989,0.0250137903,-0.00271834138,0.999189572,0.050277786,0.0626963433,-0.00701804463,0.491880614,-0.614438378,-9.77501451,0.167870851,0.158044855,0.485212205,-0.184675083,-0.00784075819,-0.0473239869,25.0586319,4.73491669,-44.1071167,2
0.742535417,0.0304158516,0.0249200347,-0.00290456124,0.99922251,0.0500910963,0.060676869,-0.00733409649,0.490116855,-0.594671747,-9.776325,0.105440077,0.156234774,0.306659473,-0.209404707,-0.0292209331,-0.0384528451,25.0586319,4.73491669,-44.1071167,2
0.752493417,0.0294205297,0.0248033389,-0.00306847656,0.999254623,0.0498566793,0.0586786514,-0.00760499563,0.487883324,-0.575110832,-9.77760686,0.0172924591,0.0769684177,-0.0408639253,-0.18467325,-0.0220253393,-0.0366123356,24.8642654,4.81171417,-44.1911621,2
0.762451417,0.0286071786,0.0246640793,-0.0032259456,0.999281246,0.0495781945,0.0570450379,-0.0078712781,0.485206323,-0.559117363,-9.77866777,-0.0475170265,0.0623216508,-0.266803848,-0.138291493,-0.0376353338,-0.0328898355,24.6551514,4.87155914,-43.8942566,2
0.772409417,0.0280414919,0.0244129178,-0.00335155388,0.999302994,0.0490761179,0.0559093741,-0.00808029836,0.480327465,-0.547998076,-9.77953812,0.0196110747,0.0684106884,-0.318755569,-0.0862701014,-0.0685266778,-0.0190496556,24.6480103,4.91072845,-43.8609924,2
0.782367417,0.0277790863,0.0239883319,-0.00340346774,0.999320408,0.0482257607,0.0553854406,-0.00814764088,0.472024953,-0.542867983,-9.78022844,0.17844898,0.0581929535,-0.399917017,-0.0144717004,-0.0970338061,0.000286826165,24.6580887,5.07170105,-44.1585388,2
0.792325417,0.0279145265,0.0235275419,-0.00336763929,0.999327696,0.0473023292,0.0556617921,-0.0080568356,0.462986272,-0.545573881,-9.78051018,0.187786936,0.0347122708,-0.610175386,0.067501463,-0.0835201219,0.018798193,24.5494461,5.13665009,-44.3332825,2
0.802283417,0.0283836404,0.0231704941,-0.0032675642,0.999323218,0.0465865603,0.0566076673,-0.0078587002,0.455961342,-0.554835155,-9.78031904,0.129719509,0.0402325686,-0.578493715,0.114829145,-0.0573131703,0.0272133239,24.7928925,5.15077209,-44.3200378,2
0.812240417,0.0289697672,0.0229595217,-0.00314988344,0.9993116,0.046163359,0.0577871657,-0.0076385186,0.451791728,-0.566383153,-9.77985084,0.0571249955,0.0456454605,-0.323680165,0.113334313,-0.0263912063,0.0266495347,24.5765915,5.04408264,-44.2623291,2
0.822198417,0.0294475035,0.0228733824,-0.00303691188,0.999300066,0.0459891262,0.0587486438,-0.00742958629,0.450062529,-0.575796037,-9.77938088,-0.00489135224,0.0625401889,0.044407297,0.0719305277,-0.00938281976,0.0238082837,24.7589798,5.0255127,-44.2994995,2
0.832156417,0.02965049,0.0228424162,-0.00294622948,0.999294966,0.0459237881,0.0591590742,-0.00725563871,0.449412651,-0.579814004,-9.77917338,-0.0428480483,0.0580288855,0.349759779,0.00898032356,-0.00080317969,0.0119811855,24.7021484,5.00818634,-44.2175293,2
0.842114417,0.029554903,0.0228793853,-0.00291865092,0.999297046,0.0459952601,0.0589688704,-0.00719816814,0.450116671,-0.577951973,-9.77925112,-0.11298388,0.0127718764,0.407447997,-0.0477791354,0.0151365995,-0.000747773331,24.6249008,5.0286026,-44.2508545,2
0.852072417,0.0292176227,0.0229698208,-0.00292884396,0.99930488,0.0461736621,0.0582930843,-0.00720816907,0.451879223,-0.571336172,-9.77955858,-0.129560555,-0.000727218296,0.376032284,-0.0860924348,0.0166125223,-0.00811167993,24.5247498,4.99593353,-44.3161316,2
0.862030417,0.0287613466,0.0229959452,-0.00296156768,0.999317437,0.0462233568,0.0573787019,-0.00725388242,0.452389146,-0.562384146,-9.78005367,-0.0154481098,-0.050679911,0.262504104,-0.0931201726,-0.010000661,-0.00811011437,24.7338257,5.03775024,-44.2563477,2
0.871988417,0.0283214945,0.022847281,-0.0029856743,0.999333334,0.0459226057,0.0564988517,-0.00727317534,0.449470299,-0.553769755,-9.78067969,0.03325988,-0.0703675581,0.126660048,-0.0791284591,-0.0517800674,-0.00314704701,24.701889,4.96183014,-44.0477295,2
0.881946417,0.0279909669,0.022489882,-0.00298171785,0.99935075,0.0452033093,0.0558404859,-0.00722992301,0.44245136,-0.547323574,-9.781363,0.0476110615,-0.0432949153,-0.024539398,-0.0514627807,-0.0879825652,0.00607855665,24.79953,5.11993408,-44.1843567,2
0.891904417,0.0278269255,0.0220123506,-0.00293188524,0.999366136,0.0442425417,0.0555180144,-0.00709611839,0.433061345,-0.544166097,-9.78195921,0.0779503779,0.000833089823,-0.181211723,-0.0115776826,-0.10053511,0.0176356118,24.7069473,4.972435,-44.1801758,2
0.901862417,0.0278936202,0.0214942919,-0.00283351153,0.999375748,0.0432001358,0.0556593404,-0.00687329053,0.422860999,-0.545549879,-9.78232863,0.0700445367,0.0245129118,-0.292023044,0.0399773903,-0.10412956,0.0275955629,24.5063248,5.04720306,-44.2022705,2
0.911820417,0.0282511759,0.0209673435,-0.00273076289,0.999377183,0.042142284,0.0563825159,-0.00665345029,0.412495782,-0.552630704,-9.78237364,-0.00383618063,-0.0174874336,-0.408845005,0.105926313,-0.102049097,0.0201570895,24.5314865,4.91858673,-44.2198181,2
0.921778417,0.0289434924,0.0205459978,-0.0027016532,0.999366286,0.0413029742,0.0577714151,-0.00660028723,0.40425311,-0.566228948,-9.78193992,-0.177253596,-0.0709267629,-0.533178656,0.169230148,-0.0639448985,0.000116688665,24.6328735,4.94374084,-44.1662598,2
0.931736417,0.0298377874,0.0202374389,-0.0027888321,0.999346025,0.0406982099,0.0595588765,-0.00679379564,0.398295444,-0.583727817,-9.78115549,-0.194639433,-0.0642018751,-0.38282852,0.182602942,-0.0661816895,-0.0244336613,24.6596375,4.85681915,-44.0986328,2
0.941694417,0.0306644166,0.0198083824,-0.00299245126,0.999329038,0.0398588797,0.0612073426,-0.00720927417,0.390046817,-0.599864274,-9.78051193,-0.0870314004,-0.0474668307,-0.0723760849,0.143445194,-0.107996486,-0.0422578193,24.3048477,4.74784088,-44.0391846,2
0.951652417,0.031210976,0.0192184001,-0.00322506233,0.999322929,0.0386967916,0.062296012,-0.00766034158,0.378655253,-0.610520108,-9.78030034,0.106768367,-1.46130472E-07,0.123587217,0.0769132972,-0.120639578,-0.0390748084,24.2433548,4.74175262,-44.4140015,2
0.961610417,0.0313930984,0.0186981002,-0.00339287253,0.999326511,0.0376668451,0.0626580219,-0.00797088361,0.368573529,-0.614063334,-9.78046342,0.175059155,0.130735043,0.196324536,-0.00343890861,-0.0874561518,-0.0210671239,24.1675949,4.73690796,-44.5369263,2
