"Time (s)","X (µT)","Y (µT)","Z (µT)"
3.473053917E0,-1.831240845E1,-2.158704758E1,-3.559301758E1
3.483003917E0,-1.828631210E1,-2.197801781E1,-3.559346008E1
3.492952917E0,-1.814980316E1,-2.202730942E1,-3.560974121E1
3.502902917E0,-1.792723846E1,-2.221748734E1,-3.533966064E1
3.512851917E0,-1.787394714E1,-2.228801537E1,-3.541642761E1
3.522801917E0,-1.761761093E1,-2.258283234E1,-3.539634705E1
3.532750917E0,-1.765312958E1,-2.275194168E1,-3.528096008E1
3.542700917E0,-1.740942001E1,-2.317170525E1,-3.540840149E1
3.552650917E0,-1.725336075E1,-2.345750046E1,-3.502763367E1
3.562599917E0,-1.719239807E1,-2.378136063E1,-3.494802856E1
3.572549917E0,-1.736182785E1,-2.399292946E1,-3.456481171E1
3.582498917E0,-1.740595627E1,-2.428642654E1,-3.418430328E1
3.592448917E0,-1.761171722E1,-2.447725296E1,-3.422359467E1
3.602397917E0,-1.767425156E1,-2.471670914E1,-3.416750336E1
3.612347917E0,-1.764671707E1,-2.491942215E1,-3.372251129E1
3.622296917E0,-1.762356567E1,-2.500254059E1,-3.369905853E1
3.632246917E0,-1.769984436E1,-2.502195740E1,-3.357784271E1
3.642196917E0,-1.758906555E1,-2.499647903E1,-3.402713776E1
3.652145917E0,-1.723339844E1,-2.510295105E1,-3.393907928E1
3.662095917E0,-1.711683655E1,-2.500222015E1,-3.436617279E1
3.672044917E0,-1.671331406E1,-2.489425659E1,-3.422049713E1
3.681994917E0,-1.652261353E1,-2.489510727E1,-3.447496796E1
3.691943917E0,-1.652297974E1,-2.489789200E1,-3.447703552E1
3.701894708E0,-1.631344604E1,-2.472739792E1,-3.425801086E1
3.711843708E0,-1.612783813E1,-2.491015053E1,-3.442851257E1
3.721793708E0,-1.598469543E1,-2.489492035E1,-3.439538574E1
3.731742708E0,-1.600417709E1,-2.505608368E1,-3.443069458E1
3.741692708E0,-1.583996964E1,-2.504188156E1,-3.443508911E1
3.751642708E0,-1.577729416E1,-2.512784195E1,-3.448908997E1
3.761591708E0,-1.568562317E1,-2.521490097E1,-3.457119751E1
3.771541708E0,-1.582961273E1,-2.507172394E1,-3.468267822E1
3.781490708E0,-1.590862656E1,-2.514031982E1,-3.449464417E1
3.791440708E0,-1.583274841E1,-2.516216850E1,-3.453511047E1
3.801389708E0,-1.601631927E1,-2.511020470E1,-3.450263977E1
3.811339708E0,-1.600882339E1,-2.514661026E1,-3.443504333E1
3.821288708E0,-1.599412537E1,-2.512409401E1,-3.438485718E1
3.831238708E0,-1.598347855E1,-2.503806305E1,-3.425849915E1
3.841188708E0,-1.602687454E1,-2.500447464E1,-3.425782776E1
3.851137708E0,-1.612823486E1,-2.508437157E1,-3.436216736E1
3.861087708E0,-1.617439651E1,-2.501990318E1,-3.443377686E1
3.871036708E0,-1.606471634E1,-2.494132996E1,-3.413150024E1
3.880986708E0,-1.597348404E1,-2.495498085E1,-3.433265686E1
3.890935708E0,-1.614684677E1,-2.482003593E1,-3.436546326E1
3.900885708E0,-1.610446930E1,-2.479862595E1,-3.443409729E1
3.910834708E0,-1.638937759E1,-2.456235886E1,-3.448631287E1
3.920784708E0,-1.629868317E1,-2.425262451E1,-3.472608948E1
3.930734708E0,-1.649763107E1,-2.415493202E1,-3.503901672E1
