"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.394154167E-1,-1.056203613E0,3.693269806E0,1.068897217E1
7.493644167E-1,-8.285270691E-1,3.812871094E0,1.086590424E1
7.593144167E-1,-7.271878052E-1,3.823648682E0,1.080468155E1
7.692644167E-1,-8.295748901E-1,3.770808563E0,1.054991135E1
7.792134167E-1,-1.028062134E0,3.778742065E0,1.025861710E1
7.891634167E-1,-1.173559570E0,3.943399658E0,1.004396347E1
7.991124167E-1,-1.154698792E0,4.116589508E0,1.002914429E1
8.090624167E-1,-1.001118164E0,4.284839630E0,1.010249176E1
8.190114167E-1,-7.454498291E-1,4.447551270E0,1.009216324E1
8.289614167E-1,-4.213737488E-1,4.483326874E0,1.002255798E1
8.389114167E-1,-1.505868530E-1,4.426445160E0,9.882149963E0
8.488604167E-1,8.577163696E-2,4.389771423E0,9.720037079E0
8.588104167E-1,3.076103210E-1,4.312981110E0,9.651030579E0
8.687594167E-1,4.906796265E-1,4.273014221E0,9.813143463E0
8.787094167E-1,5.948629761E-1,4.235292664E0,1.014425491E1
8.886584167E-1,5.960604858E-1,4.133354645E0,1.042102936E1
8.986084167E-1,5.601351929E-1,3.939807129E0,1.063912582E1
9.085574167E-1,5.716612244E-1,3.681743774E0,1.084135529E1
9.185074167E-1,6.204597473E-1,3.398682404E0,1.110959747E1
9.284574167E-1,8.024812317E-1,3.103945312E0,1.120824234E1
9.384064167E-1,9.357041931E-1,2.786006470E0,1.105391327E1
9.483564167E-1,9.445358276E-1,2.556383972E0,1.073911789E1
9.583054167E-1,8.976832581E-1,2.458936615E0,1.038719971E1
9.682554167E-1,9.192384338E-1,2.462229767E0,1.004575974E1
9.782044167E-1,1.028361511E0,2.469714203E0,9.703271942E0
9.881544167E-1,1.095422058E0,2.420316925E0,9.387578430E0
9.981034167E-1,1.028511200E0,2.283950500E0,9.101822662E0
1.008053417E0,9.651928711E-1,2.076781311E0,8.851393433E0
1.018003417E0,1.040785675E0,1.811832275E0,8.666976929E0
1.027952417E0,1.198407898E0,1.559606781E0,8.501121826E0
1.037902417E0,1.330283661E0,1.383423157E0,8.380173340E0
1.047851417E0,1.493144989E0,1.283281403E0,8.306376801E0
1.057801417E0,1.659898224E0,1.285826111E0,8.305029602E0
1.067750417E0,1.807191925E0,1.344204712E0,8.352929993E0
1.077700417E0,1.924398193E0,1.465003510E0,8.355025635E0
1.087650417E0,2.041005707E0,1.634900208E0,8.362061005E0
1.097599417E0,2.115700378E0,1.892215118E0,8.321645050E0
1.107549417E0,2.005529480E0,2.168690186E0,8.268505554E0
1.117498417E0,1.781146088E0,2.384541321E0,8.240962830E0
1.127448417E0,1.599573669E0,2.541415100E0,8.254734192E0
1.137397417E0,1.449435883E0,2.540966034E0,8.310568085E0
1.147347417E0,1.294657745E0,2.423011322E0,8.334218903E0
1.157296417E0,1.171912994E0,2.280208282E0,8.274792480E0
1.167246417E0,1.037791901E0,2.116149445E0,8.160130920E0
1.177196417E0,9.098080444E-1,2.051184540E0,8.008645935E0
1.187145417E0,8.156538391E-1,2.056573334E0,7.888445892E0
1.197095417E0,7.018904114E-1,2.128723297E0,7.804021454E0
1.207044417E0,6.813830566E-1,2.295027466E0,7.813900909E0
1.216994417E0,7.791297913E-1,2.444416809E0,7.850724335E0
1.226943417E0,9.003776550E-1,2.566113739E0,7.992030487E0
1.236893417E0,1.122515717E0,2.695145416E0,8.177045746E0
1.246843417E0,1.342857513E0,2.752476196E0,8.275989990E0
1.256792417E0,1.501228180E0,2.700534210E0,8.369096375E0
1.266742417E0,1.540895691E0,2.656525726E0,8.510851593E0
1.276691417E0,1.570384369E0,2.555336151E0,8.606652374E0
1.286641417E0,1.540147247E0,2.420765991E0,8.624165955E0
1.296590417E0,1.486558685E0,2.290087738E0,8.605005798E0
1.306540417E0,1.401385803E0,2.219284973E0,8.556207275E0
1.316489417E0,1.305135956E0,2.283351746E0,8.539891205E0
1.326439417E0,1.235381012E0,2.441572723E0,8.536298676E0
1.336389417E0,1.202299805E0,2.630479889E0,8.558153229E0
1.346338417E0,1.159638519E0,2.813100128E0,8.522677002E0
1.356288417E0,1.128952332E0,2.961142273E0,8.459658051E0
1.366237417E0,1.122964783E0,3.108585663E0,8.389903107E0
1.376187417E0,1.128054199E0,3.229384460E0,8.354576569E0
1.386136417E0,1.110241241E0,3.262765045E0,8.359815674E0
1.396086417E0,1.017733612E0,3.309767303E0,8.439899139E0
1.406035417E0,9.596543884E-1,3.369044037E0,8.568481750E0
1.415985417E0,8.107141113E-1,3.439996490E0,8.721763000E0
1.425935417E0,7.511380005E-1,3.570525055E0,8.781189423E0
1.435884417E0,7.752378845E-1,3.723955994E0,8.697663116E0
1.445834417E0,7.529342651E-1,3.880680084E0,8.631500702E0
1.455783417E0,5.757028198E-1,4.062402191E0,8.683891754E0
1.465733417E0,3.475772095E-1,4.210594025E0,8.979077911E0
1.475682417E0,2.315684509E-1,4.203109589E0,9.413474579E0
1.485632417E0,1.736389160E-1,4.034111023E0,9.827513580E0
1.495582417E0,8.786727905E-2,3.786376190E0,1.019499939E1
1.505531417E0,-4.161346436E-2,3.507805481E0,1.047731232E1
1.515481417E0,-1.826202393E-1,3.306623840E0,1.060978683E1
1.525430417E0,-3.872447205E-1,3.166814575E0,1.072295151E1
1.535380417E0,-7.186555481E-1,3.097658386E0,1.089015381E1
1.545329417E0,-1.005010071E0,3.123554535E0,1.112860794E1
1.555279417E0,-9.919871521E-1,3.239712982E0,1.141765686E1
1.565228417E0,-8.050259399E-1,3.249742126E0,1.152917496E1
1.575178417E0,-4.966671753E-1,3.228636017E0,1.142334503E1
1.585128417E0,-1.472937012E-1,3.131338348E0,1.125584335E1
1.595077417E0,1.746867371E-1,3.006497955E0,1.124147324E1
1.605027417E0,2.579136658E-1,2.924019470E0,1.163859741E1
1.614976417E0,2.736309814E-1,2.808609467E0,1.210532684E1
1.624926417E0,3.204835510E-1,2.406994629E0,1.242042160E1
1.634875417E0,-1.564247131E-1,2.048190765E0,1.263223114E1
1.644825417E0,-6.692582703E-1,1.472038879E0,1.270423141E1
1.654774417E0,-1.068777466E-1,4.568499756E-1,1.197809143E1
1.664724417E0,-2.725831604E-1,6.975494385E-2,1.125030487E1
1.674674417E0,-5.107379150E-1,-1.079255676E-1,1.101424576E1
1.684623417E0,-4.074526978E-1,-9.580078125E-2,1.090138046E1
1.694573417E0,-3.049159241E-1,4.266128540E-2,1.075917618E1
1.704522333E0,-1.899549866E-1,1.200503540E-1,1.063298859E1
1.714472333E0,1.886077881E-2,6.062393188E-2,1.019544846E1
1.724421333E0,1.919009399E-1,-2.859054565E-2,9.608668671E0
1.734371333E0,3.926335144E-1,-4.206253052E-2,9.022936707E0
1.744320333E0,6.758445740E-1,4.640350342E-2,8.521479492E0
1.754270333E0,9.128018188E-1,1.657054138E-1,8.180488586E0
1.764220333E0,1.126856689E0,2.832110596E-1,8.049361267E0
1.774169333E0,1.344504089E0,2.709365845E-1,8.214467926E0
1.784119333E0,1.558109894E0,1.936972046E-1,8.694819031E0
1.794068333E0,1.574276276E0,2.251318359E-1,9.358838196E0
1.804018333E0,1.407672729E0,3.680845642E-1,9.957593079E0
1.813967333E0,1.245709534E0,4.808001709E-1,1.028556107E1
1.823917333E0,1.168320465E0,5.635780334E-1,1.034603531E1
1.833866333E0,1.076860657E0,7.065307617E-1,1.022882904E1
1.843816333E0,1.034049683E0,8.348139954E-1,9.859397278E0
1.853766333E0,8.898994446E-1,8.027806091E-1,9.344468079E0
1.863715333E0,6.551875305E-1,7.330256653E-1,8.859326935E0
1.873665333E0,4.102967834E-1,7.000941467E-1,8.364605713E0
1.883614333E0,1.980381775E-1,7.279362488E-1,7.971822510E0
1.893564333E0,-1.016386414E-1,8.048762512E-1,7.733069000E0
1.903513333E0,-3.360511780E-1,9.749226379E-1,7.715405731E0
1.913463333E0,-5.243595886E-1,1.209484863E0,7.734865265E0
1.923412333E0,-6.248007202E-1,1.433119812E0,7.842042389E0
1.933362333E0,-5.125341797E-1,1.651216278E0,7.825127563E0
1.943312333E0,-3.426374817E-1,1.831890564E0,7.630083160E0
1.953261333E0,-2.492317200E-1,1.950144653E0,7.331603851E0
1.963211333E0,-2.348616028E-1,2.087708588E0,7.060068512E0
1.973160333E0,-1.781295776E-1,2.239942017E0,6.903793488E0
1.983110333E0,-8.771759033E-2,2.396666107E0,6.899302826E0
1.993059333E0,3.802093506E-2,2.513572998E0,7.078330536E0
2.003009333E0,2.041754150E-1,2.611020355E0,7.415728912E0
2.012958333E0,3.594026184E-1,2.734812927E0,7.890990601E0
2.022908333E0,4.336482239E-1,2.847977600E0,8.400680695E0
2.032858333E0,4.671784973E-1,2.928510132E0,8.806337128E0
2.042807333E0,5.399272156E-1,2.966980133E0,9.050778809E0
2.052757333E0,6.547384644E-1,3.134781189E0,9.146130524E0
2.062706333E0,7.204518127E-1,3.343596954E0,9.183403015E0
2.072656333E0,6.170169067E-1,3.593876495E0,9.304052124E0
2.082605333E0,5.542973328E-1,3.859873352E0,9.695937195E0
2.092555333E0,5.544470215E-1,4.073479156E0,1.029274612E1
2.102505333E0,6.732998657E-1,4.114643555E0,1.100616257E1
2.112454333E0,8.418493652E-1,3.943998413E0,1.160237274E1
2.122404333E0,8.888516235E-1,3.567531281E0,1.200293976E1
2.132353333E0,8.018824768E-1,3.139870605E0,1.228989304E1
2.142303333E0,6.113287354E-1,2.752925262E0,1.250978577E1
2.152252333E0,4.070036316E-1,2.530188446E0,1.261651382E1
2.162202333E0,3.201841736E-1,2.416874084E0,1.267189865E1
2.172151333E0,3.106040955E-1,2.399210815E0,1.282892212E1
2.182101333E0,4.531077576E-1,2.449805603E0,1.294463150E1
2.192050333E0,7.203021240E-1,2.474803619E0,1.291125092E1
2.202000333E0,1.016985168E0,2.454296265E0,1.282772461E1
2.211950333E0,1.292262726E0,2.443668365E0,1.279494278E1
2.221899333E0,1.518292694E0,2.476300507E0,1.277668076E1
2.231849333E0,1.724713440E0,2.412682800E0,1.261920822E1
2.241798333E0,1.881138153E0,2.221081238E0,1.236279144E1
2.251748333E0,1.984123993E0,1.939217377E0,1.205742645E1
2.261697333E0,1.979333954E0,1.589694214E0,1.176643158E1
2.271647333E0,1.906884613E0,1.296154633E0,1.159144547E1
2.281596333E0,1.755549316E0,1.024619293E0,1.145897095E1
2.291546333E0,1.564396820E0,7.716453552E-1,1.124611359E1
2.301496333E0,1.304686890E0,5.745053101E-1,1.092817474E1
2.311445333E0,1.031954041E0,4.324507141E-1,1.051204010E1
2.321395333E0,7.313790894E-1,4.147874451E-1,1.007225464E1
2.331344333E0,5.343887329E-1,3.873944092E-1,9.550439758E0
2.341294333E0,4.969665527E-1,3.285667419E-1,8.859476624E0
2.351243333E0,4.691244507E-1,3.128494263E-1,8.146209869E0
2.361193333E0,3.842509460E-1,3.844006348E-1,7.452552338E0
2.371142333E0,2.179467773E-1,5.682183838E-1,6.765780487E0
2.381092333E0,4.251159668E-2,8.529263306E-1,6.178401947E0
2.391042333E0,-1.266366577E-1,1.204395447E0,5.757926331E0
2.400991333E0,-1.945953369E-1,1.600920868E0,5.515131226E0
2.410941333E0,-7.319778442E-2,2.038610687E0,5.558241577E0
2.420890333E0,1.257385254E-1,2.432591400E0,5.874533844E0
2.430840333E0,4.183799744E-1,2.760409698E0,6.317911835E0
2.440789333E0,6.433621216E-1,2.936293945E0,6.847959595E0
2.450739333E0,7.328759766E-1,2.946173401E0,7.412884827E0
2.460688333E0,7.375163269E-1,2.779719543E0,7.866441650E0
2.470638333E0,5.909710693E-1,2.524200897E0,8.162076874E0
2.480588333E0,2.682421875E-1,2.242337036E0,8.146658936E0
2.490537333E0,-1.603166199E-1,2.025737457E0,7.951015778E0
2.500487333E0,-6.628216553E-1,1.903591461E0,7.761360168E0
2.510436333E0,-1.077459412E0,1.913470917E0,7.661218414E0
2.520386333E0,-1.369951172E0,1.993554382E0,7.670948181E0
2.530335333E0,-1.449884949E0,2.113305359E0,7.846682739E0
2.540285333E0,-1.356628876E0,2.281705170E0,8.100105743E0
2.550234333E0,-1.190773773E0,2.382146301E0,8.331674194E0
2.560184333E0,-9.831555176E-1,2.440225525E0,8.482111359E0
2.570134333E0,-7.565267944E-1,2.475701752E0,8.484506378E0
2.580083333E0,-5.834866333E-1,2.547702026E0,8.374634857E0
2.590033333E0,-4.531077576E-1,2.679727478E0,8.240064697E0
2.599982333E0,-4.117936707E-1,2.836152191E0,8.100704498E0
2.609932333E0,-4.499642944E-1,2.994672546E0,7.980654144E0
2.619881333E0,-3.752696228E-1,3.097209320E0,7.956703949E0
2.629831333E0,-2.456391907E-1,3.202141113E0,8.140372009E0
2.639780333E0,-4.490661621E-2,3.327580261E0,8.540340271E0
2.649730333E0,1.583706665E-1,3.415447540E0,8.911867676E0
2.659680333E0,3.201841736E-1,3.494183807E0,9.125772858E0
2.669629333E0,4.858895874E-1,3.671864319E0,9.117240601E0
2.679579333E0,7.294331360E-1,3.961661682E0,8.860374756E0
2.689528333E0,1.144070892E0,4.374353485E0,8.466693420E0
2.699477917E0,1.307381287E0,4.768184509E0,8.253836060E0
2.709426917E0,1.195713501E0,5.042264557E0,8.317004700E0
2.719376917E0,8.598120117E-1,4.926555176E0,8.655301208E0
2.729325917E0,3.818559265E-1,4.559069366E0,9.196126556E0
2.739275917E0,2.769241333E-2,4.127516785E0,9.613159332E0
2.749225917E0,-2.612068176E-1,3.653452606E0,1.012090347E1
2.759174917E0,-4.315525818E-1,3.279081116E0,1.086335953E1
2.769124917E0,-5.855822754E-1,3.125350800E0,1.185639450E1
2.779073917E0,-8.652008057E-1,3.060385895E0,1.289598267E1
2.789023917E0,-1.011746063E0,3.029550018E0,1.368334534E1
2.798972917E0,-9.467811584E-1,2.990481262E0,1.417177963E1
2.808922917E0,-8.189469910E-1,3.067570953E0,1.425081528E1
2.818871917E0,-6.762936401E-1,3.250490570E0,1.390159149E1
2.828821917E0,-6.259982300E-1,3.516637115E0,1.329265778E1
2.838771917E0,-5.652246094E-1,3.723207550E0,1.267489243E1
2.848720917E0,-4.803511047E-1,3.788771210E0,1.209305237E1
2.858670917E0,-4.704716492E-1,3.686384125E0,1.148621429E1
2.868619917E0,-5.845344543E-1,3.467838593E0,1.092188782E1
2.878569917E0,-7.348219299E-1,3.217259674E0,1.049931656E1
2.888518917E0,-9.096583557E-1,2.953059082E0,1.015443375E1
2.898468917E0,-1.143771515E0,2.690056000E0,9.770931244E0
2.908417917E0,-1.298100586E0,2.458487549E0,9.338480530E0
2.918367917E0,-1.308728485E0,2.271226959E0,8.975036316E0
2.928317917E0,-1.271455994E0,2.154619446E0,8.781937866E0
2.938266917E0,-1.125509491E0,2.153421936E0,8.751251678E0
2.948216917E0,-8.640032959E-1,2.130070496E0,8.758586426E0
2.958165917E0,-6.724017334E-1,2.117945709E0,8.797655182E0
2.968115917E0,-5.604345703E-1,2.117346954E0,8.844807129E0
2.978064917E0,-6.080355835E-1,2.094594269E0,8.931925964E0
2.988014917E0,-6.912625122E-1,1.973795471E0,9.042994995E0
2.997963917E0,-8.117619324E-1,1.765877838E0,9.161099396E0
3.007913917E0,-8.711883545E-1,1.512005768E0,9.168733521E0
3.017862917E0,-8.761280823E-1,1.200204163E0,9.055868225E0
3.027812917E0,-8.994795227E-1,1.016087036E0,8.769513702E0
3.037762917E0,-9.145980835E-1,9.496252441E-1,8.372539215E0
3.047711917E0,-7.960446167E-1,1.060544586E0,7.919880524E0
3.057661917E0,-5.424719238E-1,1.341360626E0,7.573650513E0
3.067610917E0,-1.980381775E-1,1.674118652E0,7.342381439E0
3.077560917E0,9.639953613E-2,1.996248779E0,7.176226959E0
3.087509917E0,3.028202820E-1,2.244732056E0,7.115004272E0
3.097459917E0,3.550616455E-1,2.397713928E0,7.163054352E0
3.107408917E0,2.365081787E-1,2.430944824E0,7.236551514E0
3.117358917E0,1.691482544E-2,2.277513885E0,7.237749023E0
3.127308917E0,-2.576142883E-1,2.036065979E0,7.214247894E0
3.137257917E0,-4.558021545E-1,1.849254456E0,7.149133301E0
3.147207917E0,-6.071374512E-1,1.781744843E0,7.000043335E0
3.157156917E0,-6.629713440E-1,1.763931885E0,6.831942902E0
3.167106917E0,-6.267466736E-1,1.877395935E0,6.732699280E0
3.177055917E0,-4.463717651E-1,2.075284424E0,6.704108734E0
3.187005917E0,-9.265731812E-2,2.307900696E0,6.871161346E0
3.196954917E0,2.537223816E-1,2.660267944E0,7.273374939E0
3.206904917E0,5.617817688E-1,3.007246399E0,7.692203979E0
3.216854917E0,8.834628296E-1,3.276536407E0,8.014633484E0
3.226803917E0,1.144819336E0,3.444636841E0,8.172405396E0
3.236753917E0,1.267713776E0,3.558549957E0,8.096513214E0
3.246702917E0,1.207389221E0,3.679797821E0,7.823480988E0
3.256652917E0,1.121767273E0,3.745211792E0,7.588170319E0
3.266601917E0,1.075663147E0,3.876488800E0,7.533533936E0
3.276551917E0,1.101259918E0,4.025429077E0,7.723788300E0
3.286500917E0,1.154249725E0,4.131408691E0,8.302484894E0
3.296450917E0,1.219813385E0,4.123026123E0,9.264234924E0
3.306400917E0,1.256187744E0,4.050427094E0,1.041070084E1
3.316349917E0,1.268312531E0,3.826642456E0,1.153561157E1
3.326299917E0,1.212628326E0,3.483855286E0,1.251367767E1
3.336248917E0,1.054856415E0,3.132236481E0,1.321047867E1
3.346198917E0,8.255332947E-1,2.827919312E0,1.347572708E1
3.356147917E0,5.941145325E-1,2.637964325E0,1.345551910E1
3.366097917E0,4.932243347E-1,2.627785492E0,1.321586746E1
3.376046917E0,5.108876038E-1,2.773282928E0,1.286260208E1
3.385996917E0,5.788462830E-1,2.996917877E0,1.264645157E1
3.395946917E0,6.893165588E-1,3.280128937E0,1.278506332E1
3.405895917E0,7.210505676E-1,3.550466766E0,1.306019119E1
3.415845917E0,7.887098694E-1,3.652105408E0,1.305390427E1
3.425794917E0,9.062155151E-1,3.550616455E0,1.272893005E1
3.435744917E0,9.698332214E-1,3.395389252E0,1.226100311E1
3.445693917E0,9.107061768E-1,3.285817108E0,1.175670181E1
3.455643917E0,7.469467163E-1,3.248394928E0,1.140313705E1
3.465592917E0,6.643185425E-1,3.180885315E0,1.136541550E1
3.475542917E0,7.857160950E-1,2.952011261E0,1.149549500E1
3.485491917E0,1.049168243E0,2.721041565E0,1.155402328E1
3.495441917E0,1.291214905E0,2.468367004E0,1.150866760E1
3.505391917E0,1.361119537E0,2.234702911E0,1.114746872E1
3.515340917E0,1.239721985E0,2.025288391E0,1.051189041E1
3.525290917E0,1.100212097E0,1.896256714E0,9.645941162E0
3.535239917E0,1.002016296E0,1.874102783E0,8.803942108E0
3.545189917E0,9.110055542E-1,1.927841034E0,8.023614807E0
3.555138917E0,8.614585876E-1,2.023342438E0,7.312892761E0
3.565088917E0,8.128097534E-1,2.181114349E0,6.739435272E0
3.575037917E0,7.912545776E-1,2.393372955E0,6.345903625E0
3.584987917E0,8.322692871E-1,2.609373779E0,6.097420349E0
3.594937917E0,9.042695618E-1,2.752027130E0,6.032305756E0
3.604886917E0,9.635462952E-1,2.838098145E0,6.117029572E0
3.614836917E0,9.800120544E-1,2.846630402E0,6.330186310E0
3.624785917E0,9.690847778E-1,2.807561646E0,6.609355774E0
3.634735917E0,9.213340759E-1,2.764600983E0,6.915918274E0
3.644684917E0,8.150550842E-1,2.722688141E0,7.217840424E0
3.654634917E0,6.240522766E-1,2.730921021E0,7.412435760E0
3.664583917E0,3.408412170E-1,2.730322266E0,7.466623077E0
3.674533917E0,-6.735992432E-3,2.700234833E0,7.414082336E0
3.684483917E0,-3.565585327E-1,2.663411407E0,7.340884552E0
3.694432917E0,-6.035449219E-1,2.587369537E0,7.269632721E0
3.704383708E0,-7.238946533E-1,2.570754089E0,7.131769409E0
3.714332708E0,-6.945556641E-1,2.628983002E0,7.025640106E0
3.724282708E0,-5.888754272E-1,2.781216431E0,6.968608704E0
3.734231708E0,-4.484674072E-1,2.979853363E0,6.981332245E0
3.744181708E0,-4.035607910E-1,3.199147339E0,7.040758667E0
3.754130708E0,-3.836521912E-1,3.357518005E0,7.178172913E0
3.764080708E0,-2.945874023E-1,3.466341705E0,7.307503967E0
3.774029708E0,-1.917512512E-1,3.511847076E0,7.502847748E0
3.783979708E0,-1.423539734E-1,3.570674744E0,7.665709076E0
3.793929708E0,-1.264869690E-1,3.648812256E0,7.715705109E0
3.803878708E0,-1.098715210E-1,3.781586151E0,7.736511841E0
3.813828708E0,-6.122268677E-2,3.974834290E0,7.801177368E0
3.823777708E0,-3.278182983E-2,4.179758148E0,7.842192078E0
3.833727708E0,-3.233276367E-2,4.414320374E0,7.908204803E0
3.843676708E0,-4.191284180E-2,4.624034271E0,8.069718933E0
3.853626708E0,-2.529739380E-2,4.775070190E0,8.219257965E0
3.863575708E0,7.035369873E-3,4.809498596E0,8.373736725E0
3.873525708E0,4.595443726E-2,4.725523224E0,8.512947235E0
3.883475708E0,8.023315430E-2,4.576433258E0,8.731343079E0
3.893424708E0,1.480421448E-1,4.419858856E0,9.209149475E0
3.903374708E0,3.403921509E-1,4.262536011E0,9.950258331E0
3.913323708E0,5.337899780E-1,4.086352386E0,1.101454514E1
3.923273708E0,6.068380737E-1,3.970493317E0,1.226878693E1
3.933222708E0,5.063969421E-1,3.907773743E0,1.344923218E1
3.943172708E0,2.872526550E-1,3.894451447E0,1.422117691E1
3.953121708E0,1.883084106E-1,3.873944092E0,1.439586365E1
3.963071708E0,2.615061951E-1,3.857478333E0,1.413854874E1
3.973020708E0,4.358935547E-1,3.955524445E0,1.369606888E1
3.982970708E0,6.005511475E-1,4.128564606E0,1.326092377E1
3.992920708E0,6.923103333E-1,4.329147491E0,1.297097672E1
4.002869708E0,7.990383911E-1,4.441414032E0,1.292337570E1
4.012819708E0,8.433462524E-1,4.387226715E0,1.294163773E1
4.022768708E0,6.791377258E-1,4.072131958E0,1.273102570E1
4.032718708E0,2.177970886E-1,3.561244354E0,1.214125214E1
4.042667708E0,-2.800675964E-1,3.013683014E0,1.161704224E1
4.052617708E0,-6.231541443E-1,2.567910004E0,1.132155670E1
4.062566708E0,-8.220904541E-1,2.237546997E0,1.113205078E1
4.072516708E0,-8.729846191E-1,1.948647766E0,1.095931000E1
4.082466708E0,-7.358697510E-1,1.717528381E0,1.070618637E1
4.092415708E0,-5.093907166E-1,1.578766937E0,1.039154068E1
4.102365708E0,-2.676434326E-1,1.553469543E0,1.011731094E1
4.112314708E0,-4.790039063E-2,1.600172424E0,9.819580078E0
4.122264708E0,2.338137817E-1,1.672621765E0,9.580976257E0
