"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.460158125E0,4.755610657E-1,6.083050232E0,7.337142334E0
1.470107125E0,5.650749207E-1,6.135441284E0,6.904541931E0
1.480057125E0,6.682104492E-1,5.965394897E0,6.677613831E0
1.490007125E0,9.012757874E-1,5.742807770E0,6.681356049E0
1.499957125E0,1.208586731E0,5.808670807E0,6.939419403E0
1.509906125E0,1.448088684E0,5.909261627E0,7.248077545E0
1.519856125E0,1.476828918E0,5.905070343E0,7.299570465E0
1.529806125E0,1.287921753E0,5.930667114E0,7.205715637E0
1.539756125E0,9.924362183E-1,6.061045990E0,6.927144928E0
1.549706125E0,6.755451965E-1,6.078709259E0,6.454278259E0
1.559655125E0,5.168751526E-1,5.976621552E0,6.150410156E0
1.569605125E0,6.005511475E-1,5.830525360E0,6.051316223E0
1.579555125E0,9.083111572E-1,5.682183838E0,6.004164276E0
1.589505125E0,1.288969574E0,5.522166595E0,6.102809143E0
1.599455125E0,1.555864563E0,5.459297333E0,6.359674988E0
1.609404125E0,1.558858337E0,5.403912506E0,6.681954803E0
1.619354125E0,1.422042847E0,5.213059387E0,6.944059753E0
1.629304125E0,1.177002411E0,5.075345764E0,7.281308441E0
1.639254125E0,1.009800110E0,4.959486694E0,7.673642578E0
1.649203125E0,9.430389404E-1,4.681963806E0,7.999514923E0
1.659153125E0,9.380992126E-1,4.364174652E0,8.018375702E0
1.669103125E0,1.188977509E0,4.166435852E0,7.924221497E0
1.679053125E0,1.671124878E0,4.180057526E0,7.818391571E0
1.689003125E0,2.077529755E0,4.275708618E0,7.714208221E0
1.698952125E0,2.234553223E0,4.260290680E0,7.685617676E0
1.708902125E0,2.326462097E0,4.179159393E0,7.778274994E0
1.718855125E0,2.427801361E0,4.102668457E0,8.078999634E0
1.728805125E0,2.513273621E0,3.989952850E0,8.443192291E0
1.738754125E0,2.678080902E0,3.912863159E0,8.806486816E0
1.748704125E0,2.821183319E0,3.936963043E0,9.032217407E0
1.758654125E0,2.858755188E0,4.012555847E0,8.991951141E0
1.768604125E0,2.769091644E0,4.085454254E0,8.752898254E0
1.778554125E0,2.677482147E0,4.146227875E0,8.341403961E0
1.788503125E0,2.711162109E0,4.214635620E0,8.047864380E0
1.798453125E0,2.902015228E0,4.319866791E0,7.994126129E0
1.808403125E0,3.152145081E0,4.426145782E0,8.098459167E0
1.818353125E0,3.418291626E0,4.570146332E0,8.284372559E0
1.828303125E0,3.590134277E0,4.641547852E0,8.453820190E0
1.838252125E0,3.692820740E0,4.588408356E0,8.480315094E0
1.848202125E0,3.758534088E0,4.657863922E0,8.386460266E0
1.858152125E0,3.792214050E0,4.718487854E0,8.123606873E0
1.868102125E0,3.668870544E0,4.757855988E0,7.824528809E0
1.878051125E0,3.461551666E0,4.834945679E0,7.570207672E0
1.888001125E0,3.330424347E0,4.879103851E0,7.394922180E0
1.897951125E0,3.230432281E0,4.896018677E0,7.335944824E0
1.907901125E0,3.222349091E0,4.878205719E0,7.325017548E0
1.917851125E0,3.309168549E0,4.776866455E0,7.398215332E0
1.927800125E0,3.380121002E0,4.646188202E0,7.451654205E0
1.937750125E0,3.443439331E0,4.523144073E0,7.529791718E0
1.947700125E0,3.545227661E0,4.419559479E0,7.528145142E0
1.957650125E0,3.698957977E0,4.411326599E0,7.460036774E0
1.967599125E0,3.905079346E0,4.539909210E0,7.422315216E0
1.977549125E0,4.114493866E0,4.736600189E0,7.445666656E0
1.987499125E0,4.132606201E0,4.914879456E0,7.452702026E0
1.997449125E0,3.875141602E0,4.999603271E0,7.307054901E0
2.007399125E0,3.513942719E0,5.082979889E0,7.110064545E0
2.017348125E0,3.182980957E0,5.211562500E0,6.906038818E0
2.027298125E0,2.876867523E0,5.416336670E0,6.797813873E0
2.037248125E0,2.686014404E0,5.615871735E0,6.973548431E0
2.047198125E0,2.508483582E0,5.737868042E0,7.256909180E0
2.057147125E0,2.353406067E0,5.806126099E0,7.396119690E0
2.067097125E0,2.226020966E0,5.872288513E0,7.442672882E0
2.077047125E0,2.110161896E0,5.940247192E0,7.412884827E0
2.086997125E0,1.992805939E0,6.012397156E0,7.281158752E0
2.096947125E0,1.818119202E0,6.071823578E0,7.209757233E0
2.106896125E0,1.688189392E0,6.129154358E0,7.255262604E0
2.116846125E0,1.515897675E0,6.178252258E0,7.392676849E0
2.126796125E0,1.342408447E0,6.229146423E0,7.394173737E0
2.136746125E0,1.153800659E0,6.304290161E0,7.284751282E0
2.146695125E0,1.038690033E0,6.350543976E0,7.123386841E0
2.156645125E0,9.695338440E-1,6.471342773E0,6.917564850E0
2.166595125E0,1.010398865E0,6.715335388E0,6.751859436E0
2.176545125E0,1.045426025E0,6.897356873E0,6.705605621E0
2.186495125E0,8.903485107E-1,6.855294342E0,6.613097992E0
2.196444125E0,6.661148071E-1,6.829248505E0,6.360124054E0
2.206394125E0,5.517526245E-1,6.918313293E0,6.147566071E0
2.216344125E0,4.538562012E-1,7.015610962E0,5.907016296E0
2.226294125E0,3.508703613E-1,7.041207733E0,5.628146210E0
2.236244125E0,3.906875610E-1,7.073241119E0,5.434299316E0
2.246193125E0,6.668632507E-1,7.289691010E0,5.423970795E0
2.256143125E0,9.627978516E-1,7.615713043E0,5.616919556E0
2.266093125E0,9.806108093E-1,7.806865540E0,5.865253143E0
2.276043125E0,7.063810730E-1,7.785010986E0,6.047873383E0
2.285992125E0,2.936892700E-1,7.623347168E0,6.180347900E0
2.295942125E0,-1.833686829E-1,7.363936615E0,6.204747162E0
2.305892125E0,-6.274951172E-1,7.095245361E0,6.080056458E0
2.315842125E0,-7.400610352E-1,6.973099365E0,5.909561005E0
2.325792125E0,-4.656816101E-1,7.088060303E0,5.849685516E0
2.335741125E0,5.613327026E-2,7.327262878E0,6.078110504E0
2.345691125E0,5.081932068E-1,7.491172028E0,6.389313354E0
2.355641125E0,6.601272583E-1,7.502099304E0,6.457721100E0
2.365591125E0,4.954696655E-1,7.471562805E0,6.400390320E0
2.375540125E0,2.616558838E-1,7.410489807E0,6.377188568E0
2.385490125E0,3.817062378E-2,7.304809570E0,6.291865997E0
2.395440125E0,-7.424560547E-2,7.242539063E0,6.217021637E0
2.405390125E0,-8.726852417E-2,7.250173187E0,6.152954865E0
2.415340125E0,-2.245330811E-2,7.232958984E0,5.958958282E0
2.425289125E0,5.643264771E-2,7.124434662E0,5.697003021E0
2.435239125E0,1.616638184E-1,6.989714813E0,5.439388733E0
2.445189125E0,3.519181824E-1,6.857090607E0,5.187312927E0
2.455139125E0,6.327342224E-1,6.770869904E0,5.030738525E0
2.465088125E0,9.518705750E-1,6.687642975E0,4.972060547E0
2.475038125E0,1.294807434E0,6.637796631E0,5.018314362E0
2.484988125E0,1.584155731E0,6.618337097E0,5.114115143E0
2.494938125E0,1.599423981E0,6.631809082E0,5.218298492E0
2.504888125E0,1.331481171E0,6.641239471E0,5.298232269E0
2.514837125E0,8.617579651E-1,6.647975464E0,5.281616821E0
2.524787125E0,3.373983765E-1,6.793173523E0,5.266198883E0
2.534737125E0,9.580078125E-3,6.990612946E0,5.330714722E0
2.544687125E0,-2.878514099E-1,7.128775635E0,5.537434845E0
2.554636125E0,-4.207749939E-1,7.232958984E0,5.805527344E0
2.564586125E0,-5.095404053E-1,7.381001129E0,5.932164001E0
2.574536125E0,-5.218148804E-1,7.558082886E0,5.896388397E0
2.584486125E0,-6.017486572E-1,7.762258301E0,5.729934540E0
2.594436125E0,-7.349716187E-1,7.997868347E0,5.491480408E0
2.604385125E0,-9.478289795E-1,8.196355591E0,5.311704254E0
2.614335125E0,-1.194066925E0,8.316405945E0,5.270090790E0
2.624285125E0,-1.535806274E0,8.374934235E0,5.205425262E0
2.634235125E0,-1.769769745E0,8.390950928E0,5.176235962E0
2.644184125E0,-1.937271423E0,8.338110809E0,5.178032227E0
2.654134125E0,-2.019600220E0,8.292006683E0,5.151088257E0
2.664084125E0,-2.049088898E0,8.352181549E0,4.987628174E0
2.674034125E0,-2.073039093E0,8.399483185E0,4.775369568E0
2.683984125E0,-1.963916016E0,8.373587036E0,4.522395630E0
2.693933125E0,-1.844913483E0,8.299042053E0,4.420457611E0
2.703883125E0,-1.788181458E0,8.169710999E0,4.656816101E0
2.713829625E0,-1.765877838E0,7.934849396E0,4.865931244E0
2.723779625E0,-1.629661102E0,7.716004486E0,5.154680786E0
2.733728625E0,-1.374142456E0,7.520211639E0,5.626799011E0
2.743678625E0,-1.024170227E0,7.288643188E0,6.114933929E0
2.753628625E0,-6.249504089E-1,7.050039368E0,6.513405304E0
2.763578625E0,-2.143542480E-1,6.820865936E0,6.803352356E0
2.773528625E0,1.796264648E-1,6.702312469E0,7.050787811E0
2.783477625E0,3.077600098E-1,6.667734375E0,7.194638672E0
2.793427625E0,2.372566223E-1,6.566544800E0,7.303162994E0
2.803377625E0,-1.676513672E-2,6.431974640E0,7.338489532E0
2.813327625E0,-2.751278687E-1,6.422244873E0,7.379504242E0
2.823276625E0,-4.233197021E-1,6.542295227E0,7.451205139E0
2.833226625E0,-5.114863586E-1,6.707102509E0,7.709567871E0
2.843176625E0,-6.414161682E-1,6.821764069E0,8.070317688E0
2.853126625E0,-7.593708801E-1,6.919810181E0,8.639284515E0
2.863076625E0,-1.039288788E0,7.038812714E0,9.386231232E0
2.873025625E0,-1.336271210E0,7.091353455E0,9.964329071E0
2.882975625E0,-1.551972656E0,7.065906372E0,1.048883835E1
2.892925625E0,-1.636097717E0,7.095245361E0,1.101619171E1
2.902875625E0,-1.767225037E0,7.117848358E0,1.137679184E1
2.912824625E0,-2.099983063E0,7.109615479E0,1.152543274E1
2.922774625E0,-2.709216156E0,7.080276489E0,1.162781982E1
2.932724625E0,-3.420836334E0,6.984326019E0,1.167586990E1
2.942674625E0,-4.056264954E0,6.917415161E0,1.163410675E1
2.952624625E0,-4.673281860E0,6.807693329E0,1.157512939E1
2.962573625E0,-5.127886505E0,6.584507446E0,1.164338745E1
2.972523625E0,-5.447172546E0,6.226901093E0,1.167137924E1
2.982473625E0,-5.604944458E0,5.829926605E0,1.155911270E1
2.992423625E0,-5.571114807E0,5.562732239E0,1.156524994E1
3.002372625E0,-5.492528229E0,5.434449005E0,1.175236084E1
3.012322625E0,-5.526956635E0,5.232369232E0,1.194515991E1
3.022272625E0,-5.881569214E0,4.918921051E0,1.210382996E1
3.032222625E0,-6.340514832E0,4.595294037E0,1.210996719E1
3.042172625E0,-6.868317261E0,4.295617218E0,1.195623688E1
3.052121625E0,-7.082222443E0,3.983366547E0,1.178559174E1
3.062071625E0,-7.062014465E0,3.748654633E0,1.175041489E1
3.072021625E0,-6.880741425E0,3.576362915E0,1.179053146E1
3.081971625E0,-6.641089783E0,3.532354431E0,1.177601166E1
3.091920625E0,-6.505920868E0,3.463796997E0,1.161584473E1
3.101870625E0,-6.481671295E0,3.344495087E0,1.125704086E1
3.111820625E0,-6.464008026E0,3.285368042E0,1.080228653E1
3.121770625E0,-6.400689697E0,3.308569794E0,1.024739044E1
3.131719625E0,-6.274502106E0,3.416195984E0,9.805209961E0
3.141669625E0,-6.186335449E0,3.525768127E0,9.493408356E0
3.151619625E0,-6.071075134E0,3.583547974E0,9.309141541E0
3.161569625E0,-6.010750580E0,3.605402527E0,9.150770874E0
3.171519625E0,-5.992488556E0,3.622317352E0,9.108558655E0
3.181468625E0,-5.988297272E0,3.636986847E0,9.015901337E0
3.191418625E0,-5.990392914E0,3.616180115E0,8.948840790E0
3.201368625E0,-5.939498749E0,3.555256805E0,8.975485382E0
3.211318625E0,-5.842350769E0,3.426075439E0,9.061406708E0
3.221267625E0,-5.707181854E0,3.252436523E0,9.272767181E0
3.231217625E0,-5.523214417E0,3.111878815E0,9.425599365E0
3.241167625E0,-5.280569000E0,2.992876282E0,9.359886017E0
3.251117625E0,-5.032983856E0,2.850222931E0,9.166787567E0
3.261066625E0,-4.693938904E0,2.748135223E0,8.995094604E0
3.271016625E0,-4.292473755E0,2.664608917E0,9.007069702E0
3.280966625E0,-3.921395416E0,2.645149384E0,9.059909821E0
3.290916625E0,-3.600911865E0,2.578537903E0,9.158554688E0
3.300866625E0,-3.311713257E0,2.472558289E0,9.474098511E0
3.310815625E0,-3.096161499E0,2.328557739E0,9.839788055E0
3.320765625E0,-2.960693207E0,2.185305634E0,1.030906219E1
3.330715625E0,-2.875670013E0,2.026036835E0,1.087503525E1
3.340665625E0,-2.856060791E0,1.951641541E0,1.126452530E1
3.350614625E0,-2.814597015E0,1.941462708E0,1.115809662E1
3.360564625E0,-2.763403473E0,2.077829132E0,1.060784088E1
3.370514625E0,-2.721191254E0,2.323468323E0,9.843679962E0
3.380464625E0,-2.615511017E0,2.630928955E0,8.947493591E0
3.390414625E0,-2.460134125E0,2.919229431E0,8.059839478E0
3.400363625E0,-2.259700928E0,3.112178192E0,7.436685333E0
3.410313625E0,-2.016756134E0,3.182980957E0,7.236102448E0
3.420263625E0,-1.798360291E0,3.176244965E0,7.280260620E0
3.430213625E0,-1.589245148E0,3.133284302E0,7.535928955E0
3.440162625E0,-1.467248840E0,3.068618774E0,7.998467102E0
3.450112625E0,-1.435215454E0,3.015030212E0,8.443940735E0
3.460062625E0,-1.468146973E0,3.006348267E0,8.752598877E0
3.470012625E0,-1.445543976E0,3.026107178E0,8.893455963E0
3.479961625E0,-1.378034363E0,3.039579163E0,8.627459106E0
3.489911625E0,-1.223854980E0,3.097508698E0,8.207282867E0
3.499861625E0,-9.442364502E-1,3.234473877E0,7.772287445E0
3.509811625E0,-6.518943787E-1,3.396586761E0,7.395071869E0
3.519761625E0,-3.263214111E-1,3.555406494E0,7.155569916E0
3.529710625E0,-9.415420532E-2,3.675157471E0,7.105573883E0
3.539660625E0,4.221221924E-2,3.747157745E0,7.245233459E0
3.549610625E0,2.724334717E-2,3.771706696E0,7.570357361E0
3.559560625E0,-1.305285645E-1,3.774101715E0,7.995922394E0
3.569509625E0,-3.487747192E-1,3.747307434E0,8.300688629E0
3.579459625E0,-6.351292419E-1,3.771856384E0,8.461604004E0
3.589409625E0,-8.607101440E-1,3.793710938E0,8.284821625E0
3.599359625E0,-9.081614685E-1,3.834276581E0,7.915689240E0
3.609309625E0,-7.984396362E-1,3.952830048E0,7.513475647E0
3.619258625E0,-6.277944946E-1,4.099075928E0,7.026238861E0
3.629208625E0,-4.288581848E-1,4.203708344E0,6.556964722E0
3.639158625E0,-1.999841309E-1,4.319866791E0,6.087091827E0
3.649108625E0,-1.856140137E-2,4.440066833E0,5.802982635E0
3.659057625E0,8.966354370E-2,4.559069366E0,5.724545746E0
3.669007625E0,6.301895142E-2,4.627626801E0,5.574407959E0
3.678957625E0,3.547622681E-2,4.672234039E0,5.521717529E0
3.688907625E0,-9.430389404E-3,4.727618866E0,5.676495667E0
3.698856625E0,-1.225950623E-1,4.758454742E0,5.849835205E0
3.708806625E0,-3.067121887E-1,4.853806458E0,6.106102295E0
3.718756667E0,-5.463638306E-1,4.875810699E0,6.440357208E0
3.728706667E0,-7.611671448E-1,4.783752136E0,6.798412628E0
3.738656667E0,-8.957373047E-1,4.668641510E0,7.255861359E0
3.748605667E0,-1.016236725E0,4.649631042E0,7.732320557E0
3.758555667E0,-1.175655212E0,4.690046997E0,8.114475861E0
3.768505667E0,-1.398392029E0,4.663103027E0,8.474926300E0
3.778455667E0,-1.606159973E0,4.582570496E0,8.988807678E0
3.788404667E0,-1.748214569E0,4.480931854E0,9.471404114E0
3.798354667E0,-1.861528931E0,4.327650604E0,9.775721283E0
3.808304667E0,-1.888323212E0,4.130510559E0,9.912387085E0
3.818254667E0,-1.734592896E0,3.939956818E0,9.862241364E0
3.828203667E0,-1.472338257E0,3.836072845E0,9.565558319E0
3.838153667E0,-1.108444977E0,3.766168213E0,9.120234375E0
3.848103667E0,-7.240443420E-1,3.734284515E0,8.663384399E0
3.858053667E0,-3.656895447E-1,3.789519653E0,8.293653259E0
3.868003667E0,-1.294807434E-1,3.853137360E0,8.047714691E0
3.877952667E0,-4.281097412E-2,3.893104248E0,7.766898651E0
3.887902667E0,-6.002517700E-2,3.966451721E0,7.498057709E0
3.897852667E0,-5.388793945E-2,4.106260986E0,7.299570465E0
3.907802667E0,-7.619155884E-2,4.255650330E0,7.100185089E0
3.917751667E0,-6.436614990E-2,4.384831696E0,6.990612946E0
3.927701667E0,-7.439529419E-2,4.421056366E0,6.937922516E0
3.937651667E0,-1.954934692E-1,4.416715393E0,6.863078156E0
3.947601667E0,-2.888992310E-1,4.472698975E0,6.786287842E0
3.957551667E0,-4.525090027E-1,4.568649445E0,6.764882355E0
3.967500667E0,-7.150630188E-1,4.702620850E0,6.943760376E0
3.977450667E0,-8.716374207E-1,4.819078674E0,7.210355988E0
3.987400667E0,-9.933343506E-1,4.851561127E0,7.591463470E0
3.997350667E0,-1.135538635E0,4.852459259E0,8.037386169E0
4.007299667E0,-1.197809143E0,4.906047821E0,8.384065247E0
4.017249667E0,-1.235979767E0,4.995711365E0,8.625513153E0
4.027199667E0,-1.321002960E0,5.046455841E0,8.808582458E0
4.037149667E0,-1.481768646E0,5.086273041E0,8.968150635E0
4.047098667E0,-1.678609314E0,5.120851135E0,9.177116089E0
4.057048667E0,-1.871707764E0,5.042264557E0,9.450447693E0
4.066998667E0,-2.100581818E0,4.934638367E0,9.747430115E0
4.076948667E0,-2.339485016E0,4.889282684E0,1.000085312E1
4.086897667E0,-2.577041016E0,4.868326263E0,1.022284149E1
4.096847667E0,-2.803220673E0,4.825365601E0,1.035381912E1
4.106797667E0,-2.971021729E0,4.775818634E0,1.040665924E1
4.116747667E0,-2.941682739E0,4.692292328E0,1.036339920E1
4.126697667E0,-2.772534485E0,4.648433533E0,1.037417679E1
4.136646667E0,-2.614163818E0,4.563709717E0,1.031011002E1
4.146596667E0,-2.504142609E0,4.462969208E0,1.031160690E1
