"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.520000000E-1,4.585944414E-1,-6.946466565E-1,-8.540585637E-2
3.619500000E-1,4.309752882E-1,-6.101678014E-1,-9.493207186E-2
3.718990000E-1,4.166522920E-1,-5.115176439E-1,-9.726526588E-2
3.818490000E-1,4.054648876E-1,-4.060789943E-1,-8.921660483E-2
3.917990000E-1,3.914422989E-1,-2.913084924E-1,-7.917941362E-2
4.017490000E-1,3.623897731E-1,-1.775089800E-1,-5.949764699E-2
4.116980000E-1,3.210886717E-1,-1.082918271E-1,-4.163875431E-2
4.216480000E-1,2.687122822E-1,-8.000239730E-2,-3.421732411E-2
4.315980000E-1,1.958093047E-1,-7.848253101E-2,-3.874416649E-2
4.415480000E-1,1.008731127E-1,-8.479634672E-2,-5.650620162E-2
4.514980000E-1,-3.388044890E-3,-8.417795599E-2,-7.839605212E-2
4.614470000E-1,-1.026199982E-1,-6.588440388E-2,-9.242872149E-2
4.713970000E-1,-1.833731681E-1,-6.267795712E-2,-8.139737695E-2
4.813470000E-1,-2.473014444E-1,-1.025276408E-1,-3.269180283E-2
4.912970000E-1,-2.841710448E-1,-1.973668039E-1,3.054974973E-2
5.012469999E-1,-2.877327502E-1,-3.596892059E-1,8.866555989E-2
5.111960000E-1,-2.822311819E-1,-5.732012391E-1,1.394062340E-1
5.211460000E-1,-2.946180105E-1,-7.897692323E-1,1.740788370E-1
5.310960000E-1,-3.269983232E-1,-9.816899300E-1,1.953854561E-1
5.410460000E-1,-3.819635510E-1,-1.122582912E0,2.045928389E-1
5.509949999E-1,-4.523591697E-1,-1.171103597E0,2.319592088E-1
5.609450000E-1,-4.962252378E-1,-1.176498532E0,2.851357460E-1
5.708950000E-1,-4.612312913E-1,-1.178682089E0,3.589082360E-1
5.808450000E-1,-3.582479060E-1,-1.127574921E0,4.404787123E-1
5.907950000E-1,-2.143853009E-1,-9.839738011E-1,5.203884244E-1
6.007440001E-1,-5.729144812E-2,-8.006253242E-1,5.905745625E-1
6.106940000E-1,8.872728050E-2,-6.035593748E-1,6.593930125E-1
6.206440000E-1,2.068928927E-1,-4.272439480E-1,7.398109436E-1
6.305940000E-1,3.131279945E-1,-3.102406263E-1,8.197497129E-1
6.405440000E-1,4.246261120E-1,-2.392480373E-1,8.753681183E-1
6.504930001E-1,5.380101800E-1,-1.918102205E-1,8.809370399E-1
6.604430000E-1,6.845258474E-1,-1.443747431E-1,8.212294579E-1
6.703930000E-1,8.638876081E-1,-9.044066817E-2,7.147280574E-1
6.803430000E-1,1.037979007E0,-9.908308275E-4,5.851755142E-1
6.902920000E-1,1.180626631E0,1.509614140E-1,4.601842761E-1
7.002420000E-1,1.287839890E0,3.832975626E-1,3.630392551E-1
7.101920000E-1,1.329850435E0,6.693727374E-1,3.081653416E-1
7.201421250E-1,1.321061730E0,9.123270512E-1,2.931999564E-1
7.300921250E-1,1.274692416E0,1.083155990E0,3.206289113E-1
7.400411250E-1,1.192178011E0,1.203971863E0,3.799236715E-1
7.499911250E-1,1.095565677E0,1.273873091E0,4.668731987E-1
7.599411249E-1,9.942754507E-1,1.266209960E0,5.462294221E-1
7.698911250E-1,9.263009429E-1,1.203353286E0,5.923274159E-1
7.798411250E-1,8.855475783E-1,1.144610882E0,5.890622735E-1
7.897901250E-1,8.368788362E-1,1.164202452E0,5.579885244E-1
7.997401250E-1,7.534858584E-1,1.265094280E0,5.281043053E-1
8.096901251E-1,6.451433897E-1,1.389368534E0,5.251724124E-1
8.196401250E-1,5.471194386E-1,1.474207759E0,5.382853150E-1
8.295891250E-1,4.611730576E-1,1.535157442E0,5.494373441E-1
8.395391250E-1,3.953450918E-1,1.609268188E0,5.329500437E-1
8.494891250E-1,3.410232663E-1,1.708209991E0,4.957752526E-1
8.594391251E-1,3.108744919E-1,1.815709352E0,4.500434697E-1
8.693891250E-1,3.112611771E-1,1.937221169E0,3.980915844E-1
8.793381250E-1,3.454594910E-1,2.043760061E0,3.680019677E-1
8.892881250E-1,4.177328944E-1,2.101651907E0,3.894494772E-1
8.992381250E-1,5.023910403E-1,2.119679928E0,4.641004801E-1
9.091881250E-1,5.517476797E-1,2.141603470E0,5.742325783E-1
9.191371250E-1,5.376908779E-1,2.227022409E0,6.789863706E-1
9.290871250E-1,4.516206682E-1,2.345070839E0,7.613648772E-1
9.390371250E-1,3.105080426E-1,2.445374489E0,8.261736631E-1
9.489871250E-1,1.541732997E-1,2.520251036E0,8.876841664E-1
9.589371250E-1,2.906184644E-3,2.519616604E0,9.781000018E-1
9.688861250E-1,-1.038149297E-1,2.439878941E0,1.091179490E0
9.788361250E-1,-1.583331227E-1,2.318166494E0,1.229230046E0
9.887861250E-1,-1.775198579E-1,2.233660936E0,1.365692854E0
9.987361250E-1,-1.707110405E-1,2.195424557E0,1.471894622E0
1.008686125E0,-1.606562734E-1,2.173459053E0,1.552344680E0
1.018635125E0,-1.502055079E-1,2.174620628E0,1.618498921E0
1.028585125E0,-1.528196782E-1,2.231331110E0,1.692178488E0
1.038535125E0,-1.681706458E-1,2.292526722E0,1.770081878E0
1.048485125E0,-1.929500252E-1,2.346489668E0,1.855630279E0
1.058434125E0,-2.202870697E-1,2.349532127E0,1.936041355E0
1.068384125E0,-2.516343296E-1,2.319299221E0,1.994185567E0
1.078334125E0,-2.820827067E-1,2.267194986E0,2.029394627E0
1.088284125E0,-3.123964071E-1,2.180943489E0,2.059147120E0
1.098234125E0,-3.252995908E-1,2.036979914E0,2.097583771E0
1.108183125E0,-3.245954514E-1,1.889362216E0,2.127726078E0
1.118133125E0,-2.952759862E-1,1.784883618E0,2.146483660E0
1.128083125E0,-2.428023964E-1,1.752251387E0,2.169902563E0
1.138033125E0,-1.626138389E-1,1.781256199E0,2.182194471E0
1.147982125E0,-5.298828706E-2,1.844252467E0,2.189270735E0
1.157932125E0,5.085115507E-2,1.919005990E0,2.219326019E0
1.167882125E0,1.331875622E-1,1.945309281E0,2.299178839E0
1.177832125E0,2.273352295E-1,1.884737253E0,2.401074409E0
1.187782125E0,3.175162673E-1,1.807075977E0,2.511435032E0
1.197731125E0,3.942217529E-1,1.797192335E0,2.598807096E0
1.207681125E0,4.648487866E-1,1.841953397E0,2.658137560E0
1.217631125E0,5.303634405E-1,1.899640560E0,2.679969311E0
1.227581125E0,6.002623439E-1,1.932171345E0,2.666341543E0
1.237531125E0,6.497705579E-1,1.926593304E0,2.619281530E0
1.247480125E0,6.636471748E-1,1.912008166E0,2.555684328E0
1.257430125E0,6.286807656E-1,1.890486717E0,2.510763645E0
1.267380125E0,5.505063534E-1,1.831917405E0,2.521564484E0
1.277330125E0,4.254501462E-1,1.741385698E0,2.570228338E0
1.287279125E0,2.792114317E-1,1.650209188E0,2.624091387E0
1.297229125E0,1.450342089E-1,1.554203033E0,2.653316736E0
1.307179125E0,2.662581392E-2,1.498630047E0,2.634807825E0
1.317129125E0,-5.382949486E-2,1.466621041E0,2.592012167E0
1.327079125E0,-7.729168236E-2,1.435292363E0,2.545074463E0
1.337028125E0,-3.219537809E-2,1.392264724E0,2.497046947E0
1.346978125E0,1.491141226E-2,1.344304204E0,2.468432903E0
1.356928125E0,7.590637542E-3,1.298228264E0,2.458238125E0
1.366878125E0,-4.451251030E-2,1.240030766E0,2.477090120E0
1.376827125E0,-1.105220616E-1,1.158466816E0,2.509594440E0
1.386777125E0,-1.500790566E-1,1.095179200E0,2.549559832E0
1.396727125E0,-1.397201121E-1,1.081648231E0,2.563786507E0
1.406677125E0,-6.289403886E-2,1.109437466E0,2.547825336E0
1.416627125E0,6.958766282E-2,1.144752383E0,2.508984327E0
1.426576125E0,2.315882891E-1,1.164770842E0,2.465120792E0
1.436526125E0,3.866805434E-1,1.166399837E0,2.422840834E0
1.446476125E0,5.058402419E-1,1.148863554E0,2.370459318E0
1.456426125E0,5.701472163E-1,1.109972477E0,2.302844524E0
1.466375125E0,5.780720115E-1,1.074465871E0,2.245839834E0
1.476325125E0,5.556720495E-1,1.059983373E0,2.218953848E0
1.486275125E0,5.502682328E-1,1.084253311E0,2.195535660E0
1.496225125E0,5.885910392E-1,1.178911328E0,2.144736528E0
1.506175125E0,6.616897583E-1,1.325096846E0,2.081809521E0
1.516124125E0,7.254070640E-1,1.485158443E0,2.022663116E0
1.526074125E0,7.586492300E-1,1.600381017E0,1.968726039E0
1.536024125E0,7.417657375E-1,1.627537847E0,1.919975519E0
1.545974125E0,6.535226703E-1,1.565384984E0,1.883395076E0
1.555924125E0,4.961470068E-1,1.450307608E0,1.869135857E0
1.565873125E0,2.977889180E-1,1.292422891E0,1.843184352E0
1.575823125E0,1.129001379E-1,1.113669038E0,1.782242537E0
1.585773125E0,-4.283513874E-2,9.689294696E-1,1.691224813E0
1.595723125E0,-1.567511261E-1,9.000948668E-1,1.559156775E0
1.605672125E0,-2.444932312E-1,8.986511827E-1,1.434805512E0
1.615622125E0,-2.926960886E-1,9.130766392E-1,1.344080687E0
1.625572125E0,-3.016174138E-1,9.175611138E-1,1.274912000E0
1.635522125E0,-2.718772590E-1,8.897498846E-1,1.243024230E0
1.645472125E0,-2.274344116E-1,8.237375617E-1,1.265059471E0
1.655421125E0,-2.123485059E-1,7.370322347E-1,1.330184579E0
1.665371125E0,-2.367316186E-1,6.672462225E-1,1.378547907E0
1.675321125E0,-2.712146044E-1,5.848181844E-1,1.361676931E0
1.685271125E0,-3.081718087E-1,4.964337349E-1,1.272722602E0
1.695220125E0,-3.427184522E-1,4.215255380E-1,1.160194874E0
1.705170125E0,-3.565879464E-1,3.599660397E-1,1.064326048E0
1.715123125E0,-3.180713654E-1,3.412406743E-1,9.881671667E-1
1.725073125E0,-2.369192541E-1,3.769105375E-1,9.451376796E-1
1.735023125E0,-1.179152802E-1,4.721092582E-1,9.243952036E-1
1.744972125E0,7.895375602E-3,5.616689324E-1,9.136013985E-1
1.754922125E0,1.167489812E-1,6.137525439E-1,9.043055177E-1
1.764872125E0,1.895086765E-1,5.966156125E-1,8.940232992E-1
1.774822125E0,2.151848227E-1,5.058176517E-1,8.741849661E-1
1.784771125E0,2.112473398E-1,4.051600099E-1,8.357360959E-1
1.794721125E0,1.925076842E-1,3.325639069E-1,7.894876599E-1
1.804671125E0,1.913715750E-1,2.814229727E-1,7.306368351E-1
1.814621125E0,2.251225114E-1,2.475011349E-1,6.594463587E-1
1.824571125E0,2.838161588E-1,2.508071959E-1,5.936422944E-1
1.834520125E0,3.360982537E-1,2.789550126E-1,5.262967944E-1
1.844470125E0,3.810513318E-1,2.996333838E-1,4.488627911E-1
1.854420125E0,3.970682323E-1,2.912515402E-1,3.534436822E-1
1.864370125E0,3.789398372E-1,2.518290579E-1,2.619121671E-1
1.874320125E0,3.240383565E-1,1.619285792E-1,1.823226660E-1
1.884269125E0,2.491265684E-1,3.550458699E-2,1.187375635E-1
1.894219125E0,1.859193891E-1,-1.066432297E-1,5.024398863E-2
1.904169125E0,1.377854049E-1,-2.339468598E-1,-2.331252024E-2
1.914119125E0,1.105112508E-1,-3.265832365E-1,-9.257251024E-2
1.924068125E0,1.034416258E-1,-3.596029580E-1,-1.549213678E-1
1.934018125E0,1.163691729E-1,-3.524597287E-1,-2.205943316E-1
1.943968125E0,1.459201425E-1,-3.229540288E-1,-2.815812528E-1
1.953918125E0,1.761671156E-1,-2.917620838E-1,-3.623175621E-1
1.963868125E0,2.136106193E-1,-2.562685311E-1,-4.652015865E-1
1.973817125E0,2.539778948E-1,-2.240638733E-1,-6.012436748E-1
1.983767125E0,2.870314717E-1,-2.135246843E-1,-7.555456161E-1
1.993717125E0,2.973045111E-1,-2.582296133E-1,-9.095840454E-1
2.003667125E0,2.875219285E-1,-3.712057173E-1,-1.050552368E0
2.013616125E0,2.506414950E-1,-5.309564471E-1,-1.183334827E0
2.023566125E0,1.911632568E-1,-6.738728881E-1,-1.295408130E0
2.033516125E0,1.327252388E-1,-7.609182596E-1,-1.384699583E0
2.043466125E0,9.936489165E-2,-8.212684393E-1,-1.452432632E0
2.053416125E0,9.619285911E-2,-8.863071799E-1,-1.503929853E0
2.063365125E0,1.096498147E-1,-9.524199367E-1,-1.534161210E0
2.073315125E0,1.206215546E-1,-1.015723705E0,-1.556920886E0
2.083265125E0,1.292834878E-1,-1.052452922E0,-1.560306549E0
2.093215125E0,1.516195536E-1,-1.033644795E0,-1.543604970E0
2.103164125E0,1.791172177E-1,-9.291636348E-1,-1.497799873E0
2.113114125E0,2.218876034E-1,-7.557740808E-1,-1.434639454E0
2.123064125E0,2.703118622E-1,-5.768266916E-1,-1.362065196E0
2.133014125E0,3.140907884E-1,-4.348715544E-1,-1.282450438E0
2.142964125E0,3.535322249E-1,-3.400744796E-1,-1.199080944E0
2.152913125E0,3.695912659E-1,-2.775962055E-1,-1.128859997E0
2.162863125E0,3.748582006E-1,-2.585569918E-1,-1.082432508E0
2.172813125E0,3.896644711E-1,-2.622067034E-1,-1.059021473E0
2.182763125E0,3.954352736E-1,-2.800437510E-1,-1.050168157E0
2.192713125E0,3.801328838E-1,-3.106404841E-1,-1.044159412E0
2.202662125E0,3.435636759E-1,-3.317649364E-1,-1.023986459E0
2.212612125E0,2.775058746E-1,-3.529997468E-1,-9.856728315E-1
2.222562125E0,1.759227663E-1,-3.639322817E-1,-9.379615188E-1
2.232512125E0,5.490923300E-2,-3.787683547E-1,-8.979552984E-1
2.242461125E0,-6.380969286E-2,-3.826698959E-1,-8.902795315E-1
2.252411125E0,-1.721934974E-1,-3.896916509E-1,-9.215365648E-1
2.262361125E0,-2.551523149E-1,-4.211800694E-1,-9.693677425E-1
2.272311125E0,-3.056192100E-1,-5.034227967E-1,-1.005966306E0
2.282261125E0,-3.233643770E-1,-6.332694292E-1,-1.018790245E0
2.292210125E0,-3.273218572E-1,-8.022117615E-1,-1.010630012E0
2.302160125E0,-3.428321183E-1,-9.836907387E-1,-9.575508237E-1
2.312110125E0,-3.614340127E-1,-1.136049509E0,-8.707714081E-1
2.322060125E0,-3.859470785E-1,-1.196043253E0,-7.731146216E-1
2.332009125E0,-3.962185383E-1,-1.109126925E0,-6.999386549E-1
2.341959125E0,-3.869768381E-1,-9.408351779E-1,-6.533093452E-1
2.351909125E0,-3.663559854E-1,-7.859172225E-1,-6.301789880E-1
2.361859125E0,-3.495575786E-1,-6.832009554E-1,-6.127174497E-1
2.371809125E0,-3.321782351E-1,-6.289744377E-1,-5.827621222E-1
2.381758125E0,-3.189247549E-1,-6.238156557E-1,-5.376319289E-1
2.391708125E0,-2.907575965E-1,-6.635015607E-1,-5.037201047E-1
2.401658125E0,-2.618428767E-1,-7.415340543E-1,-4.874335527E-1
2.411608125E0,-2.454813719E-1,-8.358280659E-1,-4.738332629E-1
2.421557125E0,-2.535427511E-1,-8.991844058E-1,-4.609521031E-1
2.431507125E0,-2.912162840E-1,-9.047244191E-1,-4.518684149E-1
2.441457125E0,-3.489980996E-1,-8.792640567E-1,-4.501192570E-1
2.451407125E0,-4.089979827E-1,-8.211704493E-1,-4.652090073E-1
2.461357125E0,-4.534189701E-1,-7.387431860E-1,-5.121778250E-1
2.471306125E0,-4.756402671E-1,-6.287550330E-1,-6.016365886E-1
2.481256125E0,-4.763161838E-1,-4.995218813E-1,-7.265785336E-1
2.491206125E0,-4.679256678E-1,-3.573409915E-1,-8.719165325E-1
2.501156125E0,-4.502995312E-1,-2.461100668E-1,-1.015440583E0
2.511105125E0,-4.402043819E-1,-1.941209137E-1,-1.137374878E0
2.521055125E0,-4.225992858E-1,-2.203842103E-1,-1.242177367E0
2.531005125E0,-3.732684851E-1,-2.840391099E-1,-1.312706947E0
2.540955125E0,-2.962136567E-1,-3.227188885E-1,-1.353488207E0
2.550905125E0,-2.194951475E-1,-3.117430508E-1,-1.368575335E0
2.560854125E0,-1.434411258E-1,-2.551588714E-1,-1.379022360E0
2.570804125E0,-7.510992885E-2,-1.798799187E-1,-1.395475864E0
2.580754125E0,-3.113288619E-2,-1.141981184E-1,-1.411104321E0
2.590704125E0,-1.127273683E-2,-4.947876930E-2,-1.406574607E0
2.600653125E0,-1.387278084E-2,3.369840980E-2,-1.379472971E0
2.610603125E0,-2.510314994E-2,1.354973763E-1,-1.322551966E0
2.620553125E0,-5.431616306E-2,2.119114548E-1,-1.230608463E0
2.630503125E0,-9.519676119E-2,2.499137521E-1,-1.098514080E0
2.640453125E0,-1.447203755E-1,2.627203763E-1,-9.399478436E-1
2.650402125E0,-2.153936028E-1,2.504421771E-1,-7.705450654E-1
2.660352125E0,-3.308373392E-1,2.314855456E-1,-6.156511307E-1
2.670302125E0,-4.882624447E-1,1.772861928E-1,-4.823040962E-1
2.680252125E0,-6.762896180E-1,7.327111810E-2,-3.650975823E-1
2.690201125E0,-8.651917577E-1,-3.968786448E-2,-2.578697503E-1
2.700151125E0,-1.030689120E0,-1.084568128E-1,-1.646628529E-1
2.710101125E0,-1.184024453E0,-1.570269465E-1,-6.240129471E-2
2.720047625E0,-1.318365455E0,-1.972236335E-1,5.219452456E-2
2.729997625E0,-1.414275050E0,-2.424762249E-1,1.708715111E-1
2.739946625E0,-1.453329325E0,-3.073159456E-1,2.537067533E-1
2.749896625E0,-1.440583706E0,-3.749570847E-1,2.789611816E-1
2.759846625E0,-1.396124840E0,-4.234127700E-1,2.478064597E-1
2.769796625E0,-1.327241659E0,-4.215793908E-1,1.614834517E-1
2.779745625E0,-1.246577978E0,-3.743114769E-1,5.439747497E-2
2.789695625E0,-1.181248426E0,-2.767197490E-1,-2.224697359E-2
2.799645625E0,-1.133470774E0,-1.839008629E-1,-5.440783873E-2
2.809595625E0,-1.093035102E0,-1.370030642E-1,-5.141329393E-2
2.819545625E0,-1.083063364E0,-1.323063076E-1,-3.610863909E-2
2.829494625E0,-1.086294413E0,-1.405449808E-1,-1.517600473E-2
2.839444625E0,-1.097026944E0,-1.424552649E-1,6.388675887E-3
2.849394625E0,-1.078346133E0,-1.166623682E-1,1.521846466E-2
2.859344625E0,-1.029742718E0,-7.502065599E-2,5.085934885E-3
2.869293625E0,-9.491957426E-1,-3.479745984E-2,-4.717603326E-3
2.879243625E0,-8.474307656E-1,1.285528019E-2,-2.335760184E-2
2.889193625E0,-7.270017862E-1,4.482477903E-2,-7.830440253E-2
2.899143625E0,-6.154081225E-1,5.373891443E-2,-1.743734181E-1
2.909093625E0,-5.330595970E-1,6.313640624E-2,-2.787042558E-1
2.919042625E0,-4.985381663E-1,8.812484145E-2,-3.516983092E-1
2.928992625E0,-4.861037135E-1,8.471344411E-2,-3.764794171E-1
2.938942625E0,-5.053245425E-1,4.116889462E-2,-3.517596722E-1
2.948892625E0,-5.408936739E-1,-4.686164856E-2,-2.776439488E-1
2.958841625E0,-5.547484756E-1,-1.459656060E-1,-1.727931798E-1
2.968791625E0,-5.393352509E-1,-2.442639619E-1,-6.590635329E-2
2.978741625E0,-5.344195962E-1,-3.273812234E-1,1.838430017E-2
2.988691625E0,-5.375397205E-1,-3.563337326E-1,5.181786418E-2
2.998640625E0,-5.387938023E-1,-3.191078007E-1,4.431334510E-2
3.008590625E0,-5.241194963E-1,-2.260520905E-1,2.925325744E-2
3.018540625E0,-4.848197401E-1,-1.027658433E-1,4.993669689E-2
3.028490625E0,-4.355026782E-1,4.938191734E-3,1.199768707E-1
3.038440625E0,-3.881961405E-1,1.054493561E-1,2.433238328E-1
3.048389625E0,-3.369269073E-1,2.154540867E-1,4.093784988E-1
3.058339625E0,-2.605168223E-1,3.556857705E-1,5.643595457E-1
3.068289625E0,-1.472968906E-1,5.234814286E-1,6.711879373E-1
3.078239625E0,-3.037974238E-6,6.985206008E-1,7.292863727E-1
3.088189625E0,1.499283463E-1,8.513336182E-1,7.451203465E-1
3.098138625E0,2.820866406E-1,9.796575308E-1,7.525423169E-1
3.108088625E0,3.639343679E-1,1.085906029E0,7.655408978E-1
3.118038625E0,3.873246610E-1,1.165672183E0,7.900276184E-1
3.127988625E0,3.755872250E-1,1.217659235E0,8.165971637E-1
3.137937625E0,3.331646621E-1,1.242156506E0,8.433244228E-1
3.147887625E0,2.909267843E-1,1.244104743E0,8.657680154E-1
3.157837625E0,2.390883416E-1,1.255766749E0,8.846077323E-1
3.167787625E0,1.740347743E-1,1.303617835E0,9.059740305E-1
3.177736625E0,9.013295919E-2,1.358437181E0,9.425216317E-1
3.187686625E0,-6.118859630E-3,1.400398970E0,1.005496621E0
3.197636625E0,-1.010094211E-1,1.424810410E0,1.072396755E0
3.207586625E0,-1.776075512E-1,1.454586983E0,1.143963814E0
3.217535625E0,-2.414696068E-1,1.465593338E0,1.206951618E0
3.227485625E0,-2.931126058E-1,1.404250622E0,1.256730556E0
3.237435625E0,-3.480054140E-1,1.266278744E0,1.298012495E0
3.247385625E0,-4.072138965E-1,1.094763517E0,1.324917078E0
3.257335625E0,-4.875465333E-1,9.749647379E-1,1.345994115E0
3.267284625E0,-5.500084758E-1,9.354007244E-1,1.362484455E0
3.277234625E0,-5.940014720E-1,9.705837369E-1,1.380184293E0
3.287184625E0,-6.171205640E-1,1.103253365E0,1.408544064E0
3.297134625E0,-5.864452124E-1,1.318368673E0,1.438457251E0
3.307083625E0,-4.978562295E-1,1.588287950E0,1.465369463E0
3.317033625E0,-3.367959857E-1,1.913004994E0,1.486466527E0
3.326983625E0,-1.075408608E-1,2.244188547E0,1.496461391E0
3.336933625E0,1.773076504E-1,2.518157721E0,1.505199432E0
3.346883625E0,4.501788318E-1,2.687017679E0,1.520935774E0
3.356832625E0,6.381985545E-1,2.741966486E0,1.549520016E0
3.366782625E0,6.937474608E-1,2.707596540E0,1.592850089E0
3.376732625E0,5.977471471E-1,2.601729155E0,1.632791162E0
3.386682625E0,3.701297045E-1,2.427268028E0,1.666623116E0
3.396631625E0,7.511165738E-2,2.210496426E0,1.688013673E0
3.406581625E0,-2.356221676E-1,2.000191212E0,1.686449766E0
3.416531625E0,-5.317177773E-1,1.808994412E0,1.664023638E0
3.426481625E0,-7.648499608E-1,1.605127454E0,1.608185053E0
3.436431625E0,-8.911091089E-1,1.373631358E0,1.519356370E0
3.446380625E0,-9.027349353E-1,1.100939512E0,1.426244020E0
3.456330625E0,-8.266335130E-1,8.495112062E-1,1.351966262E0
3.466280625E0,-6.944286823E-1,6.509032845E-1,1.303827524E0
3.476230625E0,-5.633929372E-1,5.075208545E-1,1.277963877E0
3.486179625E0,-4.599419534E-1,4.576900303E-1,1.270906091E0
3.496129625E0,-4.123270512E-1,4.852755964E-1,1.267921209E0
3.506079625E0,-4.089470506E-1,5.616347790E-1,1.261609435E0
3.516029625E0,-4.269548059E-1,6.725767851E-1,1.243197680E0
3.525978625E0,-4.512436688E-1,7.986500859E-1,1.208193898E0
3.535928625E0,-4.651890397E-1,8.951864243E-1,1.161902547E0
3.545878625E0,-4.433089793E-1,9.356773496E-1,1.100717068E0
3.555828625E0,-3.482863307E-1,9.049551487E-1,1.013141513E0
3.565778625E0,-2.002312243E-1,8.258012533E-1,9.273378849E-1
3.575727625E0,-1.725369506E-2,7.368726730E-1,8.468302488E-1
3.585677625E0,1.669731438E-1,6.205268502E-1,7.964333892E-1
3.595627625E0,3.307088315E-1,5.247969031E-1,7.808014154E-1
3.605577625E0,4.470085204E-1,4.907428920E-1,7.812522650E-1
3.615526625E0,5.171620250E-1,5.195577741E-1,7.774932384E-1
3.625476625E0,5.455698371E-1,5.893572569E-1,7.725830078E-1
3.635426625E0,5.339264870E-1,6.679159999E-1,7.669925094E-1
3.645376625E0,4.878800213E-1,7.658805251E-1,7.572926283E-1
3.655325625E0,4.155203402E-1,8.518489599E-1,7.425421476E-1
3.665275625E0,3.118200898E-1,8.836862445E-1,7.305795550E-1
3.675225625E0,1.958077252E-1,8.764022589E-1,7.077477574E-1
3.685175625E0,6.407119334E-2,8.504917622E-1,6.767190695E-1
3.695125625E0,-6.769189984E-2,7.872565985E-1,6.341180801E-1
3.705074625E0,-1.999245882E-1,6.735804081E-1,5.970495343E-1
3.715024625E0,-3.232827187E-1,5.223011374E-1,5.829648972E-1
3.724974667E0,-4.179181159E-1,3.600414693E-1,5.895549655E-1
3.734924667E0,-4.791108966E-1,2.399832308E-1,6.023770571E-1
3.744873667E0,-5.217294097E-1,1.829786450E-1,6.056778431E-1
3.754823667E0,-5.586948991E-1,1.833695918E-1,6.112126708E-1
3.764773667E0,-5.906642675E-1,2.147592008E-1,6.368562579E-1
3.774723667E0,-5.961594582E-1,2.526658475E-1,6.878520846E-1
3.784673667E0,-5.622537732E-1,2.358103245E-1,7.574821115E-1
3.794622667E0,-4.973144531E-1,1.545381099E-1,8.364592195E-1
3.804572667E0,-4.224717319E-1,3.527734801E-2,9.038880467E-1
3.814522667E0,-3.500063121E-1,-9.633368254E-2,9.419035912E-1
3.824472667E0,-2.939429879E-1,-2.479540110E-1,9.454647303E-1
3.834421667E0,-2.502027154E-1,-4.035143256E-1,9.160844684E-1
3.844371667E0,-2.360555530E-1,-5.225369334E-1,8.509736061E-1
3.854321667E0,-2.496224940E-1,-5.697670579E-1,7.665588856E-1
3.864271667E0,-2.595203221E-1,-5.636379123E-1,6.744264960E-1
