"Time (s)","X (µT)","Y (µT)","Z (µT)"
1.164181083E0,-1.537627411E1,-1.010669136E1,-4.296540833E1
1.174130083E0,-1.568036652E1,-9.982371330E0,-4.284516907E1
1.184078083E0,-1.568036652E1,-9.982371330E0,-4.284516907E1
1.194027083E0,-1.579136658E1,-9.948855400E0,-4.291137695E1
1.203976083E0,-1.619409180E1,-9.684798241E0,-4.305220032E1
1.213924083E0,-1.635411453E1,-9.425438881E0,-4.295971680E1
1.223873083E0,-1.657433701E1,-9.169292450E0,-4.278594971E1
1.233822083E0,-1.660629654E1,-8.942617416E0,-4.275000000E1
1.243770083E0,-1.687213516E1,-8.772960663E0,-4.258325195E1
1.253719083E0,-1.720206451E1,-8.569525719E0,-4.250708008E1
1.263668083E0,-1.732265472E1,-8.310089111E0,-4.235447693E1
1.273616083E0,-1.749315262E1,-8.068922043E0,-4.245863342E1
1.283565083E0,-1.741540527E1,-8.037823677E0,-4.256538391E1
1.293514083E0,-1.726890945E1,-8.226060867E0,-4.252229309E1
1.303462083E0,-1.707258987E1,-8.529589653E0,-4.240429688E1
1.313411083E0,-1.682487869E1,-9.004356384E0,-4.233842468E1
1.323360083E0,-1.691839981E1,-9.480899811E0,-4.238697815E1
1.333308083E0,-1.679370117E1,-1.015951157E1,-4.240869141E1
1.343257083E0,-1.668750763E1,-1.094339180E1,-4.216484070E1
1.353205083E0,-1.674780273E1,-1.148645878E1,-4.158753204E1
1.363154083E0,-1.671582794E1,-1.221601868E1,-4.154889679E1
1.373103083E0,-1.676968002E1,-1.278563213E1,-4.150446320E1
1.383052083E0,-1.698979187E1,-1.315482616E1,-4.149533844E1
1.393000083E0,-1.696249008E1,-1.349341202E1,-4.121133423E1
1.402949083E0,-1.706172562E1,-1.340240765E1,-4.120028687E1
1.412897083E0,-1.727434158E1,-1.328643894E1,-4.117172241E1
1.422846083E0,-1.723891449E1,-1.318188953E1,-4.115328979E1
1.432795083E0,-1.737931824E1,-1.283920479E1,-4.128791809E1
1.442743083E0,-1.759282303E1,-1.260673046E1,-4.121894836E1
1.452692083E0,-1.788081360E1,-1.238868046E1,-4.106452942E1
1.462641083E0,-1.797021103E1,-1.240426731E1,-4.109909058E1
1.472589083E0,-1.797343445E1,-1.240116501E1,-4.109394836E1
1.482538083E0,-1.819480896E1,-1.229333019E1,-4.093692017E1
1.492487083E0,-1.831260300E1,-1.217345524E1,-4.092996216E1
1.502435083E0,-1.836198807E1,-1.221671104E1,-4.088880920E1
1.512384083E0,-1.828635788E1,-1.243905640E1,-4.061988831E1
1.522333083E0,-1.848623276E1,-1.244423199E1,-4.042993164E1
1.532281083E0,-1.839963913E1,-1.278796482E1,-4.058947754E1
1.542230083E0,-1.841970444E1,-1.302975464E1,-4.030111694E1
1.552179083E0,-1.819042587E1,-1.311954021E1,-4.051597595E1
