Time (s),Quaternion X,Quaternion Y,Quaternion Z,Quaternion W,Roll (rad),Pitch (rad),Yaw (rad),Gravity X (m/s^2),Gravity Y (m/s^2),Gravity Z (m/s^2),User Acceleration X (m/s^2),User Acceleration Y (m/s^2),User Acceleration Z (m/s^2),Rotation Rate X (rad/s),Rotation Rate Y (rad/s),Rotation Rate Z (rad/s),Magnetic Field X (µT),Magnetic Field Y (µT),Magnetic Field Z (µT),Magnetic Accuracy
0.168978042,0.0474647865,0.0108904196,0.00345038648,0.998807663,0.0215261143,0.0950345242,0.00588531264,0.210130286,-0.930568128,-9.76013667,0.0298887962,-0.00945697965,-0.00685877985,0.0299048238,0.00105822273,0.016446786,-2.85971832,19.4574814,-46.7156982,2
0.178935042,0.0475444116,0.0108268243,0.00351738548,0.998804219,0.0213917696,0.0951949944,0.00602416033,0.20881586,-0.932134646,-9.76001567,0.0702586361,-0.0165692959,0.0667915628,-0.0016318683,-0.0264966432,0.0146823265,-2.91030884,19.501915,-46.7059326,2
0.188893042,0.0474391188,0.01062425,0.00361082436,0.998811159,0.0209767381,0.0949849305,0.00623319061,0.204769233,-0.930083924,-9.76029683,0.162741123,-0.0056016194,0.185286425,-0.0413808785,-0.0494839847,0.025914209,-2.94454956,19.3906479,-46.7188416,2
0.198850042,0.0471582437,0.0103318813,0.00375553435,0.99882703,0.0203774936,0.0944237091,0.00655704752,0.198930992,-0.924604908,-9.76093805,0.222299228,-0.0272414965,0.143280928,-0.0700393543,-0.0638781711,0.0351107493,-2.93639374,19.4970169,-46.7662048,2
0.208808042,0.0468022055,0.00999867803,0.00392616258,0.998846435,0.0196944638,0.0937120472,0.00693784363,0.19227685,-0.91765677,-9.76172715,0.166554507,-0.0802780171,0.0131371295,-0.0690265521,-0.0600410849,0.0381017476,-2.86157227,19.6068039,-46.6860962,2
0.218766042,0.0465352087,0.00980048328,0.00410486774,0.998860184,0.0192814171,0.0931795728,0.0073200629,0.18825417,-0.91245774,-9.76229297,0.0421881049,-0.0651262599,-0.146409289,-0.0358509384,-0.0129921455,0.0355529226,-2.82009125,19.6488113,-46.7622986,2
0.228723042,0.0465074786,0.0098316289,0.00424639771,0.998860543,0.0193308367,0.0931270198,0.00760164194,0.188737552,-0.911944603,-9.76233155,-0.0380521193,-0.0228430424,-0.314563378,0.026228942,0.0278104115,0.0189744793,-2.9144516,19.6023331,-46.4793701,2
0.238681042,0.0467849403,0.0100389289,0.00429690556,0.998845305,0.0197404562,0.0936850926,0.00767829277,0.192726292,-0.917393589,-9.76174294,-0.129279565,0.0165736067,-0.35271103,0.081887573,0.0558448508,-0.00083207339,-2.93578339,19.4854965,-46.6866455,2
0.248639042,0.0472397734,0.0103659993,0.00427622717,0.998820661,0.0203961321,0.0945978036,0.00759703254,0.199109637,-0.926304552,-9.7607738,-0.183995855,0.0293751476,-0.29442426,0.0955629051,0.0726134479,-0.0107555445,-2.88651276,19.5477982,-46.5970154,2
0.258596042,0.0476883933,0.0106953875,0.00422756182,0.998796122,0.0210593165,0.0954974818,0.00745890776,0.205565151,-0.935087578,-9.75980232,-0.128501402,0.00598608867,-0.137827339,0.0827950686,0.0532263033,-0.0110301794,-2.98200989,19.4915543,-46.6885681,2
0.268554042,0.0480244046,0.0108619632,0.00418541735,0.998778362,0.0213958747,0.0961705709,0.00735136524,0.208836373,-0.941658042,-9.7591009,-0.0434864741,0.0106113373,0.0589934562,0.0523447469,0.010528909,-0.0034279197,-2.8939209,19.5503006,-46.6842041,2
0.278512042,0.048191615,0.0108102961,0.00419972287,0.998770799,0.0212898965,0.096505283,0.00738160336,0.207795395,-0.944925227,-9.75880747,0.0486838053,0.0200136642,0.217764799,0.0153200561,-0.0286808442,0.0112288306,-2.79793549,19.5352859,-46.7064209,2
0.288469042,0.0481889615,0.0106164688,0.00426593597,0.998772706,0.0208944612,0.0964999192,0.00753332738,0.203936509,-0.94487284,-9.75889398,0.0800760283,0.0320818492,0.293417714,-0.0136788394,-0.044134099,0.0158755146,-2.79608154,19.5535202,-46.7191162,2
0.298427042,0.0480895154,0.0104087711,0.00432332399,0.9987794,0.0204725984,0.0963004113,0.00767060347,0.199823429,-0.942925432,-9.75916753,-0.0105314953,0.0156195939,0.259723534,-0.0242709573,-0.0336724669,0.00943876989,-2.72745514,19.485405,-46.5247803,2
0.308385042,0.0479790208,0.0102860326,0.00435777947,0.998785952,0.0202235696,0.0960789442,0.00775378833,0.197397335,-0.940763651,-9.75942531,-0.0933988348,-0.0215573134,0.153290281,-0.018573124,-0.01621731,0.00991627481,-2.70207977,19.4975052,-46.7082214,2
0.318342042,0.047898597,0.0102027953,0.00441667479,0.998790407,0.0200513094,0.0959184561,0.00788157572,0.195719191,-0.939197059,-9.75961002,-0.0653844542,-0.0186349232,0.0795534292,-0.0135718137,-0.0165833551,0.0147143994,-2.77899933,19.4256058,-46.7208557,2
0.328300042,0.0478315439,0.0101113471,0.00448596258,0.998794218,0.0198615114,0.0957848569,0.00803072194,0.193869325,-0.937892845,-9.75977251,-0.0475233832,-0.0193405142,0.0529307952,-0.0154264383,-0.0167782977,0.0129769538,-2.69713593,19.6340866,-46.6607971,2
0.338258042,0.0477370546,0.0100254811,0.00454173867,0.998799311,0.0196844097,0.0955960768,0.0081527108,0.192144328,-0.936050066,-9.75998353,-0.0588168393,-0.0570963174,0.0794780259,-0.0217203926,-0.0136649227,0.0094873216,-2.85124969,19.5041885,-46.7519836,2
0.348215042,0.0476161959,0.0100155224,0.00458085719,0.998804971,0.0196614405,0.0953547828,0.00823446408,0.191924584,-0.933694516,-9.76021324,-0.0988496293,-0.0396996308,0.116668816,-0.0248908866,0.0092348,0.00630697561,-2.81085205,19.4675827,-46.8591919,2
0.358173042,0.0475037263,0.0100650894,0.0046141455,0.998809674,0.019758457,0.0951306676,0.00829866514,0.19287562,-0.931506651,-9.7604038,-0.101147403,-0.0278216345,0.0966577087,-0.0208513904,0.00721275667,0.00417844579,-2.81085205,19.4675827,-46.8591919,2
0.368130042,0.0474107665,0.0100753595,0.00462206893,0.998813969,0.0197789134,0.0949447924,0.00831535972,0.193078704,-0.929692075,-9.76057272,-0.0962627911,-0.0263441093,0.110444242,-0.014165258,-0.00521754799,-0.00245761871,-2.89868927,19.4821701,-46.6601257,2
0.378088042,0.0473539691,0.0100287894,0.00460373207,0.998817255,0.0196875688,0.0948303304,0.00828408303,0.192189208,-0.928574616,-9.76069664,-0.0802599152,-0.0144430975,0.0478700047,-0.00939198211,-0.0133883599,-0.00411787722,-2.86531067,19.4651108,-46.5116272,2
0.388046042,0.0473079606,0.00994827037,0.0045993714,0.998820278,0.0195266922,0.0947374632,0.00828386723,0.190620625,-0.927668022,-9.76081355,-0.0364935282,-0.029714974,0.0264385096,-0.010254846,-0.0151825324,0.00569001306,-2.86079407,19.4300156,-46.6714783,2
0.398003042,0.0472613048,0.00988521375,0.0046485138,0.998822872,0.0193957809,0.0946444818,0.00838935167,0.189344505,-0.92676026,-9.76092461,0.0642916357,-0.0204473794,0.0150274733,-0.0111110862,-0.00467867963,0.0136161372,-2.87017822,19.4928207,-46.6222839,2
0.407961042,0.0472237965,0.00990126983,0.00470702377,0.998824188,0.019422694,0.0945706554,0.00850593794,0.189608526,-0.926039544,-9.76098773,0.0454724968,-0.0406209103,-0.0878594852,-0.00342573621,0.0152460262,0.00885120779,-2.89582825,19.4298325,-46.8512268,2
0.417919042,0.0472737863,0.0100406465,0.00475397818,0.998820238,0.0196976013,0.0946728562,0.00858597459,0.19229002,-0.92703725,-9.76084043,-0.0498346558,-0.0243601689,-0.194997671,0.0241175089,0.0422706418,0.00861895736,-2.80554199,19.5136948,-46.8268433,2
0.427876042,0.0474741879,0.0102700305,0.00480664251,0.998808078,0.0201515667,0.0950771128,0.00866595111,0.196713517,-0.930983869,-9.76037691,-0.0879265957,0.0196892545,-0.272974061,0.0520255715,0.049647864,0.00903867185,-2.71994019,19.6301498,-46.7442627,2
0.437834042,0.0477662372,0.0104976661,0.00485641308,0.99879159,0.0206016656,0.0956648442,0.00873828665,0.201095331,-0.936721317,-9.75973861,-0.135104782,0.047423503,-0.242487152,0.061308831,0.0446302965,0.0071018897,-2.72518921,19.5394974,-46.9354553,2
0.447792042,0.048015924,0.0106675622,0.00489100458,0.998777705,0.0209376189,0.0961669772,0.00878633658,0.204364251,-0.941622971,-9.7591991,-0.0934824214,0.0746210874,-0.149204473,0.0346447304,0.0271684825,0.00225893152,-2.78656006,19.5685043,-46.6806946,2
0.457749042,0.0480964835,0.0107334191,0.00490030208,0.998773007,0.0210683494,0.0963290412,0.00879699576,0.205636865,-0.943204906,-9.75901965,-0.0320568609,0.0919149712,-0.0144108027,-0.00321559166,0.00299664261,0.00149832806,-2.745224,19.5162582,-46.7813721,2
0.467707042,0.047995597,0.0107004115,0.00491307233,0.99877813,0.0210015558,0.0961270227,0.00882786236,0.204989014,-0.941232949,-9.75922365,0.0203655829,0.097724242,0.0692915629,-0.0398276635,-0.0101162298,0.00497907912,-2.71228027,19.5169296,-46.6609497,2
0.477665042,0.0477465228,0.0106413047,0.00494809594,0.998790555,0.0208812759,0.0956285447,0.00890887368,0.203824957,-0.936367023,-9.75971581,0.030956809,0.111113958,0.0648456894,-0.0586464293,-0.0137440953,0.00845854729,-2.70584869,19.4301682,-46.8139954,2
0.487622042,0.0474488962,0.0105882036,0.0049919622,0.998805086,0.0207725952,0.0950330901,0.00900796476,0.202775795,-0.930554099,-9.76029391,0.00147989983,0.0809101776,0.032951837,-0.0594267324,-0.0063058869,0.00654613134,-2.71581268,19.6098251,-46.6930237,2
0.497580042,0.0472247537,0.010590538,0.00502508726,0.998815511,0.0207757221,0.0945850383,0.00907870353,0.202814958,-0.926179903,-9.76070892,-0.0438994936,0.047506359,-0.0688350513,-0.0278836787,0.0116306897,0.00511569576,-2.59052277,19.6747513,-46.6607056,2
0.507538042,0.047209191,0.0106751731,0.00504261952,0.998815294,0.0209440175,0.09455502,0.0091061609,0.204458213,-0.925886838,-9.76070249,-0.105397754,0.00965425579,-0.147401223,0.024918817,0.0230841469,-0.000512629049,-2.6492691,19.6710129,-46.5902405,2
0.517495042,0.0474564764,0.010774342,0.00501983954,0.998802622,0.021143442,0.0950505364,0.0090459887,0.206395008,-0.930724414,-9.76020155,-0.101498664,0.032597909,-0.203567347,0.0733152106,0.0157930702,-0.00974568818,-2.6245575,19.460701,-46.6602478,2
0.527453042,0.0478749727,0.010807072,0.00494807938,0.998782649,0.0212130829,0.0958872019,0.00889029062,0.20705813,-0.938891939,-9.75940543,-0.112935712,0.0867042508,-0.0851022955,0.0918377563,-0.00179151457,-0.0193130951,-2.61373901,19.4680405,-46.6212463,2
0.537410042,0.0482783329,0.0107563796,0.00482752953,0.998764366,0.0211202629,0.096691807,0.00864501693,0.206136248,-0.946745867,-9.75866601,-0.110517472,0.0884230374,0.104048403,0.0682285801,-0.0201313756,-0.026074091,-2.72888947,19.3630447,-46.9273071,2
0.547368042,0.0484880626,0.0105838978,0.0046684853,0.998756737,0.0207881738,0.0971069237,0.0083383565,0.202887292,-0.9507977,-9.75834043,-0.0686619963,0.0959163888,0.231213479,0.0129453493,-0.0579495914,-0.0347765014,-2.68065643,19.5605698,-46.6508484,2
0.557326042,0.0483514093,0.0101872448,0.00446494224,0.998768503,0.0200126944,0.096825924,0.0079711728,0.195325186,-0.948054977,-9.75876129,-0.0067814403,0.134473718,0.33832653,-0.0693249777,-0.0982946008,-0.0404625088,-2.90952301,19.3959274,-46.7607727,2
0.567283042,0.0478069635,0.00975743597,0.0042347716,0.998799969,0.0191755137,0.0957279673,0.00756112245,0.187175125,-0.937337549,-9.75995664,0.0274055645,0.160716778,0.306750658,-0.144736364,-0.0622226186,-0.0461997539,-2.90210724,19.314827,-46.517334,2
0.577241042,0.0470122077,0.00967298033,0.00398750536,0.998839524,0.0190339967,0.094131395,0.00708769653,0.185822157,-0.92175098,-9.76146646,-0.00775306181,0.100687987,0.209051331,-0.164822206,0.0237609986,-0.0537828095,-2.81629944,19.4811478,-46.7802734,2
0.587199042,0.0462773685,0.00994881787,0.00377559739,0.99887194,0.0196111177,0.0926579841,0.00665044344,0.191482101,-0.907364728,-9.76270506,-0.0196977484,0.0343773398,0.0542173279,-0.120896034,0.0782109275,-0.0358469523,-2.7964325,19.532402,-46.6845703,2
0.597156042,0.0458753325,0.0103941122,0.0037026374,0.998886192,0.0205132605,0.091854556,0.00647068323,0.200304272,-0.899519348,-9.76325393,0.0588684416,-0.0113263537,-0.308254633,-0.0363120846,0.0968457907,-0.00261730142,-2.85224915,19.5756302,-46.7184448,2
0.607114042,0.0459003936,0.0108819923,0.00378311855,0.998879567,0.0214846325,0.0919096107,0.0065866319,0.209786861,-0.900056962,-9.7630055,0.122558641,-0.0678006667,-0.560941692,0.0458349809,0.0997393206,0.0245653167,-2.83420563,19.5823288,-46.6831055,2
0.617072042,0.0462700128,0.0113725386,0.00396296342,0.998856304,0.0224505121,0.09265685,0.00689407401,0.219201481,-0.907353695,-9.76212288,0.138881634,-0.122004916,-0.523815784,0.0999099985,0.100293636,0.0390180051,-2.75121307,19.4515457,-46.7923889,2
0.627029042,0.0468248675,0.0118627346,0.00420252238,0.998823811,0.0234089817,0.093776678,0.00731642888,0.228534158,-0.918287761,-9.76088661,0.0761283866,-0.121695192,-0.305683906,0.119838431,0.0969819948,0.0517977178,-2.76726532,19.3433609,-46.745697,2
0.636987042,0.0474055552,0.0122807455,0.00447966318,0.998790127,0.0242184965,0.09494903,0.0078194358,0.236409422,-0.92973343,-9.75961528,0.0715451322,-0.0503944086,-0.0139642279,0.109663971,0.074811317,0.0520016514,-2.64800262,19.3856125,-46.8969727,2
0.646945042,0.0478905267,0.0125811925,0.00470247646,0.99876227,0.0247973695,0.0959278841,0.00822618491,0.242036285,-0.939289048,-9.75856255,0.0380856928,0.0266476954,0.173376207,0.083358869,0.0514588617,0.0313320607,-2.72760773,19.330513,-46.8420105,2
0.656902042,0.0482322627,0.0127023567,0.00477945523,0.998743922,0.025031092,0.0966150171,0.00836066466,0.244300869,-0.945996291,-9.7578582,-0.0457314035,0.0867755625,0.216066763,0.0545889698,-0.00709358649,-0.000948357396,-2.75349426,19.339241,-46.911377,2
0.666860042,0.0484314722,0.0124862662,0.00470271142,0.998737384,0.024603635,0.0970101708,0.00822284527,0.240120569,-0.949853331,-9.75758699,-0.0657924139,0.173531909,0.127360306,0.0254441351,-0.0792964101,-0.0220421907,-2.65307617,19.3629837,-46.9503479,2
0.676818042,0.0484812189,0.0120151896,0.0045557098,0.998741451,0.0236721165,0.0971024037,0.00797257108,0.231029007,-0.950753568,-9.75771909,-0.000437076243,0.157672661,0.027384266,-0.00743955094,-0.107047893,-0.0255052391,-2.73061371,19.2196884,-46.7903442,2
0.686775042,0.0483551964,0.0114632977,0.00441551365,0.998754726,0.022578723,0.0968424961,0.00774779019,0.220365428,-0.94821667,-9.75821242,0.0236938871,0.0265972073,-0.0324257673,-0.0416795462,-0.115783595,-0.0200223234,-2.67784882,19.386467,-46.673645,2
0.696733042,0.048096693,0.0108988859,0.00431720436,0.998773899,0.0214568509,0.0963184077,0.00761077064,0.209428457,-0.943101081,-9.75894892,0.00470330059,-0.066206091,-0.0613175153,-0.0598778948,-0.110240102,-0.00968301203,-2.73000336,19.4237595,-46.8319397,2
0.706691042,0.0478156158,0.0104310074,0.0042615234,0.998792565,0.0205247409,0.0957509113,0.00754988021,0.200342905,-0.937561494,-9.75967314,0.00196751895,-0.0168287505,-0.0674766224,-0.0504963771,-0.0753875747,-0.00667497143,-2.90058136,19.48806,-46.56604,2
0.716648042,0.0476365483,0.0101323493,0.00420668571,0.998804522,0.0199316132,0.0953890398,0.00747201073,0.194560887,-0.934028936,-9.76012907,-0.0521055234,0.0403915586,-0.0855763427,-0.0195532274,-0.0454200469,-0.00994183309,-2.90058136,19.48806,-46.56604,2
0.726606042,0.0476039231,0.00998986393,0.00412635491,0.998807837,0.0196535263,0.0953210705,0.00732507604,0.191847957,-0.93336543,-9.76024656,-0.0974262454,0.0563378272,-0.0845610282,0.00685281446,-0.0107875019,-0.0196740888,-2.92141724,19.338768,-46.5363464,2
0.736563042,0.0476922093,0.0100494968,0.0040005269,0.998803521,0.0197847871,0.0954957783,0.00706516451,0.193125868,-0.935070919,-9.76005776,-0.117558513,0.0926096754,-0.0923807621,0.0256666448,0.0307400301,-0.0294770338,-2.89894867,19.3785782,-46.5585632,2
0.746521042,0.0478418613,0.0102730497,0.0038481936,0.998794705,0.0202473313,0.095793902,0.00673507632,0.197634651,-0.93798118,-9.75968834,-0.110994094,0.0835488555,-0.0435199928,0.0345141962,0.0517976433,-0.0341868363,-2.83242035,19.4212418,-46.6675415,2
0.756479042,0.0480037468,0.0105565122,0.00367609641,0.998784683,0.0208320854,0.0961163521,0.00635914737,0.203335328,-0.941128758,-9.75926807,-0.113702038,0.0878936067,0.0162146372,0.0283787623,0.057396125,-0.0409961157,-2.71141052,19.4394608,-46.5687561,2
0.766436042,0.0480996583,0.0108428957,0.00349239695,0.998777562,0.0214242239,0.096306257,0.0059608331,0.209110295,-0.942982496,-9.75896704,-0.0959838828,0.0761302498,0.0537719222,0.00762181729,0.051229842,-0.0374756828,-2.77311707,19.4012985,-46.678894,2
0.776394042,0.0480615765,0.0110392122,0.00333615547,0.99877778,0.0218334932,0.0962277656,0.00562910366,0.21310594,-0.942216334,-9.75895477,-0.0618219577,0.0572579377,0.142943075,-0.0213811398,0.0224042106,-0.0270349775,-2.8316803,19.3646927,-46.7382507,2
0.786352042,0.0478844491,0.0110947649,0.00322404927,0.998786036,0.0219564109,0.0958709731,0.0054025727,0.21431285,-0.938733533,-9.75926398,-0.00960820643,0.075322952,0.171683431,-0.0491584428,0.00159666641,-0.0219371542,-2.66674042,19.3832779,-46.6057739,2
0.796309042,0.047607615,0.0110835716,0.00310516483,0.998799798,0.0219462456,0.0953140371,0.00517104522,0.214225081,-0.933296749,-9.75978713,0.00484473662,0.0685394293,0.0574351209,-0.0581998788,-0.00937635265,-0.0268831495,-2.84912109,19.4288559,-46.7117615,2
0.806267042,0.0473158812,0.0110069194,0.00297869084,0.998814862,0.0218053491,0.0947267861,0.00493084317,0.212861884,-0.927563758,-9.76036347,-0.0127960427,0.0776205614,-0.024139585,-0.0568227582,-0.0216921419,-0.0245691277,-2.71709442,19.5595016,-46.7167053,2
0.816225042,0.0470670142,0.0108932035,0.00286260342,0.998828182,0.0215888452,0.0942254536,0.00471400522,0.21075872,-0.922669337,-9.76087317,0.0491621634,0.094423593,-0.038145314,-0.0426050946,-0.0250734333,-0.021231059,-2.82115173,19.4350662,-46.7788086,2
0.826182042,0.0468910629,0.0107716921,0.00275909872,0.998838183,0.0213552349,0.0938704066,0.00452151584,0.208485459,-0.919202903,-9.76124902,0.0256977742,0.0334963191,-0.0739817665,-0.0266990997,-0.0228459667,-0.0205873735,-2.75816345,19.5755234,-46.6870422,2
0.836140042,0.0467937408,0.0106867333,0.00267359585,0.998843911,0.0211930346,0.0936733627,0.00435999399,0.206906008,-0.917279023,-9.76146354,0.0446351875,0.0228934574,-0.100102881,-0.0123257674,-0.0108570419,-0.0132795293,-2.83418274,19.541008,-46.6416321,2
0.846098042,0.0467394794,0.0107059511,0.00261704566,0.998846367,0.0212370396,0.0935636061,0.00424585551,0.207337714,-0.916207375,-9.76155531,0.0908904139,0.0275080385,-0.118716396,-0.010373137,0.0140182134,-0.0105031831,-2.85929108,19.5875931,-46.4544067,2
0.856055042,0.0467059248,0.0107944903,0.00256715795,0.998847049,0.0214194677,0.0934957279,0.00413814829,0.209119812,-0.915544673,-9.76157927,0.0524470851,0.0437544591,-0.0836766466,-0.00292566046,0.0196489245,-0.0116265872,-2.91740417,19.4756241,-46.633728,2
0.866013042,0.0467068141,0.0109037654,0.00250418857,0.998846016,0.0216446582,0.0934965996,0.00400152506,0.211318016,-0.915553149,-9.76153134,0.017927195,0.0783291481,-0.137893974,0.00387232425,0.0219203345,-0.0140865482,-2.83294678,19.5479813,-46.7206421,2
0.875971042,0.0467498473,0.0110014205,0.00242343003,0.998843107,0.021848124,0.0935813773,0.00382938827,0.213302449,-0.916380905,-9.76141034,0.0178880138,0.0525214837,-0.228694774,0.0136319175,0.013633877,-0.0173560679,-2.87303162,19.440834,-46.740387,2
0.885928042,0.0468327883,0.0110532774,0.00233321899,0.998838904,0.0219605287,0.0937456509,0.00364170659,0.214396364,-0.917984833,-9.76123557,0.0072172927,0.0259935423,-0.210164845,0.021515673,0.00587395718,-0.0188399814,-2.87197113,19.5249557,-46.9081116,2
0.895886042,0.046940661,0.011064752,0.00225139506,0.998833841,0.0219911006,0.093959856,0.00347409674,0.214690451,-0.920076252,-9.76103216,0.0141058284,0.0195555451,-0.137345108,0.0226908401,-0.00345379952,-0.0144422892,-2.92489624,19.4264908,-46.6736755,2
0.905844042,0.0470284717,0.0110640054,0.00218911463,0.998829876,0.0219953639,0.094134289,0.00334728554,0.214728537,-0.921779257,-9.76087083,0.056115928,0.041908539,-0.035903088,0.0135378214,0.00256814016,-0.00937455986,-2.82738495,19.4938583,-46.6211243,2
0.915801042,0.0470559087,0.0111282604,0.0021331813,0.99882801,0.0221295647,0.0941881986,0.00322837679,0.216037354,-0.922305618,-9.76079192,0.0501683265,0.0214855634,0.0448228921,-0.00359755638,0.0209299959,-0.0135202548,-2.92002106,19.3793106,-46.7876282,2
0.925759042,0.0469918037,0.0112667618,0.00206248101,0.998829644,0.0224142573,0.0940587169,0.00307483985,0.218818838,-0.921041444,-9.76084979,-0.00259211712,0.0127395815,0.132717449,-0.0207424536,0.0303080492,-0.0179853104,-2.89578247,19.5181351,-46.7854919,2
0.935717042,0.0468644252,0.0114693535,0.00198473277,0.998833507,0.0228282548,0.0938025431,0.0029025904,0.222865173,-0.918540275,-9.76099358,-0.0474895357,0.0470492629,0.123135381,-0.0271149259,0.0492731072,-0.0188790467,-2.93655396,19.3216171,-46.8147888,2
0.945674042,0.0467555883,0.0117149801,0.00188238369,0.99883597,0.0233308589,0.0935829675,0.00267661876,0.227775759,-0.916396468,-9.76108184,-0.0841232944,0.0923406492,0.0168313078,-0.0132624935,0.0473471098,-0.0265289769,-2.93473816,19.40905,-46.651886,2
0.955632042,0.0467302299,0.0119408708,0.00175045554,0.998834609,0.0237965555,0.0935296492,0.00239128577,0.232322591,-0.915875878,-9.76102339,-0.134908127,0.0978054905,-0.111466571,0.00395322405,0.0406078883,-0.0276976805,-2.7635498,19.4111252,-46.6531372,2
0.965589042,0.0467821471,0.0121421897,0.00162844651,0.998829936,0.0242120091,0.0936311111,0.00212632214,0.236375574,-0.916866496,-9.76083342,-0.110081035,0.115256245,-0.175851657,0.0182115212,0.0370744094,-0.0237194505,-2.73042297,19.5577164,-46.5946045,2
0.975547042,0.0468946169,0.0123099798,0.0015365198,0.998822872,0.0245574064,0.0938543886,0.00192334467,0.239741891,-0.919046471,-9.76054642,-0.0251612014,0.0919978272,-0.145612586,0.024570426,0.028656099,-0.0159623437,-2.6661377,19.5864792,-46.7438354,2
