"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
0.639477042,0.100846983,0.0695082396,0.0525553524
0.649434042,0.0729876608,0.0434894189,0.0263461191
0.659392042,0.0445608087,-0.0241274405,-0.0043502734
0.669350042,0.0165454205,-0.0875671357,-0.0218227413
0.679307042,-0.0194799583,-0.106378637,-0.0194573216
0.689265042,-0.0527260602,-0.111519605,-0.0144985151
0.699223042,-0.064382717,-0.100147106,-0.00439048745
0.709180042,-0.0461264811,-0.0637904331,-0.00297768041
0.719138042,-0.0152492607,-0.0354000703,-0.00837910362
0.729096042,0.0101775359,0.00239418191,-0.0186799448
0.739053042,0.0242789742,0.0414100252,-0.0264190901
0.749011042,0.0315568596,0.0569655485,-0.0318519399
0.758969042,0.0224728175,0.0606484339,-0.0357406884
0.768926042,-0.00235929433,0.0471773669,-0.0314476714
0.778884042,-0.0316841602,0.0171560831,-0.0210962296
0.788842042,-0.0549455397,0.00273187063,-0.019568108
0.798799042,-0.0616417937,-0.0100497045,-0.022716498
0.808757042,-0.0561828464,-0.0214749314,-0.0173270591
0.818715042,-0.0427983291,-0.0235719047,-0.0173289236
0.828672042,-0.0256262682,-0.0183137599,-0.0151893394
0.838630042,-0.014333399,-0.000704139762,-0.00765578914
0.848587042,-0.0118164457,0.0190863423,-0.00702089164
0.858545042,-0.00579956593,0.0222107638,-0.00880174711
0.868503042,0.00246741879,0.0236816276,-0.0106917927
0.878460042,0.0129725235,0.0152330147,-0.0125887627
0.888418042,0.0190048497,0.00567120127,-0.0150380712
0.898376042,0.019058913,0.00097977696,-0.00891865976
0.908333042,0.00587546593,0.0105594341,-0.00766297989
0.918291042,-0.0110095078,0.0263538435,-0.00977593195
0.928249042,-0.0275815595,0.0374333933,-0.014510233
0.938206042,-0.0276558623,0.0529234037,-0.0159278344
0.948164042,-0.0111996578,0.0483632721,-0.0241937526
0.958122042,0.00496599637,0.0418071002,-0.0253668763
0.968079042,0.018839201,0.0378299356,-0.0182067007
0.978037042,0.0208994225,0.0340900607,-0.00952159986
0.987995042,0.0144204842,0.0442058109,-0.0041007353
0.997952042,0.00910747796,0.0493526347,9.96022209E-05
1.00791004,0.012337626,0.0525569506,-0.00409700722
1.01786804,0.0171925686,0.0566787273,-0.00542565808
1.02782504,0.0147421947,0.048510544,0.000793621992
1.03778304,-0.0103450492,0.0269692987,0.00838895701
1.04774004,-0.0551205091,-0.00279338961,0.00516253756
1.05769804,-0.0877061486,-0.0304319412,-0.00505175022
1.06765604,-0.0828293711,-0.0464987941,-0.0162535384
1.07761304,-0.0526283234,-0.0405450277,-0.0191254914
1.08757104,-0.011818843,-0.00608292641,-0.0185632985
1.09752904,0.0300748125,0.0362549424,-0.0146194231
1.10748604,0.0601996891,0.0745836869,-0.00437584007
1.11744404,0.0644415766,0.0844262019,-0.000240749767
1.12740204,0.0420483835,0.0661350787,0.00057337858
1.13735904,0.00364373694,0.0356040671,0.00223093014
1.14731704,-0.036484506,0.00439821044,0.00209883717
1.15727504,-0.0588012636,-0.0223135613,-0.00799321197
1.16723204,-0.0568078905,-0.0360964835,-0.0192056522
1.17719004,-0.0353119187,-0.0520528145,-0.0244779121
1.18714804,-0.00580356037,-0.0511063263,-0.0228278171
1.19710504,0.0103120264,-0.045885466,-0.0148838749
1.20706304,0.0172421038,-0.0335201435,-0.00182186847
1.21702104,0.0262110978,-0.0114262924,0.00962013658
1.22697804,0.0422614366,-0.00665976666,0.0045521413
1.23693604,0.0484676659,-0.00759293837,-0.00737455953
1.24689404,0.0381388627,-0.000707601896,-0.00741344132
1.25685104,0.0194432065,-0.00724939071,2.21042374E-05
1.26680904,-0.00868057366,-0.0277309641,0.00161467458
1.27676704,-0.043173302,-0.055113852,5.5660068E-05
1.28672404,-0.0756055415,-0.0781669766,-0.00359393586
1.29668204,-0.0966764763,-0.105596736,-0.0075236964
1.30664004,-0.105886221,-0.11219205,-0.00785952061
1.31659704,-0.104573011,-0.122122183,-0.0057825218
1.32655504,-0.0961651504,-0.109505191,0.0020434435
1.33651204,-0.084391579,-0.09678673,0.00128550781
1.34647004,-0.058932025,-0.0946809649,-0.00517851673
1.35642804,-0.029207686,-0.102722384,-0.0195241664
1.36638504,0.0196770318,-0.113960125,-0.0282100663
1.37634304,0.0612060986,-0.108243912,-0.0415138863
1.38630104,0.0925347283,-0.106356002,-0.038725026
1.39625804,0.091278784,-0.0807220116,-0.0245487522
1.40621604,0.0631243736,-0.031482026,-0.00307914685
1.41617404,0.0291245952,0.0197492037,0.0121304328
1.42613104,0.00706483377,0.0536602996,0.0238656513
1.43608904,0.0114529245,0.0773975849,0.0317888223
1.44604704,0.0268539842,0.105679825,0.0402462222
1.45600442,0.0414449126,0.134367123,0.0486532897
1.46596242,0.0391924083,0.139529929,0.0597797111
1.47592042,0.0201199148,0.123341911,0.0660754219
1.48587742,-0.00552233076,0.0939744338,0.0676669255
1.49583542,-0.0266308114,0.0515995435,0.0598436259
1.50579342,-0.0462441929,0.00700571155,0.0475166515
1.51575042,-0.0699495226,-0.0303714871,0.0403700583
1.52570842,-0.0877482295,-0.0677135363,0.0385836102
1.53566542,-0.103227317,-0.0838951692,0.0386398025
1.54562342,-0.108576275,-0.053023804,0.0469507314
1.55558142,-0.0893354714,-0.000617853366,0.057948254
1.56553842,-0.0481528826,0.0406366438,0.0680533499
1.57549642,0.00458915904,0.0809553042,0.0655827373
1.58545442,0.0430095196,0.100185722,0.053156428
1.59541142,0.058770638,0.0863641798,0.030475352
1.60536942,0.0427677035,0.0544022545,0.0114036556
1.61532742,-0.0111855427,0.011185809,0.00841026288
1.62528442,-0.0742854178,-0.016503077,0.0130476253
1.63524242,-0.113707393,-0.0360368304,0.0236760341
1.64520042,-0.114531636,-0.0286193937,0.0361257792
1.65515742,-0.0799712613,0.00802410394,0.0424127057
1.66511542,-0.0265911315,0.0463701598,0.042319227
1.67507342,0.0177089553,0.0551804304,0.0359960832
1.68503042,0.0397056006,0.0540816113,0.0256345235
1.69498842,0.0373881198,0.0283829048,0.0140130213
1.70494642,0.0106640961,-0.000220243426,0.0162474122
1.71490342,-0.0125541417,-0.0232395418,0.0173853822
1.72486142,-0.026646791,-0.036321789,0.0152631085
1.73481942,-0.0233756304,-0.0358589329,0.0127488179
1.74477642,-0.00436571985,-0.0179307964,0.00252680713
1.75473442,0.0169105399,-0.0150966607,-0.0226419289
1.76469242,0.0254286602,0.00515827676,-0.0285323095
1.77464942,0.0178916492,0.030554181,-0.0127829071
1.78460742,0.00635030773,0.0598726533,-0.00489648804
1.79456542,0.0114257596,0.0850485787,0.00409061555
1.80452242,0.0292455032,0.103996441,0.0150854755
1.81448042,0.0480540767,0.10076043,0.0183662232
1.82443842,0.0496029742,0.0622023866,0.0179925822
1.83439542,0.0248592775,0.0138907814,0.00711729797
1.84435342,-0.0144140925,-0.0363936946,-0.000673247094
1.85431042,-0.0438135266,-0.0615863986,0.000705737679
1.86426842,-0.0464535169,-0.0593607947,0.00518064713
1.87422642,-0.0232118461,-0.0381923914,0.00910028815
1.88418342,0.00850347336,-0.00600995542,0.0126172584
1.89414142,0.0476213135,0.0293405782,0.0163680539
1.90409942,0.0739554539,0.0605759956,0.0202410892
1.91405642,0.0799033567,0.0885431841,0.0355555974
1.92401442,0.0782324895,0.117427297,0.0490868539
1.93397242,0.0763706714,0.124294788,0.0501566455
1.94392942,0.078540884,0.0990442932,0.0430212356
1.95388742,0.0820820853,0.0591735765,0.0273242984
1.96384542,0.0824434757,0.0311328862,0.00902332272
1.97380242,0.0627549961,0.00298859924,-0.00139096903
1.98376042,0.0017451694,-0.0382621661,0.0125501463
1.99371842,-0.0709391534,-0.0341699533,0.0311374124
2.00367542,-0.111966215,-0.0159904175,0.0367039517
2.01363342,-0.100015543,0.00340192206,0.0348740928
2.02359142,-0.0445083454,0.00885181502,0.0351132452
2.03354842,0.0226981211,-0.0170194637,0.0325313099
2.04350642,0.0719266534,-0.0616146289,0.0183731485
2.05346442,0.0817843452,-0.109936886,-0.000165382298
2.06342142,0.0517864972,-0.141533434,-0.0215327218
2.07337942,-0.000791491475,-0.162665352,-0.0458638929
2.08333742,-0.0623323508,-0.177107662,-0.0539481863
2.09329442,-0.130766004,-0.186260954,-0.0492453091
2.10325242,-0.179537266,-0.183290735,-0.0483057462
2.11320942,-0.196497351,-0.158061802,-0.0395524688
2.12316742,-0.175278872,-0.0944487378,-0.0204349682
2.13312542,-0.116039254,0.00255690096,-0.00306396675
2.14308242,-0.0348796882,0.0763530955,0.011201255
2.15304042,0.0489702076,0.12066064,0.0156428758
2.16299842,0.112585932,0.130522057,0.0131903701
2.17295542,0.134841964,0.114974521,0.00278832973
2.18291342,0.11692635,0.07043688,-0.00079468725
2.19287142,0.0699950606,0.0284939595,0.00293427077
2.20282842,0.0221609622,-0.0154631119,0.00368821179
2.21278642,-0.0123232454,-0.046120625,0.00247540814
2.22274442,-0.0227242205,-0.0480809771,-0.00281842332
2.23270142,-0.0134870466,-0.0517875627,-0.00413642172
2.24265942,0.00385279511,-0.0508144461,-0.00701396726
2.25261742,0.0211737286,-0.0351870172,-0.0103027048
2.26257442,0.0313999988,-0.0229577795,-0.0086582033
2.27253242,0.0251554213,-0.00244851038,0.00304372679
2.28249042,0.0186719541,0.0300585665,0.0144178215
2.29244742,0.0147240851,0.0740257576,0.0242254455
2.30240542,0.00716044102,0.0977151096,0.0310388766
2.31236342,0.00776870735,0.0989627987,0.0296511035
2.32232042,0.0164186545,0.0799688697,0.0223375298
2.33227842,0.0274643805,0.040220391,0.0119203087
2.34223642,0.0367441662,0.00466372771,0.00817270856
2.35219342,0.0345212258,-0.0236470066,0.00914023537
2.36215142,0.00596281746,-0.0383013152,0.0176397134
2.37210942,-0.0315629877,-0.0478205197,0.0189486574
2.38206642,-0.0528738685,-0.0423533171,0.0112089785
2.39202442,-0.0548616499,-0.0261367951,0.00924250018
2.40198242,-0.0361928903,-0.00287514878,0.00472471397
2.41193942,0.00147246174,0.0204000808,0.00761451013
2.42189742,0.0411977693,0.034671694,0.0115269599
2.43185542,0.0682213977,0.0255285297,0.0163869634
2.44181242,0.0770686865,0.0100739393,0.0139344577
2.45176992,0.0571250729,-0.00452843914,0.00770772062
2.46172792,0.0182437189,-0.018612301,0.0128369685
2.47168492,-0.0123272398,-0.000570715405,0.0148777496
2.48164292,-0.0146457879,0.00536600314,0.00863956101
2.49159992,0.00089588738,8.57537889E-05,0.00329805864
2.50155792,0.025113875,-0.0014218617,-0.00110654347
2.51151592,0.0374110229,-0.0257530343,-0.0100283995
2.52147292,0.0256174784,-0.0555900261,-0.0161139891
2.53143092,-0.00263333367,-0.0753424242,-0.0127887661
2.54138892,-0.0378424525,-0.0678091422,-0.00728108222
2.55134592,-0.0649784654,-0.0405074805,0.00184503803
2.56130392,-0.0623560511,-0.00249218615,0.00956554152
2.57126192,-0.0319499448,0.0340743475,0.0135373799
2.58121892,0.0193132441,0.0494660847,0.00936127733
2.59117692,0.0671316311,0.0475430191,0.00265676947
2.60113492,0.0831811726,0.036451485,-0.00176301261
2.61109192,0.0667137802,0.0114217652,-0.0034871432
2.62104992,0.0204746481,-0.0183499791,0.00187859382
2.63100792,-0.0285488199,-0.020809941,0.00847577676
2.64096492,-0.0701418072,-0.0048325723,0.00594976824
2.65092292,-0.0818155035,0.00111346762,0.00152945344
2.66088092,-0.0637028143,0.0128068756,0.00105301384
2.67083792,-0.0229710955,0.00921213999,7.90958802E-05
2.68079592,0.0127536124,0.00177765999,-0.00121040666
2.69075392,0.0295040961,-0.00453190133,-0.0102635566
2.70071092,0.0219351258,-0.00143251428,-0.018342521
2.71066892,-0.00400273129,0.00964809954,-0.0158881526
2.72062692,-0.0293754656,0.0155603178,-0.00989657268
2.73058392,-0.0349063203,0.012816729,-0.00548344851
2.74054192,-0.025120534,0.0124249784,-0.00131906371
2.75049992,-0.00974929985,0.0150535181,0.000972053793
2.76045692,0.00350685045,0.011667042,0.00296116876
2.77041492,0.0116031263,-0.000440486852,0.00225649634
2.78037292,0.0137941092,-0.0159571283,0.00521500222
2.79032992,0.00214011618,-0.0100643523,0.0111740911
2.80028792,-0.0201726463,0.00422084378,0.0203055386
2.81024592,-0.033208821,0.0149533832,0.0325140022
2.82020292,-0.0276252367,0.0170524865,0.038813442
2.83016092,-0.00628958736,0.0250699334,0.0365883708
2.84011892,0.0124918232,0.0308655035,0.0316330269
2.85007592,0.0235090535,0.0423011184,0.0309075825
2.86003392,0.0261820685,0.037786793,0.0290689357
2.86999192,0.0271858145,0.0439661257,0.0204339027
2.87994892,0.015954731,0.0385383368,0.0135043571
2.88990692,-0.00152226281,0.0145299407,0.00679612067
2.89986492,-0.0114017911,-0.0106755476,-0.000297208782
2.90982192,-0.0163832344,-0.035132952,-0.00356703787
2.91977992,-0.021109812,-0.0367465615,0.000342216197
2.92973792,-0.0173169393,-0.0303669609,0.00177100208
2.93969492,-0.000684965053,-0.0200389549,-0.00711197173
2.94965292,0.0206517484,0.00330578187,-0.0116177741
2.95961092,0.0329638086,0.0125615979,-0.00599530805
2.96956792,0.0408563539,0.0315568596,0.00411165459
2.97952592,0.0348333493,0.032342758,0.00757882372
2.98948392,0.0195316225,0.0348583832,0.00483789854
2.99944092,0.00323467539,0.0169877727,-0.000214118147
3.00939892,-0.0112467958,-0.00525468308,-0.00296649523
3.01935692,-0.0261860639,-0.0125370966,-0.0109634353
3.02931392,-0.0302108992,-0.0214653444,-0.0136156771
3.03927192,-0.0168506186,-0.0175941736,-0.00553324958
3.04922992,0.00689385878,-0.00374653493,0.0051090084
3.05918692,0.0270433351,0.0225170273,0.0126566729
3.06914492,0.0290886424,0.0377271399,0.0129887694
3.07910292,0.0227391347,0.0368299186,0.0118356207
3.08905992,0.0137363188,0.0241799038,0.00410446385
3.09901792,3.00937209E-05,0.0118870195,-0.00214650785
3.10897592,-0.0157054607,-0.0174804572,-0.00145062385
3.11893292,-0.0271786246,-0.0372637473,-0.000816791493
3.12889092,-0.0338479765,-0.0298950486,0.00340085663
3.13884892,-0.0273517296,-0.0169654004,0.0159941465
3.14880592,-0.0101895202,-0.00596654601,0.0286747888
3.15876392,0.0142748095,0.00621714955,0.0320394263
3.16872192,0.0357191153,0.00233585853,0.0252536908
3.17867892,0.0521798469,-0.00572286686,0.0152386073
3.18863692,0.0552171841,-0.0143437851,0.0137040941
3.19859392,0.0511076599,-0.0181837976,0.0115514612
3.20855192,0.0436785035,-0.0286287144,0.00930401962
3.21850992,0.0383013152,-0.0345124379,0.00530847907
3.22846692,0.0298391227,-0.0365284495,0.00217207428
3.23842492,0.018643992,-0.0319656543,-0.000761930365
3.24838292,0.00298993103,-0.032779783,0.00245996192
3.25833992,-0.00516040716,-0.0408116132,0.00157153129
3.26829792,-0.00525228633,-0.0421477184,0.00542379403
3.27825592,-0.00810772739,-0.0355225727,0.011493138
3.28821292,-0.00790213142,-0.0112973955,0.011973572
3.29817092,6.71116577E-05,0.0180178825,0.0131621407
3.30812892,0.0176828559,0.0302846693,0.0207894351
3.31808592,0.0325534157,0.0303208884,0.0259189494
3.32804392,0.0323685929,0.0304710902,0.0282121971
3.33800192,0.0210536197,0.022339128,0.0245247837
3.34795892,0.00259551685,0.00884329248,0.0169464927
3.35791692,-0.0146239502,-0.0201457478,0.010697918
3.36787492,-0.0304268822,-0.0430502668,0.0120105902
3.37783192,-0.0365329757,-0.0580403991,0.0152282212
3.38778992,-0.0374981053,-0.0525146052,0.0180258714
3.39774792,-0.0312284939,-0.0427370779,0.0155203696
3.40770492,-0.0190498568,-0.0469264947,0.0121693145
3.41766292,-0.00735085737,-0.0422079079,0.00746111199
3.42762092,0.000165914927,-0.0320010744,0.00213239295
3.43757792,0.0023529029,-0.0215732027,0.0035843486
3.44753592,-0.00150947971,-0.0221545715,0.00801318511
3.45749429,-0.00987846311,-0.0180346612,0.0118787633
3.46745129,-0.00682887761,-0.00915834494,0.00572393229
3.47740929,0.0042405515,0.00373748015,0.00241841655
3.48736729,0.0174572878,0.0268286839,0.00729200151
3.49732429,0.0215977039,0.0417306684,0.0155746983
3.50728229,0.0155454036,0.0450833216,0.021208616
3.51724029,-0.00102318649,0.0399298407,0.0213654768
3.52719729,-0.0131360423,0.0188804809,0.016673252
3.53715529,-0.0197718404,-0.014650315,0.010583668
3.54711329,-0.0178695451,-0.0351484008,0.0030977889
3.55707029,-0.00604297873,-0.0382696241,-0.00334386504
3.56702829,-0.000291349832,-0.0288225934,0.00331270602
3.57698629,-0.000281229819,-0.0159427468,0.01550519
3.58694329,0.0011973572,0.0160846934,0.0203585345
3.59690129,0.00518863648,0.045020204,0.0198069941
3.60685929,0.0145035749,0.0508498661,0.0172508918
3.61681629,0.0411855206,0.0582811497,0.0125323031
3.62677429,0.0655148253,0.0404406339,0.01069126
3.63673229,0.0730736777,0.0228733569,0.0106068375
3.64668929,0.0597400293,0.0116630476,0.0131794512
3.65664729,0.0343036465,0.0121421507,0.0197193753
3.66660529,0.0033430662,0.00960122794,0.022842465
3.67656229,-0.0128039457,0.000821052585,0.0177076235
3.68652029,-0.0126153938,-0.00548611162,0.0134830521
3.69647829,-0.00634311698,-0.0166005474,0.0183707513
3.70643529,0.00225143647,-0.00455054315,0.0173592828
3.71639329,0.0213012937,0.00470740348,0.0123842312
3.72635129,0.0420036428,0.0168865714,0.0128508173
3.73630829,0.0581501238,0.0221827999,0.00861532614
3.74626629,0.0695338026,0.0112031195,0.00233479333
3.75622429,0.0610196777,-0.0189398695,-0.00274385489
3.76618129,0.0277783684,-0.0483446307,0.00133237953
3.77613929,-0.0134050213,-0.0605099499,0.0138335237
3.78609729,-0.0489148125,-0.0633488819,0.0129395006
3.79605429,-0.0574268065,-0.0323776454,0.0154098487
3.80601229,-0.041094441,0.00463496568,0.0234563239
3.81597029,-0.00919429772,0.0252779257,0.02824522
3.82592729,0.0231175702,0.0382893309,0.0287530851
3.83588529,0.043132823,0.0472071916,0.0237620547
3.84584329,0.0433735736,0.0361361653,0.0185992513
3.85580029,0.0236366205,0.0133696012,0.010970626
3.86575829,-0.00404321123,-0.00992213935,0.00791464839
3.87571629,-0.0325158648,-0.0162375588,0.00699079782
3.88567329,-0.0521577448,-0.0218371227,0.0117360186
3.89563129,-0.0627544597,-0.0215305928,0.0177763347
3.90558929,-0.0622173026,-0.0178983063,0.0171590131
3.91554629,-0.0502626374,-0.0194051228,0.0152412709
3.92550429,-0.0321193188,-0.00342935254,0.0100387856
3.93546229,-0.00636122655,0.0071130367,0.0102963131
3.94541929,0.0155872153,0.00717801787,0.0122963469
3.95537729,0.0236677788,0.00413881848,0.0134367133
3.96533529,0.0185390636,0.00280457502,0.011419368
3.97529229,0.00725764642,0.00463070441,0.0098137483
3.98525029,-0.0056384448,-0.00365838432,0.00687468378
3.99520829,-0.0183489136,-0.0139123537,0.00261549046
4.00516529,-0.0260968488,-0.0143594984,0.00201175176
4.01512329,-0.024999626,-0.0174002964,0.00448529609
4.02508129,-0.0131554827,-0.0228541829,0.00948644616
4.03503829,0.000458862662,-0.0179465096,0.01353232
4.04499629,0.00423815474,-0.0076637785,0.0130822463
4.05495429,-0.00273639802,0.00964756683,0.0143158222
4.06491129,-0.0203524102,0.0156479347,0.0196599867
4.07486929,-0.0286873039,0.0257194787,0.0163374282
4.08482729,-0.0112846121,0.0198687799,0.00535561703
4.09478429,0.0146833388,-0.00405306462,0.00647334568
4.10474229,0.0303342044,-0.0386142358,0.00209750561
4.11470029,0.00786937494,-0.057301905,0.00142612273
4.12465729,-0.0396858938,-0.0604777262,0.00328287855
4.13461529,-0.0827649236,-0.0277871564,0.0127810426
4.14457329,-0.0936202332,0.0078331558,0.0265844725
4.15453029,-0.0638492852,0.0513502732,0.0363327079
4.16448829,-0.0131826475,0.0747402832,0.0404712595
4.17444629,0.0238424819,0.0753240511,0.0329385102
4.18440329,0.036374785,0.0535391234,0.0187318753
4.19436129,0.0253399778,0.0150876064,0.00428635767
4.20431929,-0.00226395321,-0.0179097578,0.000303334033
4.21427629,-0.0261895265,-0.0288710631,-0.00257580937
4.22423429,-0.0306833442,-0.032229308,-0.00433669146
4.23419229,-0.0045542717,-0.0284076724,0.00319472793
4.24414929,0.031216776,-0.0415647551,0.0108774146
4.25410729,0.0661201626,-0.0571602248,0.0118649155
4.26406529,0.076158151,-0.070081614,0.0114582507
4.27402229,0.0619544461,-0.0803044289,0.00614045048
4.28398029,0.0292130131,-0.0734134987,-0.00421232171
4.29393829,-0.00464934669,-0.0578007139,-0.0114262924
4.30389529,-0.023254456,-0.0338559672,-0.0123141902
4.31385329,-0.0267898031,-0.0141829308,-0.00577266794
4.32381129,-0.0102568986,0.0215657465,-0.000842624169
4.33376829,0.0173662063,0.0466005243,0.00448423065
4.34372629,0.0338085629,0.0496879295,0.00719346432
4.35368429,0.0330839157,0.0314503349,0.00515348278
4.36364129,0.015976835,0.00813489221,-0.00535854651
4.37359929,-0.0122548016,-0.0234115832,-0.011375959
4.38355729,-0.0362770483,-0.0507318862,-0.0145722851
4.39351429,-0.0460175574,-0.0512400195,-0.0131879738
4.40347229,-0.0411066897,-0.0369114131,-0.00786857586
4.41343029,-0.0178266671,-0.00817031227,0.00129722571
4.42338729,0.0258041658,0.0207500197,0.00307275518
4.43334529,0.0648493022,0.036059998,-0.00309832161
4.44330329,0.0833018124,0.0404294468,-0.0134894438
4.45326029,0.0727588907,0.0240366273,-0.0200035349
4.46321854,0.0320759118,-0.00375665491,-0.0140465768
4.47317654,-0.0108049773,-0.0050099385,-0.00195662444
4.48313454,-0.0396789685,-0.00391351525,0.00497851335
4.49309154,-0.048239436,-0.000570715405,0.00907818321
4.50304954,-0.0389732309,0.00663792901,0.0120537337
4.51300654,-0.0209295172,0.00895594433,0.01523914
4.52296454,-0.00173531577,0.00561394356,0.0185161605
4.53292254,0.0109850066,0.00159709773,0.0174421072
4.54288054,0.0186921954,-0.00817137677,0.0137664126
4.55283754,0.0225098357,-0.00492871227,0.0138726719
4.56279554,0.0167893656,-0.0063809338,0.0208136681
4.57275354,0.010355968,-0.00125195202,0.0131826475
4.58271054,0.0119749038,-0.00671489444,-0.000625310233
4.59266854,0.0123975473,-0.0239423513,-0.0107916612
4.60262654,0.00390632451,-0.043314185,-0.0142276715
4.61258354,-0.00875540823,-0.0266941953,-0.0146122323
4.62254154,-0.0175566226,-0.0170128047,-0.0133424373
4.63249954,-0.0147057092,-0.00831651967,-0.0123698507
4.64245654,-0.00171534205,0.00691250106,-0.0137794614
4.65241454,0.0168586094,0.00771943852,-0.00850773416
4.66237254,0.0231585819,0.0114507936,-0.00232201023
4.67232954,0.0141017046,0.0161113255,0.000886566297
4.68228754,-0.00638918951,0.0200820994,-0.000720385055
4.69224554,-0.018332934,0.0210983604,-0.000915861106
4.70220254,-0.0186245497,0.0254832562,-0.00292068883
4.71216054,-0.00369273918,0.0254552923,-0.00613192841
4.72211854,0.0126039423,0.023631027,-0.0165169258
4.73207554,0.0231585819,0.0159699116,-0.025382854
4.74203354,0.0212232638,0.00241655228,-0.0299488436
4.75199154,0.00681050168,-0.0150580453,-0.0306758862
4.76194854,-0.0118944766,-0.0146250157,-0.0306191612
4.77190654,-0.0270755589,-0.00850800052,-0.0306404661
4.78186454,-0.0270044524,0.00508370809,-0.0258004386
4.79182154,-0.0132050179,0.026994599,-0.0163584668
4.80177954,-0.00505920686,0.0460170247,-0.00293586869
4.81173754,0.00556520792,0.0550177135,-0.00103517075
4.82169454,0.00324159954,0.0586800911,-0.000748348248
4.83165254,-0.00396145228,0.0521247201,-0.00108710234
4.84161054,-0.0175262634,0.0431674458,-0.00217447104
4.85156754,-0.038574025,0.0174690057,-0.00468956027
4.86152554,-0.0521721244,-0.000387223612,-0.0159563292
4.87148354,-0.0551937483,-0.010830543,-0.0158055946
4.88144054,-0.0478524752,-0.0124319019,-0.00485014915
4.89139854,-0.039881371,-0.00864435453,0.00720518222
4.90135654,-0.0306125041,0.00141280692,0.0139895855
4.91131354,-0.00797803141,0.00368474959,0.0166801773
4.92127154,0.0141094271,0.00824035332,0.0179667491
4.93122954,0.0279751755,-0.000542485912,0.016464727
