"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
4.087655125E0,-1.742825775E0,-3.164120178E0,1.398511780E1
4.097600125E0,-1.652563477E0,-3.207829285E0,1.383722534E1
4.107544125E0,-1.210832062E0,-3.032843170E0,1.351793930E1
4.117488125E0,-5.438191223E-1,-2.682721252E0,1.283835251E1
4.127432125E0,-1.930984497E-1,-2.425406342E0,1.196731384E1
4.137377125E0,-1.287322998E-1,-2.181413727E0,1.060170364E1
4.147321125E0,-4.146377563E-2,-1.833836517E0,9.238338776E0
4.157265125E0,-1.610650635E-1,-1.549577637E0,8.066725159E0
4.167210125E0,-4.014651489E-1,-1.336869965E0,7.177574158E0
4.177154125E0,-7.348219299E-1,-1.123563538E0,6.566544800E0
4.187098125E0,-1.019080811E0,-1.050365753E0,6.371949463E0
4.197042125E0,-1.177301788E0,-1.026714935E0,6.656058655E0
4.206987125E0,-1.208586731E0,-1.015338593E0,7.215445404E0
4.216931125E0,-1.237326965E0,-1.073268127E0,7.909252625E0
4.226875125E0,-1.341061249E0,-1.230441284E0,8.564739532E0
4.236820125E0,-1.566492462E0,-1.363364868E0,9.196276245E0
4.246764125E0,-1.843266907E0,-1.256487122E0,9.647138672E0
4.256708125E0,-2.391876068E0,-1.310973816E0,9.944570160E0
4.266652125E0,-2.939437408E0,-1.284478912E0,1.006042923E1
4.276597125E0,-3.328927460E0,-1.088835754E0,1.000684067E1
4.286541125E0,-3.561992798E0,-8.415499878E-1,9.807904358E0
4.296485125E0,-3.598816223E0,-6.001020813E-1,9.423952789E0
4.306430125E0,-3.455564117E0,-3.369493103E-1,8.864116974E0
4.316374125E0,-3.125051422E0,-1.326242065E-1,8.338410187E0
4.326318125E0,-2.709365845E0,3.682342529E-2,7.925269318E0
4.336262125E0,-2.329755249E0,2.249821472E-1,7.708070984E0
4.346207125E0,-1.958078156E0,3.984713745E-1,7.674540710E0
4.356151125E0,-1.784139862E0,5.483097839E-1,7.773634644E0
4.366095125E0,-1.903741150E0,6.718029785E-1,8.095764771E0
4.376039125E0,-2.210153961E0,8.924441528E-1,8.552165680E0
4.385984125E0,-2.562820587E0,1.075363770E0,8.989107056E0
4.395928125E0,-2.955903168E0,1.193917236E0,9.373058624E0
4.405872125E0,-3.229234772E0,1.363813934E0,9.589059448E0
4.415817125E0,-3.473676453E0,1.540746002E0,9.727820892E0
4.425761125E0,-3.618874512E0,1.701362000E0,9.779613190E0
4.435705125E0,-3.648213501E0,1.837279358E0,9.887239380E0
4.445649125E0,-3.491938477E0,1.995949402E0,1.002465363E1
4.455594125E0,-3.226839752E0,2.161056061E0,1.018961060E1
4.465538125E0,-3.014581146E0,2.315534821E0,1.023406815E1
4.475482125E0,-2.823428650E0,2.416275330E0,1.013991394E1
4.485426125E0,-2.640209656E0,2.534529419E0,9.982441406E0
4.495371125E0,-2.554737396E0,2.589465179E0,9.810149689E0
4.505315125E0,-2.620001678E0,2.658321991E0,9.670490112E0
4.515259125E0,-2.795736237E0,2.734064484E0,9.575737152E0
4.525204125E0,-2.915337524E0,2.766696625E0,9.605525208E0
4.535148125E0,-2.878963165E0,2.777324524E0,9.760902100E0
4.545092250E0,-2.731669464E0,2.785856781E0,9.791139221E0
4.555036250E0,-2.496508484E0,2.781066742E0,9.678273926E0
4.564981250E0,-2.244133301E0,2.792293396E0,9.570048981E0
4.574925250E0,-2.019001465E0,2.850971375E0,9.493108978E0
4.584869250E0,-1.951192474E0,2.880460052E0,9.499545593E0
4.594813250E0,-2.069296875E0,2.839894409E0,9.613458710E0
4.604758250E0,-2.298021240E0,2.754721527E0,9.826914825E0
4.614702250E0,-2.567311249E0,2.649939423E0,1.016072067E1
4.624646250E0,-2.838846588E0,2.484084320E0,1.058254349E1
4.634591250E0,-2.986888733E0,2.321672058E0,1.081800385E1
4.644535250E0,-3.004102936E0,2.211351471E0,1.093476105E1
4.654479250E0,-2.886297913E0,2.129022675E0,1.096424973E1
4.664423250E0,-2.601290588E0,2.058818665E0,1.074181229E1
4.674368250E0,-2.253264313E0,2.012714539E0,1.032073792E1
4.684312250E0,-1.910477142E0,1.973945160E0,9.850116577E0
4.694256250E0,-1.691332855E0,1.969753876E0,9.384584656E0
4.704200250E0,-1.574875031E0,1.999092865E0,9.120384064E0
4.714145250E0,-1.578766937E0,2.053878937E0,8.943901062E0
4.724089250E0,-1.670975189E0,2.202519836E0,8.816216583E0
4.734033250E0,-1.871558075E0,2.332000580E0,8.687035217E0
4.743978250E0,-2.131417694E0,2.420915680E0,8.458909607E0
4.753922250E0,-2.301613770E0,2.476599884E0,8.187374268E0
4.763866250E0,-2.427352295E0,2.476450195E0,7.846982117E0
4.773810250E0,-2.471061401E0,2.429897003E0,7.568411407E0
4.783755250E0,-2.380200348E0,2.340083771E0,7.518565063E0
4.793699250E0,-2.140848083E0,2.337688751E0,7.578290863E0
4.803643250E0,-1.763931885E0,2.512076111E0,7.721692657E0
4.813587250E0,-1.395248566E0,2.711012421E0,7.778574371E0
4.823532250E0,-1.104553070E0,2.928061066E0,7.694598999E0
4.833476250E0,-8.412506104E-1,3.209026794E0,7.550448761E0
4.843420250E0,-6.611750793E-1,3.523522797E0,7.417824554E0
4.853365250E0,-5.971083069E-1,3.784579926E0,7.344327393E0
4.863309250E0,-5.035528564E-1,4.049379272E0,7.267537079E0
4.873253250E0,-2.793191528E-1,4.470902710E0,7.111411743E0
4.883197250E0,-1.041833496E-1,4.903353424E0,6.942562866E0
4.893142250E0,-2.911445618E-1,4.984634399E0,6.965614929E0
4.903086250E0,-6.421646118E-1,4.729415131E0,7.332052917E0
4.913030250E0,-1.015338593E0,4.301604767E0,8.003855896E0
4.922975250E0,-1.261726227E0,3.505709839E0,9.386680298E0
4.932919250E0,-1.234482880E0,2.566263428E0,1.144190643E1
4.942863250E0,-8.494834900E-1,1.791324921E0,1.338651260E1
4.952807250E0,-2.621049500E-1,1.373693390E0,1.487217316E1
4.962752250E0,5.957611084E-2,1.110540619E0,1.568393509E1
4.972696250E0,1.610650635E-1,9.861492920E-1,1.597463058E1
4.982640250E0,2.091151428E-1,1.061891785E0,1.588152420E1
4.992584250E0,1.490899658E-1,1.138532410E0,1.522274414E1
5.002529250E0,2.095642090E-3,1.155746613E0,1.416249893E1
5.012473250E0,1.167572021E-1,1.288520508E0,1.272324188E1
5.022417250E0,4.935237122E-1,1.519340515E0,1.093386292E1
5.032362250E0,8.343649292E-1,1.643582153E0,9.142837372E0
5.042306250E0,1.497186584E0,2.030527496E0,7.588619385E0
5.052250250E0,2.150727539E0,2.445913696E0,6.348448334E0
5.062194250E0,2.731370087E0,2.756517792E0,5.397026825E0
5.072139250E0,3.190764771E0,3.019221497E0,4.749772797E0
5.082083250E0,3.437451782E0,3.138523407E0,4.529730377E0
5.092027250E0,3.523822174E0,3.171604614E0,4.635709991E0
5.101971250E0,3.458258514E0,3.078947296E0,4.982688446E0
5.111916250E0,3.141966248E0,2.778821411E0,5.693859558E0
5.121860250E0,2.718197479E0,2.357148285E0,6.752308502E0
5.131804250E0,2.328258362E0,1.980980530E0,7.877219238E0
5.141748250E0,1.995350647E0,1.676962738E0,8.895701294E0
5.151693250E0,1.583556976E0,1.286574554E0,9.907147980E0
5.161637250E0,1.333427124E0,9.794132996E-1,1.074091415E1
5.171581250E0,1.163231049E0,6.602769470E-1,1.156180710E1
5.181526250E0,1.141975250E0,4.035607910E-1,1.220322327E1
5.191470250E0,1.295705566E0,3.691323853E-1,1.260873001E1
5.201414250E0,1.611399078E0,5.345384216E-1,1.277608200E1
5.211358250E0,2.010169830E0,8.655001831E-1,1.256651779E1
5.221303250E0,2.242187347E0,1.208886108E0,1.195848221E1
5.231247250E0,2.156864777E0,1.479673004E0,1.097951797E1
5.241191250E0,1.809437256E0,1.773811340E0,9.874515839E0
5.251135250E0,1.546284485E0,2.144739990E0,8.981323242E0
5.261080250E0,1.364861755E0,2.489173737E0,8.312514038E0
5.271024250E0,1.229243774E0,2.793191528E0,7.957751770E0
5.280968250E0,1.128952332E0,3.010539551E0,7.794291687E0
5.290913250E0,1.067729645E0,3.187621307E0,7.735164642E0
5.300857250E0,1.067579956E0,3.361260223E0,7.765701141E0
5.310801250E0,1.047222290E0,3.466940460E0,7.809709625E0
5.320745250E0,1.032253418E0,3.534450073E0,7.960895233E0
5.330690250E0,1.039139099E0,3.550915833E0,8.268954620E0
5.340634250E0,9.752220154E-1,3.493884430E0,8.564290466E0
5.350578250E0,9.831555176E-1,3.439397736E0,8.920100555E0
5.360522250E0,1.022373962E0,3.387605438E0,9.267378387E0
5.370467250E0,9.786648560E-1,3.318299561E0,9.513466644E0
5.380411250E0,8.396040344E-1,3.190166016E0,9.691596222E0
5.390355250E0,6.306385803E-1,3.098107452E0,9.820927277E0
5.400300250E0,4.634362793E-1,3.045417023E0,1.003902374E1
5.410244250E0,2.962339783E-1,3.012036438E0,1.029993118E1
5.420188250E0,1.047821045E-1,2.990780640E0,1.067639832E1
5.430132250E0,-6.900650024E-2,2.993924103E0,1.115734818E1
5.440077250E0,-1.760339355E-1,2.976410522E0,1.147947830E1
5.450021250E0,-3.173400879E-1,2.917133789E0,1.173484726E1
5.459965250E0,-4.929249573E-1,2.822979584E0,1.188528442E1
5.469909250E0,-6.421646118E-1,2.792443085E0,1.202868622E1
5.479854250E0,-7.258406067E-1,2.793041840E0,1.217538116E1
5.489798250E0,-7.297325134E-1,2.892584839E0,1.233045868E1
5.499742250E0,-6.908134460E-1,3.129242706E0,1.207149719E1
5.509686250E0,-7.780819702E-1,3.196153564E0,1.153740784E1
5.519631250E0,-9.283694458E-1,3.063978424E0,1.095197525E1
5.529575250E0,-1.082698517E0,2.994971924E0,1.035771103E1
5.539519250E0,-1.301842804E0,2.910996552E0,9.930349731E0
5.549463583E0,-1.700463867E0,2.593656464E0,9.861043854E0
5.559407583E0,-2.130070496E0,2.194586334E0,1.013317795E1
5.569351583E0,-2.392474823E0,1.833537140E0,1.064346680E1
5.579295583E0,-2.256856842E0,1.624122620E0,1.139520355E1
5.589240583E0,-2.196681976E0,1.212328949E0,1.206940155E1
5.599184583E0,-2.158211975E0,8.008346558E-1,1.228270798E1
5.609128583E0,-1.748513947E0,8.096662903E-1,1.200114349E1
5.619072583E0,-1.332229614E0,9.321116638E-1,1.134415970E1
5.629017583E0,-1.247805176E0,1.012195129E0,1.048898804E1
5.638961583E0,-1.471440125E0,1.037941589E0,9.680668945E0
5.648905583E0,-1.490001526E0,1.233135681E0,8.877738647E0
5.658850583E0,-1.353934479E0,1.453028412E0,8.204139404E0
5.668794583E0,-1.229243774E0,1.603016510E0,7.619006195E0
5.678738583E0,-1.087488556E0,1.735940094E0,7.107070770E0
5.688682583E0,-1.009949799E0,1.899849243E0,6.578519897E0
5.698627583E0,-9.234297180E-1,2.015259247E0,6.183191986E0
5.708571583E0,-8.740324402E-1,2.158361664E0,5.910459137E0
5.718515583E0,-8.828640747E-1,2.257904663E0,5.723946991E0
5.728459583E0,-9.883946228E-1,2.354004822E0,5.680686951E0
5.738404583E0,-1.208886108E0,2.454445953E0,5.855822754E0
5.748348583E0,-1.531914368E0,2.521805878E0,6.340963898E0
5.758292583E0,-1.915865936E0,2.630629578E0,7.066505127E0
5.768236583E0,-2.227218475E0,2.766846313E0,7.779921570E0
5.778181583E0,-2.364932098E0,2.865940247E0,8.275241547E0
5.788125583E0,-2.345023499E0,2.953208771E0,8.643176422E0
5.798069583E0,-2.171534271E0,2.975362701E0,8.762328644E0
5.808014583E0,-1.892813873E0,2.922971649E0,8.640332336E0
5.817958583E0,-1.568288727E0,2.866239624E0,8.461154938E0
5.827902583E0,-1.259630585E0,2.865790558E0,8.359067230E0
5.837846583E0,-9.861492920E-1,2.837050323E0,8.350984039E0
5.847791583E0,-7.580236816E-1,2.855162659E0,8.449030151E0
5.857735583E0,-6.297404480E-1,2.863395538E0,8.583300934E0
5.867679583E0,-6.634204102E-1,2.846181335E0,8.625662842E0
5.877623583E0,-8.976832581E-1,2.807861023E0,8.740025024E0
5.887568583E0,-1.160237274E0,2.830613708E0,8.883875885E0
5.897512583E0,-1.449136505E0,2.884950714E0,9.122928772E0
5.907456583E0,-1.702709198E0,2.938688965E0,9.436077576E0
5.917400583E0,-1.887574768E0,2.941682739E0,9.798773346E0
5.927345583E0,-2.059567108E0,2.963088226E0,1.008393036E1
5.937289583E0,-2.276615753E0,3.016676788E0,1.031205597E1
5.947233583E0,-2.596051483E0,3.093317413E0,1.040366547E1
5.957177583E0,-2.901566162E0,3.142415314E0,1.052641022E1
5.967122583E0,-3.116219788E0,3.235521698E0,1.072774155E1
5.977066583E0,-3.291505280E0,3.364403687E0,1.086021606E1
5.987010583E0,-3.452720032E0,3.452270966E0,1.093790451E1
5.996955583E0,-3.650309143E0,3.509152679E0,1.101095261E1
6.006899583E0,-3.881129150E0,3.538341980E0,1.099942657E1
6.016843583E0,-4.194727020E0,3.432661743E0,1.087892715E1
6.026787583E0,-4.439468079E0,3.381318512E0,1.063358734E1
6.036732583E0,-4.583618317E0,3.387605438E0,1.038794815E1
6.046676583E0,-4.535268860E0,3.369792480E0,1.015263748E1
6.056620583E0,-4.203558655E0,3.335813141E0,9.863588562E0
6.066564583E0,-3.518882446E0,3.412004700E0,9.697434082E0
6.076509583E0,-2.667902069E0,3.584146729E0,9.379046173E0
6.086453583E0,-1.770667877E0,3.753594360E0,8.919950867E0
6.096397583E0,-9.322613525E-1,3.826343079E0,8.595575409E0
6.106341583E0,-1.311273193E-1,3.963907013E0,8.517886963E0
6.116286583E0,1.055305481E-1,3.842808838E0,8.612340546E0
6.126230583E0,-4.179309082E-1,3.268004150E0,8.878487091E0
6.136174583E0,-1.296154633E0,2.547103271E0,9.397457886E0
6.146119583E0,-1.873653717E0,1.874551849E0,1.014575180E1
6.156063583E0,-1.970352631E0,1.347797241E0,1.110241241E1
6.166007583E0,-1.830543365E0,8.496331787E-1,1.209559708E1
6.175951583E0,-1.275796967E0,6.746470642E-1,1.251712051E1
6.185896583E0,-4.426295471E-1,8.436456299E-1,1.217343521E1
6.195840583E0,3.210823059E-1,1.015039215E0,1.150013535E1
6.205784583E0,6.982978821E-1,1.090482330E0,1.056203613E1
6.215728583E0,6.390211487E-1,1.164727936E0,9.394015045E0
6.225673583E0,5.087919617E-1,1.336720276E0,8.190068665E0
6.235617583E0,5.489085388E-1,1.612147522E0,7.219786377E0
6.245561583E0,5.081932068E-1,1.678459625E0,6.583309937E0
6.255505583E0,4.939727783E-1,1.709744568E0,6.289920044E0
6.265450583E0,6.243516541E-1,1.896855469E0,6.264772339E0
6.275394583E0,7.351213074E-1,2.039359131E0,6.408473511E0
6.285338583E0,7.846682739E-1,2.181713104E0,6.568939819E0
6.295282583E0,7.212002563E-1,2.257006531E0,6.663692780E0
6.305227583E0,6.177653503E-1,2.269580383E0,6.726412354E0
6.315171583E0,3.724255371E-1,2.257006531E0,6.974147186E0
6.325115583E0,3.876937866E-2,2.262844391E0,7.466024323E0
6.335059583E0,-1.157093811E-1,2.263892212E0,8.109685822E0
6.345004583E0,-1.722917175E-1,2.244282990E0,8.683592377E0
6.354948583E0,-8.801696777E-2,2.256557465E0,9.082961884E0
6.364892583E0,1.715432739E-1,2.425855408E0,9.480834503E0
6.374837583E0,4.224215698E-1,2.581681366E0,9.730664978E0
6.384781583E0,5.644761658E-1,2.610571289E0,9.795330505E0
6.394725583E0,6.087840271E-1,2.629132690E0,9.779313812E0
6.404669583E0,6.137237549E-1,2.649640045E0,9.660610657E0
6.414614583E0,6.930587769E-1,2.630928955E0,9.558223572E0
6.424558583E0,8.756790161E-1,2.681823120E0,9.591604156E0
6.434502583E0,1.160386963E0,2.772983551E0,9.512867889E0
6.444446583E0,1.396595764E0,2.840493164E0,9.326505432E0
6.454391583E0,1.483714600E0,2.934647369E0,9.030271454E0
6.464335583E0,1.509461060E0,3.079546051E0,8.743018799E0
6.474279583E0,1.448088684E0,3.215463409E0,8.614136810E0
6.484223583E0,1.304836578E0,3.277135162E0,8.618926849E0
6.494168583E0,1.148112488E0,3.262615356E0,8.743018799E0
6.504112583E0,9.827064514E-1,3.287164307E0,8.904682617E0
6.514056583E0,8.193960571E-1,3.226240997E0,9.090296631E0
6.524000583E0,7.247927856E-1,3.137026520E0,9.249116364E0
6.533945583E0,7.577243042E-1,3.133733368E0,9.252259827E0
6.543889583E0,8.836125183E-1,3.152294769E0,9.192983093E0
6.553834375E0,1.030307465E0,3.096161499E0,9.077273712E0
6.563779375E0,1.114432526E0,3.059038696E0,8.972192230E0
6.573723375E0,1.102307739E0,3.050506439E0,9.005722504E0
6.583667375E0,1.009949799E0,3.009491730E0,9.153165894E0
6.593611375E0,9.843530273E-1,3.029849396E0,9.383985901E0
6.603556375E0,1.039438477E0,3.068319397E0,9.647887115E0
6.613500375E0,1.126108246E0,3.141517181E0,9.682165833E0
6.623444375E0,1.159039764E0,3.212170258E0,9.512867889E0
6.633388375E0,1.129850464E0,3.307072906E0,9.340127106E0
6.643333375E0,1.152303772E0,3.468287659E0,9.394613800E0
6.653277375E0,1.187031555E0,3.625311127E0,9.447902985E0
6.663221375E0,1.171314240E0,3.726949768E0,9.555529175E0
6.673165375E0,1.025517426E0,3.789369965E0,9.730215912E0
6.683110375E0,7.661068726E-1,3.758683777E0,9.948013000E0
6.693054375E0,5.396278381E-1,3.705394592E0,1.024634262E1
6.702998375E0,2.659968567E-1,3.662433929E0,1.056907150E1
6.712942375E0,-6.661148071E-2,3.554957428E0,1.095481934E1
6.722887375E0,-3.143463135E-1,3.396886139E0,1.133233429E1
6.732831375E0,-5.307962036E-1,3.222349091E0,1.165745819E1
6.742775375E0,-7.213499451E-1,3.050955505E0,1.202329742E1
6.752719375E0,-8.267308044E-1,2.946323090E0,1.234063751E1
6.762664375E0,-8.879534912E-1,2.960244141E0,1.255319550E1
6.772608375E0,-9.852511597E-1,2.993774414E0,1.254975266E1
6.782552375E0,-1.197958832E0,2.876717834E0,1.221594681E1
6.792496375E0,-1.570983124E0,2.589016113E0,1.164248932E1
6.802441375E0,-2.087558899E0,2.170935516E0,1.109492798E1
6.812385375E0,-2.559228058E0,1.728156281E0,1.071441925E1
6.822329375E0,-2.824626160E0,1.319955139E0,1.053015244E1
6.832273375E0,-2.915936279E0,9.473799133E-1,1.065125061E1
6.842218375E0,-2.797682190E0,5.764512634E-1,1.107501938E1
6.852162375E0,-2.669698334E0,2.912942505E-1,1.162467636E1
6.862106375E0,-2.534080353E0,1.808239746E-1,1.196027847E1
6.872051375E0,-2.400707703E0,2.624043274E-1,1.188333847E1
6.881995375E0,-2.280956726E0,3.974235535E-1,1.142139908E1
6.891939375E0,-2.157014465E0,6.414161682E-1,1.053643936E1
6.901883375E0,-2.066452789E0,9.785151672E-1,9.503138123E0
6.911828375E0,-2.012265472E0,1.280736694E0,8.663384399E0
6.921772375E0,-2.059417419E0,1.458117828E0,7.958051147E0
6.931716375E0,-1.993404694E0,1.618883514E0,7.575446777E0
6.941660375E0,-1.695374451E0,1.846709747E0,7.505542145E0
6.951605375E0,-1.252146149E0,2.095941467E0,7.579638062E0
6.961549375E0,-8.437953186E-1,2.292183380E0,7.588020630E0
6.971493375E0,-5.189707947E-1,2.423310699E0,7.513475647E0
6.981437375E0,-2.109114075E-1,2.543061676E0,7.411238251E0
6.991382375E0,1.323248291E-1,2.650089111E0,7.344776459E0
7.001326375E0,4.167333984E-1,2.757116547E0,7.153923340E0
7.011270375E0,6.982978821E-1,2.870879974E0,6.944059753E0
7.021214375E0,8.614585876E-1,2.966980133E0,6.833739166E0
7.031159375E0,1.024020538E0,3.115621033E0,6.829098816E0
7.041103375E0,1.054257660E0,3.222349091E0,6.955436096E0
7.051047375E0,9.202862549E-1,3.244652710E0,7.124584351E0
7.060991375E0,7.039860535E-1,3.270548859E0,7.372169495E0
7.070936375E0,5.176235962E-1,3.279081116E0,7.638765106E0
7.080880375E0,3.552113342E-1,3.241958313E0,7.850424957E0
7.090824375E0,2.357597351E-1,3.173999634E0,7.952362976E0
7.100768375E0,2.020797729E-1,3.058739319E0,7.987839203E0
7.110713375E0,1.845661926E-1,2.948568420E0,7.979756012E0
7.120657375E0,2.863545227E-1,2.890788574E0,7.943830719E0
7.130601375E0,3.903881836E-1,2.795586548E0,7.905660095E0
7.140545375E0,4.664300537E-1,2.700833588E0,7.961194611E0
7.150490375E0,6.219566345E-1,2.638862457E0,7.919281769E0
7.160434375E0,7.427554321E-1,2.655028839E0,7.952812042E0
7.170378375E0,9.372010803E-1,2.730921021E0,7.999065857E0
7.180322375E0,1.182091827E0,2.871029663E0,8.037685547E0
7.190267375E0,1.389261017E0,3.116519165E0,8.099057922E0
7.200211375E0,1.497186584E0,3.353326721E0,8.275241547E0
7.210155375E0,1.535656586E0,3.579207001E0,8.385711823E0
7.220100375E0,1.418749695E0,3.741619263E0,8.424630890E0
7.230044375E0,1.155596924E0,3.727099457E0,8.746162262E0
7.239988375E0,9.101074219E-1,3.642675018E0,9.504335632E0
7.249932375E0,9.607022095E-1,3.755240936E0,1.058014847E1
7.259877375E0,1.312021637E0,4.045187988E0,1.183618652E1
7.269821375E0,1.482068024E0,4.143234100E0,1.274659332E1
7.279765375E0,1.067280579E0,3.773952026E0,1.331361420E1
7.289709375E0,1.592687988E-1,3.050656128E0,1.382510056E1
7.299654375E0,-6.143225098E-1,2.479144592E0,1.448432968E1
7.309598375E0,-1.095272369E0,2.035018158E0,1.529249908E1
7.319542375E0,-1.386716309E0,1.469643860E0,1.602312973E1
7.329486375E0,-1.142424316E0,1.105451202E0,1.644629974E1
7.339431375E0,-5.813909912E-1,1.050964508E0,1.650183426E1
7.349375375E0,1.140628052E-1,1.154249725E0,1.591939545E1
7.359319375E0,8.596623230E-1,1.335522766E0,1.460108688E1
7.369263375E0,1.219514008E0,1.434317322E0,1.285362076E1
7.379208375E0,1.399439850E0,1.631008301E0,1.109118576E1
7.389152375E0,1.675316162E0,2.105521545E0,9.533524933E0
7.399096375E0,1.656605072E0,2.380948792E0,8.285420380E0
7.409040375E0,1.329535217E0,2.427352295E0,7.431895294E0
7.418985375E0,8.451425171E-1,2.380050659E0,6.933731232E0
7.428929375E0,3.752696228E-1,2.211800537E0,6.862479401E0
7.438873375E0,1.407073975E-2,2.116598511E0,7.290888519E0
7.448817375E0,-2.601589966E-1,1.966610413E0,7.857460327E0
7.458762375E0,-4.586462402E-1,1.752106476E0,8.121211853E0
7.468706375E0,-5.038522339E-1,1.644779663E0,8.071814575E0
7.478650375E0,-3.520678711E-1,1.570683746E0,7.887398071E0
7.488594375E0,-1.419049072E-1,1.488504639E0,7.687863007E0
7.498539375E0,2.185455322E-2,1.384321289E0,7.508685608E0
7.508483375E0,8.412506104E-2,1.292412415E0,7.413034515E0
7.518427375E0,6.750961304E-2,1.239123230E0,7.408094788E0
7.528371375E0,9.355545044E-2,1.212778015E0,7.412735138E0
7.538316375E0,1.652563477E-1,1.251547394E0,7.430248718E0
7.548260083E0,1.914518738E-1,1.265019379E0,7.354356537E0
7.558204083E0,1.411564636E-1,1.232836304E0,7.179220734E0
7.568148083E0,2.031275940E-1,1.303938446E0,6.927144928E0
7.578093083E0,2.676434326E-1,1.368154907E0,6.629114685E0
7.588037083E0,4.083508301E-1,1.395098877E0,6.295458527E0
7.597981083E0,5.117857361E-1,1.475182343E0,6.024372253E0
7.607925083E0,5.822891235E-1,1.578168182E0,5.734724579E0
7.617870083E0,5.337899780E-1,1.635199585E0,5.604645081E0
7.627814083E0,3.321592712E-1,1.637145538E0,5.669460297E0
7.637758083E0,3.412902832E-2,1.550176392E0,6.013594666E0
7.647702083E0,-2.760260010E-1,1.469943237E0,6.575526123E0
7.657647083E0,-5.022056580E-1,1.414857788E0,7.259004822E0
7.667591083E0,-6.532415771E-1,1.369053040E0,8.013435974E0
7.677535083E0,-8.524772644E-1,1.274599457E0,8.847351837E0
7.687479083E0,-9.249266052E-1,1.277144165E0,9.709558868E0
7.697424083E0,-7.180567932E-1,1.492995300E0,1.059242294E1
7.707368083E0,-1.889071655E-1,1.864373016E0,1.137559433E1
7.717312083E0,3.815565491E-1,2.089205475E0,1.185684357E1
7.727256083E0,4.192781067E-1,1.928739166E0,1.202434525E1
7.737201083E0,-4.769082642E-1,1.654210052E0,1.203452408E1
7.747145083E0,-1.730551300E0,1.611249390E0,1.220172638E1
7.757089083E0,-2.923271027E0,1.674717407E0,1.295226562E1
7.767033083E0,-4.062551880E0,1.252595215E0,1.438703201E1
7.776978083E0,-4.500541077E0,2.880010986E-1,1.619811584E1
7.786922083E0,-4.414320374E0,-7.952961731E-1,1.782598068E1
7.796866083E0,-3.867357788E0,-1.363065491E0,1.878488663E1
7.806810083E0,-3.143912201E0,-1.246008911E0,1.928709229E1
7.816755083E0,-2.439776459E0,-8.099656677E-1,1.936777451E1
7.826699083E0,-1.888323212E0,-2.796185303E-1,1.872171799E1
7.836643083E0,-1.778302002E0,2.709365845E-1,1.725042755E1
7.846587083E0,-1.871558075E0,9.035211182E-1,1.523022858E1
7.856532083E0,-1.778900757E0,1.690285034E0,1.296468979E1
7.866476083E0,-1.795815582E0,2.205064545E0,1.088057373E1
7.876420083E0,-1.864971771E0,2.382295990E0,9.110055542E0
7.886364083E0,-1.857487335E0,2.485132141E0,7.616012421E0
7.896309083E0,-1.748663635E0,2.558479614E0,6.401887207E0
7.906253083E0,-1.557361450E0,2.549198914E0,5.562881927E0
7.916197083E0,-1.344803467E0,2.433639221E0,5.009482727E0
7.926141083E0,-1.087039490E0,2.326761475E0,4.682562561E0
7.936086083E0,-7.527845764E-1,2.289638672E0,4.563709717E0
7.946030083E0,-4.993615723E-1,2.158361664E0,4.601131897E0
7.955974083E0,-3.257226562E-1,1.944606171E0,4.816683655E0
7.965918083E0,-1.883084106E-1,1.771715698E0,5.107977905E0
7.975863083E0,-2.007325745E-1,1.569336548E0,5.453160095E0
7.985807083E0,-1.746867371E-1,1.309327240E0,5.963748322E0
7.995751083E0,-5.313949585E-2,1.106049957E0,6.491999817E0
8.005695083E0,1.191522217E-1,8.981323242E-1,6.899602203E0
8.015639083E0,5.465135193E-1,8.848100281E-1,7.236701202E0
8.025584083E0,1.110091553E0,1.087338867E0,7.459438019E0
8.035528083E0,1.579216003E0,1.294508057E0,7.519463196E0
8.045472083E0,2.069296875E0,1.450184326E0,7.418572998E0
8.055416083E0,2.604134674E0,1.819765778E0,7.330106964E0
8.065361083E0,2.928510132E0,2.283950500E0,7.168143768E0
8.075305083E0,2.796484680E0,2.513123932E0,7.038064270E0
8.085249083E0,2.188299408E0,2.315385132E0,6.911277924E0
8.095193083E0,1.540746002E0,2.183509369E0,6.979835358E0
8.105138083E0,9.865983582E-1,2.138003998E0,7.628735962E0
8.115082083E0,4.261637878E-1,2.044448547E0,8.413104858E0
8.125026083E0,8.547225952E-2,1.864223328E0,9.412277069E0
8.134970083E0,1.628613281E-1,1.707050171E0,1.057984909E1
8.144915083E0,2.933898926E-1,1.433868256E0,1.157273438E1
8.154859083E0,2.612068176E-1,1.076561279E0,1.236518646E1
8.164803083E0,2.451901245E-1,7.313790894E-1,1.314117279E1
8.174747083E0,3.266207886E-1,4.105961609E-1,1.381073044E1
8.184692083E0,5.366340637E-1,2.088157654E-1,1.416204987E1
8.194636083E0,8.861572266E-1,1.019380188E-1,1.421474030E1
8.204580083E0,1.331181793E0,7.514373779E-2,1.396595764E1
8.214524083E0,1.770667877E0,1.026864624E-1,1.345641724E1
8.224469083E0,2.087259521E0,1.829196167E-1,1.261636414E1
8.234413083E0,2.411185913E0,3.493734741E-1,1.172586594E1
8.244357083E0,2.656974792E0,6.004014587E-1,1.099089432E1
8.254301083E0,2.694546661E0,8.785231018E-1,1.052700897E1
