"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.267851833E0,3.485370636E0,1.148262978E1,-5.270590210E1
2.277795833E0,3.321768761E0,1.117741203E1,-5.275787354E1
2.287740833E0,3.100004196E0,1.097792435E1,-5.287372589E1
2.297684833E0,2.878846169E0,1.071983528E1,-5.289496613E1
2.307628833E0,2.694952965E0,1.046927834E1,-5.307640839E1
2.317572833E0,2.558507919E0,1.046040726E1,-5.320705414E1
2.327517833E0,2.472953796E0,1.035458565E1,-5.319404602E1
2.337461833E0,2.281164169E0,1.043483925E1,-5.311039734E1
2.347405833E0,2.182085037E0,1.047981644E1,-5.317646027E1
2.357350833E0,1.969558716E0,1.068996811E1,-5.292803955E1
2.367294833E0,1.921133995E0,1.085002136E1,-5.274920654E1
2.377238833E0,1.659788132E0,1.107828522E1,-5.283129120E1
2.387182833E0,1.650873184E0,1.107537556E1,-5.282784271E1
2.397127833E0,1.224461555E0,1.119927692E1,-5.294959259E1
2.407071833E0,9.037971497E-1,1.135730267E1,-5.304566193E1
2.417015833E0,4.485712051E-1,1.123309040E1,-5.293480682E1
2.426960833E0,2.365503311E-1,1.116179180E1,-5.295754242E1
2.436904833E0,5.294799805E-3,1.083261013E1,-5.299923706E1
2.446848833E0,-8.331489563E-2,1.060893536E1,-5.294371033E1
2.456792833E0,-1.372280121E-1,1.045680237E1,-5.319853973E1
2.466737833E0,-3.458003998E-1,1.019623947E1,-5.326887512E1
2.476681833E0,-6.415901184E-1,9.825700760E0,-5.299549866E1
2.486625833E0,-7.834892273E-1,9.706684113E0,-5.321222687E1
2.496570833E0,-9.978637695E-1,9.379432678E0,-5.323630524E1
2.506514833E0,-1.318361282E0,9.122051239E0,-5.310317993E1
2.516458833E0,-1.547136307E0,8.690244675E0,-5.324132538E1
2.526402833E0,-1.758171082E0,8.311496735E0,-5.334086609E1
2.536347833E0,-1.984603882E0,7.989551544E0,-5.349888611E1
2.546291333E0,-2.072824478E0,7.568641663E0,-5.371534729E1
2.556235333E0,-2.052675247E0,7.297540665E0,-5.360230255E1
2.566180333E0,-1.980188370E0,7.122476578E0,-5.361863708E1
2.576124333E0,-1.851243973E0,6.970860004E0,-5.368656158E1
2.586068333E0,-1.534269333E0,7.203489780E0,-5.385050201E1
2.596012333E0,-1.340997696E0,7.375572681E0,-5.398504639E1
2.605957333E0,-1.204524994E0,7.826366901E0,-5.378012848E1
2.615901333E0,-1.289131165E0,8.303989410E0,-5.354422760E1
2.625845333E0,-1.650384903E0,8.776521683E0,-5.347832489E1
2.635790333E0,-1.897867203E0,9.268594742E0,-5.348083496E1
2.645734333E0,-2.161706924E0,9.659063339E0,-5.325401306E1
2.655678333E0,-2.574243546E0,1.002735329E1,-5.325964355E1
2.665622333E0,-2.574243546E0,1.002735329E1,-5.325964355E1
2.675567333E0,-2.583200455E0,1.022803497E1,-5.328475952E1
2.685511333E0,-2.549840927E0,1.043636131E1,-5.317712402E1
2.695455333E0,-2.593376160E0,1.079168320E1,-5.335295105E1
2.705399333E0,-2.372764587E0,1.086954880E1,-5.307905579E1
2.715344333E0,-2.294334412E0,1.100215912E1,-5.322937775E1
2.725288333E0,-2.031162262E0,1.092808914E1,-5.317720795E1
2.735232333E0,-1.948007584E0,1.100449753E1,-5.322084045E1
2.745177333E0,-1.821632385E0,1.109856415E1,-5.299993134E1
2.755121333E0,-1.546649933E0,1.117193604E1,-5.313159180E1
2.765065333E0,-1.372341156E0,1.113997459E1,-5.289467621E1
2.775009333E0,-1.146226883E0,1.115238953E1,-5.289987183E1
2.784954333E0,-9.525299072E-1,1.121705246E1,-5.300184631E1
2.794898333E0,-7.468261719E-1,1.129465294E1,-5.303137970E1
2.804842333E0,-4.798831940E-1,1.135120010E1,-5.296752167E1
2.814787333E0,-1.868553162E-1,1.141427612E1,-5.299630737E1
2.824731333E0,1.421737671E-2,1.149184036E1,-5.299328613E1
2.834675333E0,2.588720322E-1,1.175985336E1,-5.309619904E1
2.844619333E0,3.240299225E-1,1.180919266E1,-5.317492676E1
2.854564333E0,5.285768509E-1,1.186132240E1,-5.294210052E1
2.864508333E0,6.309480667E-1,1.216210365E1,-5.291269684E1
2.874452333E0,6.505537033E-1,1.227053452E1,-5.282744598E1
2.884397333E0,8.043622971E-1,1.234880447E1,-5.294379425E1
2.894341333E0,7.948560715E-1,1.238986588E1,-5.262963867E1
2.904285333E0,7.240161896E-1,1.265667534E1,-5.280944061E1
2.914229333E0,6.810340881E-1,1.294191360E1,-5.280751038E1
2.924174333E0,7.207946777E-1,1.302047539E1,-5.266976929E1
2.934118333E0,7.207946777E-1,1.302047539E1,-5.266976929E1
2.944062333E0,8.361291885E-1,1.327886009E1,-5.256691742E1
2.954007333E0,1.006048203E0,1.359516144E1,-5.263846588E1
2.963951333E0,1.284190178E0,1.374913979E1,-5.264293671E1
2.973895333E0,1.529024124E0,1.402063751E1,-5.247635651E1
2.983839333E0,1.857260704E0,1.411519337E1,-5.233765411E1
2.993784333E0,2.304646492E0,1.415309048E1,-5.230818176E1
3.003728333E0,2.574005127E0,1.396913624E1,-5.230404663E1
3.013672333E0,2.734796524E0,1.373415661E1,-5.238978577E1
3.023616333E0,3.053688049E0,1.345300770E1,-5.211177063E1
3.033561333E0,3.104134560E0,1.323126888E1,-5.245861053E1
3.043505333E0,3.283127785E0,1.280932903E1,-5.247296143E1
3.053449333E0,3.430204391E0,1.225256920E1,-5.262631226E1
3.063394333E0,3.406455040E0,1.174905968E1,-5.283446503E1
3.073338333E0,3.538579941E0,1.132046700E1,-5.300616455E1
3.083282333E0,3.571315765E0,1.072344208E1,-5.294736481E1
3.093226333E0,3.433928490E0,1.016802406E1,-5.296674347E1
3.103171333E0,3.312433243E0,9.597761154E0,-5.299078369E1
3.113115333E0,3.137343407E0,8.941499710E0,-5.339064789E1
3.123059333E0,3.072829247E0,8.277157784E0,-5.330140686E1
3.133004333E0,3.118285179E0,7.818583965E0,-5.349266815E1
3.142948333E0,3.109021187E0,7.444403172E0,-5.356300354E1
3.152892333E0,3.255256653E0,7.087462902E0,-5.367966461E1
3.162836333E0,3.356816292E0,6.984029293E0,-5.367889404E1
3.172781333E0,3.365962982E0,7.143699169E0,-5.362932587E1
3.182725333E0,3.349878311E0,7.607574940E0,-5.337180328E1
3.192669333E0,3.434571266E0,7.968387127E0,-5.335029602E1
3.202614333E0,3.470520020E0,8.276298523E0,-5.325682068E1
3.212558333E0,3.471830368E0,8.280448914E0,-5.325579071E1
3.222502333E0,3.558691978E0,8.911634445E0,-5.346236420E1
3.232446333E0,3.462464333E0,9.404401779E0,-5.328638458E1
3.242391333E0,3.440294266E0,9.865140915E0,-5.306037903E1
3.252335333E0,3.303818703E0,1.023805428E1,-5.304122162E1
3.262279333E0,3.342926979E0,1.063904572E1,-5.289444733E1
3.272223333E0,3.328743935E0,1.097893715E1,-5.278657532E1
3.282168333E0,3.333112717E0,1.117835999E1,-5.273900604E1
3.292112333E0,3.504099846E0,1.139440346E1,-5.279530334E1
3.302056333E0,3.662982941E0,1.148309517E1,-5.276782227E1
3.312001333E0,3.883972168E0,1.172934151E1,-5.284082031E1
3.321945333E0,4.167719841E0,1.180393410E1,-5.268068695E1
3.331889333E0,4.215991020E0,1.174548912E1,-5.255234528E1
3.341833333E0,4.295156479E0,1.185844040E1,-5.261261749E1
3.351778333E0,4.273870468E0,1.193567657E1,-5.260508728E1
3.361722333E0,4.281478882E0,1.184519196E1,-5.267152405E1
3.371666333E0,4.183435440E0,1.190053368E1,-5.266447449E1
3.381611333E0,4.070343018E0,1.179869652E1,-5.256629181E1
3.391555333E0,3.976480484E0,1.169349861E1,-5.285235596E1
3.401499333E0,3.799332619E0,1.159992790E1,-5.290859222E1
3.411443333E0,3.709999084E0,1.143967438E1,-5.279664612E1
3.421388333E0,3.556005478E0,1.140537453E1,-5.280162048E1
3.431332333E0,3.512625694E0,1.150148582E1,-5.276998901E1
3.441276333E0,3.469659805E0,1.151426697E1,-5.278152466E1
3.451221333E0,3.476391792E0,1.158653450E1,-5.281012726E1
3.461165333E0,3.172103882E0,1.173969841E1,-5.273907471E1
3.471109333E0,2.947522163E0,1.198401260E1,-5.283682251E1
3.481053333E0,2.947522163E0,1.198401260E1,-5.283682251E1
3.490998333E0,2.728487968E0,1.202727318E1,-5.296455383E1
3.500942333E0,2.485477448E0,1.204228020E1,-5.285888672E1
3.510886333E0,2.378925323E0,1.205240440E1,-5.278719330E1
3.520830333E0,2.263662338E0,1.217964172E1,-5.278772736E1
3.530775333E0,2.026957512E0,1.216888237E1,-5.275413513E1
3.540719333E0,2.016068459E0,1.222898102E1,-5.275790405E1
3.550664125E0,1.971630096E0,1.222512627E1,-5.283360291E1
3.560609125E0,2.026846886E0,1.215919876E1,-5.279021454E1
3.570553125E0,1.885121346E0,1.228259468E1,-5.273147583E1
3.580497125E0,1.769289970E0,1.226142120E1,-5.270158386E1
3.590441125E0,1.585027695E0,1.226172638E1,-5.254937744E1
3.600386125E0,1.459546089E0,1.209461212E1,-5.277803802E1
3.610330125E0,1.359723091E0,1.188290596E1,-5.293403625E1
3.620274125E0,1.075561523E0,1.158152962E1,-5.290550995E1
3.630219125E0,1.071916580E0,1.125765038E1,-5.283139801E1
3.640163125E0,1.119555473E0,1.091145706E1,-5.289730835E1
3.650107125E0,1.177006721E0,1.052652550E1,-5.295532990E1
3.660051125E0,1.272641182E0,1.032444572E1,-5.313157654E1
3.669996125E0,1.470662117E0,1.010330200E1,-5.326087189E1
3.679940125E0,1.430228233E0,1.014888763E1,-5.306891632E1
3.689884125E0,1.566586494E0,1.028093719E1,-5.307490540E1
3.699829125E0,1.717398643E0,1.028981400E1,-5.288034058E1
3.709773125E0,1.801506996E0,1.047310829E1,-5.302553558E1
3.719717125E0,1.824451447E0,1.041689110E1,-5.301226807E1
3.729661125E0,1.687469482E0,1.055452347E1,-5.308869934E1
3.739606125E0,1.533602715E0,1.058156586E1,-5.313423920E1
3.749550125E0,1.397935867E0,1.070640469E1,-5.301554871E1
3.759494125E0,1.397935867E0,1.070640469E1,-5.301554871E1
3.769438125E0,1.211269379E0,1.086876583E1,-5.312025452E1
3.779383125E0,9.059610367E-1,1.087063313E1,-5.297275543E1
3.789327125E0,6.842184067E-1,1.098922348E1,-5.309813690E1
3.799271125E0,4.923677444E-1,1.108802795E1,-5.316308594E1
3.809216125E0,3.389644623E-1,1.118129539E1,-5.303381348E1
3.819160125E0,2.497081757E-1,1.114023781E1,-5.332389069E1
3.829104125E0,1.096324921E-1,1.125665092E1,-5.311600494E1
3.839048125E0,-1.580581665E-1,1.139280605E1,-5.302720642E1
3.848993125E0,-3.350009918E-1,1.161810398E1,-5.306119537E1
3.858937125E0,-5.614471436E-1,1.154377842E1,-5.313931274E1
3.868881125E0,-8.786983490E-1,1.159510708E1,-5.320018005E1
3.878826125E0,-1.139011383E0,1.155574226E1,-5.304285431E1
3.888770125E0,-1.537326813E0,1.147642708E1,-5.317758179E1
3.898714125E0,-2.009368896E0,1.144384193E1,-5.285411072E1
3.908658125E0,-2.314628601E0,1.124368095E1,-5.292826080E1
3.918603125E0,-2.801862717E0,1.130462074E1,-5.305049133E1
3.928547125E0,-3.239343643E0,1.122952080E1,-5.284403992E1
3.938491125E0,-3.568464279E0,1.111774063E1,-5.282917786E1
3.948436125E0,-4.001457214E0,1.112593460E1,-5.293452454E1
3.958380125E0,-4.407175064E0,1.117432022E1,-5.297943878E1
3.968324125E0,-4.818147659E0,1.115324211E1,-5.284114075E1
3.978268125E0,-5.437097549E0,1.117321205E1,-5.276737976E1
3.988213125E0,-5.794713974E0,1.125177193E1,-5.276947784E1
3.998157125E0,-6.243387222E0,1.147843075E1,-5.267118073E1
4.008101125E0,-6.606042862E0,1.174712849E1,-5.271164703E1
4.018045125E0,-6.727167130E0,1.186871719E1,-5.267752075E1
4.027990125E0,-6.727167130E0,1.186871719E1,-5.267752075E1
4.037934125E0,-6.891788483E0,1.179105186E1,-5.253047180E1
4.047878125E0,-7.127349854E0,1.159975815E1,-5.242942047E1
4.057823125E0,-7.216859818E0,1.123291397E1,-5.266126251E1
