"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
3.799271125E0,-6.188625097E-2,3.185160086E-2,-1.301480174E0
3.809216125E0,-6.771650910E-2,1.329464167E-1,-1.378593922E0
3.819160125E0,-8.015905321E-2,1.543659568E-1,-1.460849166E0
3.829104125E0,-9.446474910E-2,1.221209913E-1,-1.532614350E0
3.839048125E0,-9.289934486E-2,7.467544079E-2,-1.591676116E0
3.848993125E0,-8.524934202E-2,5.651780404E-3,-1.629565477E0
3.858937125E0,-6.067582220E-2,-1.275869757E-1,-1.629713535E0
3.868881125E0,-1.954055950E-2,-3.024646342E-1,-1.605211854E0
3.878826125E0,2.995215915E-2,-4.725740254E-1,-1.567379594E0
3.888770125E0,7.056657225E-2,-5.595468283E-1,-1.524563074E0
3.898714125E0,6.924325228E-2,-5.260381103E-1,-1.488613605E0
3.908658125E0,3.996024281E-2,-4.280035198E-1,-1.446934938E0
3.918603125E0,2.386489511E-2,-3.464700282E-1,-1.408282399E0
3.928547125E0,2.514119819E-2,-3.374165595E-1,-1.386549830E0
3.938491125E0,2.976923995E-2,-4.121885300E-1,-1.357307553E0
3.948436125E0,3.571717814E-2,-4.996809661E-1,-1.311719179E0
3.958380125E0,-1.239389367E-2,-5.676067472E-1,-1.300238252E0
3.968324125E0,-1.536915004E-1,-5.860458612E-1,-1.343282938E0
3.978268125E0,-3.387385607E-1,-5.314803123E-1,-1.445934653E0
3.988213125E0,-5.216419101E-1,-4.237383306E-1,-1.617221117E0
3.998157125E0,-6.165478826E-1,-2.550555766E-1,-1.839588165E0
4.008101125E0,-5.549281836E-1,-3.205756843E-2,-2.074825287E0
4.018045125E0,-3.649564385E-1,1.861898154E-1,-2.285066128E0
4.027990125E0,-1.074064821E-1,3.056659102E-1,-2.474320889E0
4.037934125E0,1.429021657E-1,3.467121422E-1,-2.622728348E0
4.047878125E0,3.255169690E-1,3.065152764E-1,-2.731287718E0
4.057823125E0,4.152417779E-1,1.798590571E-1,-2.791952133E0
4.067767125E0,4.366971254E-1,8.058068343E-3,-2.804429054E0
4.077711125E0,4.525988698E-1,-2.150107026E-1,-2.794957638E0
4.087655125E0,5.199137330E-1,-5.289417505E-1,-2.813543558E0
4.097600125E0,7.078141570E-1,-8.969338536E-1,-2.880709648E0
4.107544125E0,9.785466194E-1,-1.204616070E0,-2.977142811E0
4.117488125E0,1.248438716E0,-1.319401145E0,-3.074602604E0
4.127432125E0,1.465528727E0,-1.303972840E0,-3.134016275E0
4.137377125E0,1.572685003E0,-1.215648532E0,-3.152353048E0
4.147321125E0,1.551610351E0,-1.078111887E0,-3.112394094E0
4.157265125E0,1.404230833E0,-9.180237055E-1,-3.015954256E0
4.167210125E0,1.153918147E0,-7.913100123E-1,-2.883601189E0
4.177154125E0,8.455755115E-1,-7.338578701E-1,-2.739669561E0
4.187098125E0,5.233979821E-1,-7.442959547E-1,-2.614850998E0
4.197042125E0,2.324644476E-1,-8.372072577E-1,-2.549915075E0
4.206987125E0,2.311833762E-2,-9.754917026E-1,-2.545123816E0
4.216931125E0,-1.149836108E-1,-1.085811257E0,-2.574905634E0
4.226875125E0,-1.876562983E-1,-1.128288865E0,-2.615104675E0
4.236820125E0,-1.917149574E-1,-1.120633602E0,-2.667654276E0
4.246764125E0,-1.393871754E-1,-1.092943788E0,-2.699455500E0
4.256708125E0,-5.140564591E-2,-1.047233582E0,-2.683497429E0
4.266652125E0,6.205553934E-2,-9.964943528E-1,-2.618561268E0
4.276597125E0,1.725540906E-1,-9.388566017E-1,-2.508207083E0
4.286541125E0,2.612715364E-1,-8.806387186E-1,-2.370153904E0
4.296485125E0,3.074709773E-1,-8.484365940E-1,-2.226764441E0
4.306430125E0,2.903241217E-1,-8.407444358E-1,-2.101934195E0
4.316374125E0,2.192922831E-1,-8.328233957E-1,-1.997639179E0
4.326318125E0,1.195229217E-1,-8.168817163E-1,-1.930023909E0
4.336262125E0,7.193187252E-3,-7.761111259E-1,-1.894533753E0
4.346207125E0,-1.190519109E-1,-7.226989865E-1,-1.891626835E0
4.356151125E0,-2.299307734E-1,-6.611551642E-1,-1.897094250E0
4.366095125E0,-3.026450872E-1,-5.998702645E-1,-1.892060280E0
4.376039125E0,-3.411836922E-1,-5.593314171E-1,-1.856316924E0
4.385984125E0,-3.531456590E-1,-5.378105044E-1,-1.783531427E0
4.395928125E0,-3.565489054E-1,-5.452843904E-1,-1.686212301E0
4.405872125E0,-3.516272902E-1,-5.530818701E-1,-1.561807871E0
4.415817125E0,-3.404092491E-1,-5.636210442E-1,-1.408995986E0
4.425761125E0,-3.361216784E-1,-5.444320440E-1,-1.245317698E0
4.435705125E0,-3.244634271E-1,-5.007466078E-1,-1.087708831E0
4.445649125E0,-2.962944806E-1,-4.631418586E-1,-9.651369452E-1
4.455594125E0,-2.351618856E-1,-4.407539964E-1,-8.795831800E-1
4.465538125E0,-1.612582356E-1,-4.370808303E-1,-8.233762980E-1
4.475482125E0,-8.878057450E-2,-4.320583940E-1,-7.872180343E-1
4.485426125E0,-3.152215481E-2,-3.888497055E-1,-7.547671795E-1
4.495371125E0,-4.607715644E-3,-3.221276700E-1,-7.140703797E-1
4.505315125E0,-8.604236646E-4,-2.527362704E-1,-6.585439444E-1
4.515259125E0,-8.287181146E-3,-2.123052180E-1,-5.920293927E-1
4.525204125E0,-1.863258332E-2,-1.721185744E-1,-5.113043785E-1
4.535148125E0,-2.942078188E-2,-1.548961848E-1,-4.443748295E-1
4.545092250E0,-4.779745638E-2,-1.809465289E-1,-4.034700692E-1
4.555036250E0,-7.838466018E-2,-2.203272283E-1,-3.994143605E-1
4.564981250E0,-1.147407368E-1,-2.394057363E-1,-4.187570810E-1
4.574925250E0,-1.542103887E-1,-2.178791463E-1,-4.412773252E-1
4.584869250E0,-1.904475987E-1,-1.522990912E-1,-4.450907111E-1
4.594813250E0,-2.307446897E-1,-5.552434549E-2,-4.177155495E-1
4.604758250E0,-2.678476870E-1,2.108887769E-2,-3.597542644E-1
4.614702250E0,-2.795906365E-1,7.644694299E-2,-2.904902399E-1
4.624646250E0,-2.614718080E-1,9.313905239E-2,-2.157188803E-1
4.634591250E0,-2.299405336E-1,3.239102289E-2,-1.399357021E-1
4.644535250E0,-1.758483052E-1,-7.588419318E-2,-7.592171431E-2
4.654479250E0,-1.076106578E-1,-2.234680504E-1,-2.820106223E-2
4.664423250E0,-4.468487948E-2,-3.581328690E-1,5.728916731E-4
4.674368250E0,-4.625612404E-3,-4.208921194E-1,2.177378349E-2
4.684312250E0,1.904144138E-2,-4.162343740E-1,3.537466377E-2
4.694256250E0,3.955896944E-2,-3.599125147E-1,4.054652154E-2
4.704200250E0,6.931528449E-2,-2.879258394E-1,3.833140805E-2
4.714145250E0,1.182087958E-1,-2.169651240E-1,2.816745266E-2
4.724089250E0,1.782384068E-1,-1.868079901E-1,2.354101464E-2
4.734033250E0,2.399577051E-1,-2.089609653E-1,4.666790366E-2
4.743978250E0,2.842103243E-1,-2.465491593E-1,9.006036818E-2
4.753922250E0,3.073750436E-1,-3.001644313E-1,1.490115821E-1
4.763866250E0,3.074885309E-1,-3.525522351E-1,2.100887895E-1
4.773810250E0,3.028192222E-1,-3.595811129E-1,2.638383210E-1
4.783755250E0,3.134689331E-1,-3.344779909E-1,3.126547337E-1
4.793699250E0,3.502533138E-1,-2.622133791E-1,3.355952203E-1
4.803643250E0,4.159964919E-1,-1.958115548E-1,3.238835633E-1
4.813587250E0,5.006333590E-1,-1.693802178E-1,2.882502079E-1
4.823532250E0,5.679763556E-1,-1.419493556E-1,2.432010323E-1
4.833476250E0,5.977973342E-1,-8.092381805E-2,2.071548849E-1
4.843420250E0,5.765757561E-1,1.200971939E-2,2.040708363E-1
4.853365250E0,5.075362325E-1,1.390337050E-1,2.095827758E-1
4.863309250E0,3.810349107E-1,2.829354405E-1,2.284285426E-1
4.873253250E0,1.613084078E-1,3.965589404E-1,2.367370725E-1
4.883197250E0,-1.650875509E-1,5.196155310E-1,2.508408725E-1
4.893142250E0,-5.986493826E-1,6.549118757E-1,2.946043015E-1
4.903086250E0,-1.110981226E0,6.856357455E-1,3.807120621E-1
4.913030250E0,-1.617607117E0,5.853480101E-1,4.958266914E-1
4.922975250E0,-1.989352942E0,4.687402844E-1,6.081727743E-1
4.932919250E0,-2.138532400E0,3.583589196E-1,6.733863950E-1
4.942863250E0,-2.052856922E0,2.511177659E-1,6.534698009E-1
4.952807250E0,-1.769152403E0,1.615807116E-1,5.364902020E-1
4.962752250E0,-1.331751108E0,8.301757276E-2,3.751575947E-1
4.972696250E0,-7.597226501E-1,4.765319452E-2,2.353288531E-1
4.982640250E0,-1.242425069E-1,4.731641337E-2,1.712138802E-1
4.992584250E0,5.123523474E-1,7.122148573E-2,1.895361692E-1
5.002529250E0,1.091499329E0,1.091351286E-1,2.759656906E-1
5.012473250E0,1.525782585E0,1.592787206E-1,3.827674985E-1
5.022417250E0,1.754768491E0,2.434099019E-1,4.823774695E-1
5.032362250E0,1.802875280E0,3.234722614E-1,5.737507939E-1
5.042306250E0,1.698868275E0,3.852983117E-1,6.334149241E-1
5.052250250E0,1.466060042E0,4.332378805E-1,6.674532890E-1
5.062194250E0,1.119559288E0,4.403774738E-1,6.639714241E-1
5.072139250E0,7.065212727E-1,4.066370726E-1,6.297591329E-1
5.082083250E0,2.500203252E-1,3.290907145E-1,5.667579174E-1
5.092027250E0,-2.114474177E-1,1.895029843E-1,4.841706157E-1
5.101971250E0,-6.352752447E-1,7.486725226E-4,4.076003730E-1
5.111916250E0,-9.878383279E-1,-1.749973148E-1,3.478142619E-1
5.121860250E0,-1.236048102E0,-2.892115414E-1,3.198768497E-1
5.131804250E0,-1.394783735E0,-3.531303108E-1,3.082598746E-1
5.141748250E0,-1.472938061E0,-3.577305675E-1,3.239774108E-1
5.151693250E0,-1.473697066E0,-3.518351316E-1,3.587833345E-1
5.161637250E0,-1.397093177E0,-3.495634496E-1,3.891676366E-1
5.171581250E0,-1.254365325E0,-3.617798984E-1,4.150945842E-1
5.181526250E0,-1.031471133E0,-4.063373208E-1,4.045294821E-1
5.191470250E0,-7.319571972E-1,-4.468773007E-1,3.397526145E-1
5.201414250E0,-3.778546154E-1,-4.546755850E-1,2.084068358E-1
5.211358250E0,-8.878723718E-3,-4.300701022E-1,3.224113211E-2
5.221303250E0,2.918223739E-1,-3.503027260E-1,-1.435332447E-1
5.231247250E0,4.887080193E-1,-2.553253472E-1,-2.701703012E-1
5.241191250E0,5.941923857E-1,-1.894536912E-1,-3.486169577E-1
5.251135250E0,6.201224923E-1,-1.446872950E-1,-3.890455961E-1
5.261080250E0,6.025243402E-1,-1.005878672E-1,-3.987380266E-1
5.271024250E0,5.598152280E-1,-5.543929711E-2,-3.795517981E-1
5.280968250E0,5.081502795E-1,-1.572134346E-2,-3.368876278E-1
5.290913250E0,4.448314607E-1,7.649227511E-3,-2.710223496E-1
5.300857250E0,3.784059286E-1,1.301728934E-2,-1.999029964E-1
5.310801250E0,3.074558675E-1,7.118387613E-3,-1.287840754E-1
5.320745250E0,2.328571528E-1,2.307057381E-2,-6.192765385E-2
5.330690250E0,1.545162797E-1,2.945763245E-2,-1.171348616E-2
5.340634250E0,1.026581675E-1,-7.135440595E-3,1.723518036E-2
5.350578250E0,7.488299906E-2,-5.578606576E-2,2.797224745E-2
5.360522250E0,6.523171067E-2,-1.071235090E-1,2.539569139E-2
5.370467250E0,4.913370311E-2,-1.287278682E-1,2.630596049E-2
5.380411250E0,2.392803319E-2,-1.212492511E-1,3.686369210E-2
5.390355250E0,-1.372853108E-2,-1.119455025E-1,5.181920528E-2
5.400300250E0,-4.630003497E-2,-1.162693128E-1,6.986489147E-2
5.410244250E0,-5.458007008E-2,-1.167785153E-1,8.845801651E-2
5.420188250E0,-3.460845724E-2,-7.095939666E-2,1.120607108E-1
5.430132250E0,1.739349030E-2,-1.772094145E-2,1.406979412E-1
5.440077250E0,9.589517117E-2,5.993597955E-2,1.602058709E-1
5.450021250E0,1.860117316E-1,1.455403566E-1,1.634197682E-1
5.459965250E0,2.868308425E-1,2.289406359E-1,1.504471302E-1
5.469909250E0,4.036432207E-1,3.047118485E-1,1.356580704E-1
5.479854250E0,5.376279950E-1,3.918198347E-1,1.290710568E-1
5.489798250E0,6.767584085E-1,4.474716485E-1,1.332658082E-1
5.499742250E0,7.838192582E-1,4.647139311E-1,1.457252949E-1
5.509686250E0,8.110570312E-1,5.114891529E-1,1.813927591E-1
5.519631250E0,7.457852960E-1,6.026365757E-1,2.327027619E-1
5.529575250E0,5.974935889E-1,6.894074082E-1,2.931005657E-1
5.539519250E0,3.892450333E-1,7.580437660E-1,3.773545325E-1
5.549463583E0,1.618017703E-1,8.049111366E-1,4.970907867E-1
5.559407583E0,-1.376375929E-2,7.530890107E-1,6.141775250E-1
5.569351583E0,-6.521549821E-2,6.189245582E-1,7.011688948E-1
5.579295583E0,1.496489998E-2,5.023024678E-1,7.459133267E-1
5.589240583E0,2.118268311E-1,4.081149995E-1,7.702100873E-1
5.599184583E0,4.791156054E-1,3.049986660E-1,7.615525723E-1
5.609128583E0,7.377879024E-1,2.301166952E-1,7.076736689E-1
5.619072583E0,9.359033704E-1,2.118650228E-1,6.426177621E-1
5.629017583E0,1.061520457E0,2.401834875E-1,6.229849458E-1
5.638961583E0,1.128151774E0,2.858642638E-1,6.449281573E-1
5.648905583E0,1.137906671E0,3.224675655E-1,6.781303287E-1
5.658850583E0,1.107526302E0,3.477128148E-1,7.038283348E-1
5.668794583E0,1.030080795E0,3.612827063E-1,7.055812478E-1
5.678738583E0,9.141846299E-1,3.350937963E-1,6.922564507E-1
5.688682583E0,7.712903023E-1,2.811573446E-1,6.711007953E-1
5.698627583E0,5.881097913E-1,2.575884163E-1,6.435265541E-1
5.708571583E0,3.808552027E-1,2.452867329E-1,6.040055156E-1
5.718515583E0,1.516027153E-1,2.280808687E-1,5.768103004E-1
5.728459583E0,-7.592500001E-2,1.926568449E-1,5.538269877E-1
5.738404583E0,-2.743872106E-1,1.472540349E-1,5.470551848E-1
5.748348583E0,-4.049254954E-1,1.056125760E-1,5.673756599E-1
5.758292583E0,-4.592747986E-1,8.519873023E-2,6.261240840E-1
5.768236583E0,-4.457451403E-1,7.228533179E-2,7.006252408E-1
5.778181583E0,-3.900663257E-1,7.978715748E-2,7.860513330E-1
5.788125583E0,-3.112484813E-1,8.665784448E-2,8.560664058E-1
5.798069583E0,-2.418138981E-1,1.011736467E-1,9.102800488E-1
5.808014583E0,-2.140483260E-1,1.177896485E-1,9.356011152E-1
5.817958583E0,-2.173714042E-1,1.347361803E-1,9.282884598E-1
5.827902583E0,-2.277422845E-1,1.384180039E-1,8.977483511E-1
5.837846583E0,-2.352221608E-1,1.285921633E-1,8.398146629E-1
5.847791583E0,-2.222397923E-1,1.253734678E-1,7.570620179E-1
5.857735583E0,-2.014977783E-1,1.162190214E-1,6.610815525E-1
5.867679583E0,-1.644231081E-1,1.255270392E-1,5.734643936E-1
5.877623583E0,-1.326185763E-1,1.516579688E-1,5.170221329E-1
5.887568583E0,-1.005325541E-1,1.832851470E-1,4.901167154E-1
5.897512583E0,-6.558027864E-2,2.015506327E-1,4.859536290E-1
5.907456583E0,-1.493547484E-2,1.953768879E-1,4.822856486E-1
5.917400583E0,5.382755771E-2,1.285632849E-1,4.696846306E-1
5.927345583E0,1.390079707E-1,4.875739664E-2,4.484810829E-1
5.937289583E0,2.257469147E-1,-4.709109664E-2,4.308991730E-1
5.947233583E0,3.101060092E-1,-1.488941610E-1,4.358246922E-1
5.957177583E0,4.019160271E-1,-2.055409700E-1,4.668179452E-1
5.967122583E0,4.970087111E-1,-2.306852043E-1,5.173325539E-1
5.977066583E0,5.940039754E-1,-2.511478662E-1,5.788161755E-1
5.987010583E0,6.854614615E-1,-2.515180409E-1,6.489737034E-1
5.996955583E0,7.615349889E-1,-2.401102483E-1,7.265066504E-1
6.006899583E0,8.073341846E-1,-2.305215448E-1,8.149395585E-1
6.016843583E0,8.093944788E-1,-2.589780688E-1,9.202347398E-1
6.026787583E0,7.691378593E-1,-3.494975865E-1,1.025649905E0
6.036732583E0,7.115337253E-1,-4.960416555E-1,1.128109336E0
6.046676583E0,6.471136808E-1,-6.674097180E-1,1.203701735E0
6.056620583E0,5.983669162E-1,-8.006567359E-1,1.252123952E0
6.066564583E0,5.761649013E-1,-8.678219318E-1,1.263959289E0
6.076509583E0,5.590794086E-1,-8.960037827E-1,1.243572712E0
6.086453583E0,5.201671720E-1,-8.195566535E-1,1.189318776E0
6.096397583E0,4.428664148E-1,-6.207770705E-1,1.113627672E0
6.106341583E0,3.133768737E-1,-2.784932554E-1,1.059249043E0
6.116286583E0,1.058453321E-1,1.905004829E-1,1.087173462E0
6.126230583E0,-1.669225395E-1,6.654294729E-1,1.222805619E0
6.136174583E0,-4.331511557E-1,9.571861625E-1,1.435157299E0
6.146119583E0,-5.903335810E-1,9.636541605E-1,1.634477258E0
6.156063583E0,-5.704629421E-1,7.767673731E-1,1.786108136E0
6.166007583E0,-3.460466266E-1,5.109101534E-1,1.849944592E0
6.175951583E0,3.244847059E-2,2.301105410E-1,1.794476867E0
6.185896583E0,4.583219886E-1,9.948222339E-2,1.650772095E0
6.195840583E0,8.213114738E-1,2.078823894E-1,1.511764407E0
6.205784583E0,1.063080311E0,5.142098069E-1,1.449728489E0
6.215728583E0,1.171648026E0,8.654987812E-1,1.473892808E0
6.225673583E0,1.144036174E0,1.160642028E0,1.550101280E0
6.235617583E0,1.011964083E0,1.396501184E0,1.650826216E0
6.245561583E0,8.046878576E-1,1.587887645E0,1.740063190E0
6.255505583E0,5.775287151E-1,1.683106899E0,1.780789971E0
6.265450583E0,3.735787570E-1,1.675107002E0,1.773063660E0
6.275394583E0,1.776020825E-1,1.594204307E0,1.733335495E0
6.285338583E0,-2.543997206E-2,1.471822739E0,1.668702245E0
6.295282583E0,-2.375487983E-1,1.318934560E0,1.593395352E0
6.305227583E0,-4.490464032E-1,1.195642710E0,1.526317000E0
6.315171583E0,-6.343076825E-1,1.109776616E0,1.493952870E0
6.325115583E0,-7.637511492E-1,1.057511091E0,1.510162115E0
6.335059583E0,-8.408794999E-1,1.030532241E0,1.557654977E0
6.345004583E0,-8.584784865E-1,9.842808843E-1,1.600400567E0
6.354948583E0,-8.337250352E-1,9.406092763E-1,1.630769849E0
6.364892583E0,-7.805877924E-1,9.069421291E-1,1.645464897E0
6.374837583E0,-7.150219679E-1,8.995844722E-1,1.658578992E0
6.384781583E0,-6.487593055E-1,8.987980485E-1,1.664012194E0
6.394725583E0,-5.965594053E-1,8.851685524E-1,1.670838118E0
6.404669583E0,-5.599356294E-1,8.333082795E-1,1.676864028E0
6.414614583E0,-5.288021564E-1,7.592125535E-1,1.670583010E0
6.424558583E0,-4.878036082E-1,6.658493280E-1,1.639924169E0
6.434502583E0,-4.416993856E-1,5.662290454E-1,1.581510425E0
6.444446583E0,-4.161426127E-1,4.977359772E-1,1.504749894E0
6.454391583E0,-4.151149392E-1,4.419010878E-1,1.428731322E0
6.464335583E0,-4.365443289E-1,4.001911879E-1,1.363192558E0
6.474279583E0,-4.556563497E-1,3.898310661E-1,1.316131234E0
6.484223583E0,-4.726095200E-1,4.213282764E-1,1.288023710E0
6.494168583E0,-4.685327113E-1,4.545162916E-1,1.276516557E0
6.504112583E0,-4.408725798E-1,4.721533358E-1,1.272595644E0
6.514056583E0,-4.026093483E-1,5.033706427E-1,1.280416489E0
6.524000583E0,-3.679831922E-1,5.213840008E-1,1.286724210E0
6.533945583E0,-3.371899128E-1,5.086889863E-1,1.286578894E0
6.543889583E0,-3.246093988E-1,5.070503354E-1,1.267250776E0
6.553834375E0,-3.479923606E-1,5.099866390E-1,1.228719115E0
6.563779375E0,-3.858478665E-1,5.009350777E-1,1.173995972E0
6.573723375E0,-4.196682572E-1,4.767204523E-1,1.111602902E0
6.583667375E0,-4.304029346E-1,4.310208559E-1,1.056563258E0
6.593611375E0,-4.002391994E-1,3.924078643E-1,1.003702879E0
6.603556375E0,-3.399042189E-1,3.897979558E-1,9.505277872E-1
6.613500375E0,-2.943943143E-1,4.268153012E-1,8.968139291E-1
6.623444375E0,-2.753958404E-1,4.677920341E-1,8.519050479E-1
6.633388375E0,-2.757903337E-1,5.120832324E-1,8.097198606E-1
6.643333375E0,-2.858808041E-1,5.557489395E-1,7.679598927E-1
6.653277375E0,-3.086210191E-1,5.825557709E-1,7.188093662E-1
6.663221375E0,-3.302075267E-1,6.022570133E-1,6.699776649E-1
6.673165375E0,-3.590790629E-1,6.201968193E-1,6.324664950E-1
6.683110375E0,-3.863426447E-1,6.356050968E-1,6.141676307E-1
6.693054375E0,-4.103464484E-1,6.364852190E-1,5.933597684E-1
6.702998375E0,-4.098883569E-1,6.104925275E-1,5.887426734E-1
6.712942375E0,-3.872397840E-1,5.759446621E-1,6.041418910E-1
6.722887375E0,-3.432315886E-1,5.513432026E-1,6.146538854E-1
6.732831375E0,-2.617370784E-1,5.623090267E-1,6.192955375E-1
6.742775375E0,-1.498939097E-1,6.080887914E-1,6.188161969E-1
6.752719375E0,-1.334497984E-2,6.586397290E-1,6.125882864E-1
6.762664375E0,1.550147384E-1,6.770365238E-1,6.109059453E-1
6.772608375E0,3.163515031E-1,6.850344539E-1,6.332862377E-1
6.782552375E0,4.147356153E-1,7.261888385E-1,6.695438623E-1
6.792496375E0,4.204054773E-1,7.980020046E-1,7.370394468E-1
6.802441375E0,3.430001736E-1,8.644102812E-1,8.343950510E-1
6.812385375E0,2.058063895E-1,8.515388966E-1,9.510059953E-1
6.822329375E0,4.524520412E-2,7.505531311E-1,1.059604049E0
6.832273375E0,-7.368893176E-2,5.997131467E-1,1.116648316E0
6.842218375E0,-1.062314287E-1,4.514690936E-1,1.109043956E0
6.852162375E0,-5.170360208E-2,3.058046997E-1,1.042118073E0
6.862106375E0,8.269814402E-2,1.439473629E-1,9.442641735E-1
6.872051375E0,2.479272038E-1,2.023178712E-2,8.472436666E-1
6.881995375E0,3.695910573E-1,-2.910540439E-2,7.694945335E-1
6.891939375E0,3.955487013E-1,-1.227567531E-2,7.188583612E-1
6.901883375E0,3.282090724E-1,5.820941180E-2,6.994849443E-1
6.911828375E0,1.792802215E-1,1.107858270E-1,7.056549788E-1
6.921772375E0,-3.511969466E-3,1.082590222E-1,7.400861979E-1
6.931716375E0,-1.699395627E-1,6.051706523E-2,7.844512463E-1
6.941660375E0,-2.947454154E-1,4.763654433E-4,8.036827445E-1
6.951605375E0,-3.690508902E-1,-7.921018451E-2,7.842867374E-1
6.961549375E0,-3.878842294E-1,-1.650017798E-1,7.391415834E-1
6.971493375E0,-3.804835081E-1,-2.158197612E-1,6.992350817E-1
6.981437375E0,-3.603188396E-1,-2.104124874E-1,6.742671132E-1
6.991382375E0,-3.307865858E-1,-1.735124141E-1,6.479542255E-1
7.001326375E0,-3.193011880E-1,-1.037674099E-1,6.159532070E-1
7.011270375E0,-3.243656456E-1,-1.196814515E-2,5.734526515E-1
7.021214375E0,-3.367748857E-1,7.218774408E-2,5.256520510E-1
7.031159375E0,-3.395279348E-1,1.337480247E-1,4.673956931E-1
7.041103375E0,-3.261322081E-1,1.691262573E-1,4.135047495E-1
7.051047375E0,-2.940456867E-1,1.829140186E-1,3.567852676E-1
7.060991375E0,-2.370695174E-1,1.615852863E-1,3.100793064E-1
7.070936375E0,-1.591731608E-1,1.141653433E-1,2.825468481E-1
7.080880375E0,-6.038505584E-2,6.916084886E-2,2.601768374E-1
7.090824375E0,4.744522274E-2,3.442953900E-2,2.446633726E-1
7.100768375E0,1.516155750E-1,2.751277760E-2,2.356570959E-1
7.110713375E0,2.485984564E-1,2.421274409E-2,2.289024144E-1
7.120657375E0,3.322046697E-1,1.440538652E-2,2.195446044E-1
7.130601375E0,3.896432221E-1,2.195843495E-2,2.000776827E-1
7.140545375E0,4.272949994E-1,-2.005532756E-2,1.583973616E-1
7.150490375E0,4.525262713E-1,-1.091448218E-1,9.706870466E-2
7.160434375E0,4.592041373E-1,-2.025565356E-1,2.647602931E-2
7.170378375E0,4.416307509E-1,-2.767502964E-1,-5.930193514E-2
7.180322375E0,4.095966518E-1,-3.384709358E-1,-1.567581892E-1
7.190267375E0,3.685646057E-1,-3.534574211E-1,-2.413952053E-1
7.200211375E0,2.887166440E-1,-3.008370996E-1,-3.046830893E-1
7.210155375E0,1.602835804E-1,-2.239846140E-1,-3.629170358E-1
7.220100375E0,-1.783262566E-2,-1.585169286E-1,-4.038192034E-1
7.230044375E0,-2.254575640E-1,-9.807304293E-2,-4.310516417E-1
7.239988375E0,-3.895700872E-1,-9.470547736E-2,-4.499323964E-1
7.249932375E0,-4.829289019E-1,-1.768238991E-1,-4.868220389E-1
7.259877375E0,-4.740981460E-1,-2.837844193E-1,-5.584632158E-1
7.269821375E0,-4.227646291E-1,-2.555082738E-1,-6.452622414E-1
7.279765375E0,-4.402022064E-1,6.549876928E-2,-6.883897185E-1
7.289709375E0,-5.291188955E-1,5.180350542E-1,-6.343312860E-1
7.299654375E0,-6.015003920E-1,8.234439492E-1,-5.141025782E-1
7.309598375E0,-5.957371593E-1,8.384433389E-1,-3.618644476E-1
7.319542375E0,-4.542245269E-1,5.750362277E-1,-2.485264689E-1
7.329486375E0,-1.466645002E-1,1.664057076E-1,-2.435286641E-1
7.339431375E0,2.799499333E-1,-2.031694204E-1,-3.413082361E-1
7.349375375E0,7.412413955E-1,-4.660563469E-1,-4.978831410E-1
7.359319375E0,1.105431914E0,-5.597194433E-1,-6.509331465E-1
7.369263375E0,1.314898252E0,-4.621557593E-1,-7.546514869E-1
7.379208375E0,1.358893394E0,-2.509660125E-1,-7.988362312E-1
7.389152375E0,1.265230775E0,7.170974743E-3,-7.873952389E-1
7.399096375E0,1.053590775E0,2.847874165E-1,-7.239390016E-1
7.409040375E0,7.744430304E-1,5.149914026E-1,-6.433011293E-1
7.418985375E0,4.727199376E-1,6.240712404E-1,-5.718905926E-1
7.428929375E0,2.187875509E-1,5.867866874E-1,-5.247225761E-1
7.438873375E0,4.405409843E-2,4.480114579E-1,-4.941063523E-1
7.448817375E0,-5.645496398E-2,2.550016642E-1,-4.669172168E-1
7.458762375E0,-1.134306267E-1,-8.598024026E-3,-4.541377723E-1
7.468706375E0,-1.516280919E-1,-2.680534124E-1,-4.599789977E-1
7.478650375E0,-1.709432006E-1,-4.663709998E-1,-4.798344672E-1
7.488594375E0,-1.773096770E-1,-5.486012697E-1,-4.953264594E-1
7.498539375E0,-1.768825054E-1,-5.249068141E-1,-4.971978962E-1
7.508483375E0,-1.615667492E-1,-4.295586050E-1,-4.814935625E-1
7.518427375E0,-1.178589389E-1,-3.144820929E-1,-4.587637484E-1
7.528371375E0,-5.420929566E-2,-2.235093266E-1,-4.355705976E-1
7.538316375E0,1.753386669E-2,-1.887159348E-1,-4.217514396E-1
7.548260083E0,9.463616461E-2,-2.210744023E-1,-4.133877158E-1
7.558204083E0,1.650581360E-1,-2.833494842E-1,-4.068206251E-1
7.568148083E0,2.122842818E-1,-3.498139977E-1,-3.978426754E-1
7.578093083E0,2.492455095E-1,-3.959042728E-1,-3.799701929E-1
7.588037083E0,2.625047266E-1,-3.803530633E-1,-3.740409613E-1
7.597981083E0,2.460871339E-1,-3.315437138E-1,-3.825258017E-1
7.607925083E0,2.115074545E-1,-2.693856359E-1,-3.916629553E-1
7.617870083E0,1.385762691E-1,-1.851565093E-1,-3.882935345E-1
7.627814083E0,4.311994091E-2,-1.330802739E-1,-3.709704578E-1
7.637758083E0,-2.304176800E-2,-1.653841436E-1,-3.394977450E-1
7.647702083E0,-3.346483782E-2,-2.332249433E-1,-3.035159707E-1
7.657647083E0,-1.016937010E-2,-2.878953815E-1,-2.665241361E-1
