"Time (s)","X (µT)","Y (µT)","Z (µT)"
2.873688750E-1,-1.309479141E1,-1.803595924E1,-4.129729462E1
2.973178750E-1,-1.343628693E1,-1.780972099E1,-4.132030487E1
3.072668750E-1,-1.394570160E1,-1.775882339E1,-4.141158295E1
3.172168750E-1,-1.422098923E1,-1.766858292E1,-4.134181976E1
3.271658750E-1,-1.452521896E1,-1.767650032E1,-4.118189240E1
3.371148750E-1,-1.480188370E1,-1.760535431E1,-4.120026398E1
3.470638750E-1,-1.540740967E1,-1.756537056E1,-4.100841522E1
3.570128750E-1,-1.597846985E1,-1.774832726E1,-4.078679657E1
3.669628750E-1,-1.659742737E1,-1.769879532E1,-4.051099396E1
3.769118750E-1,-1.688900757E1,-1.800376892E1,-4.009172058E1
3.868608750E-1,-1.728350067E1,-1.798929405E1,-3.981306458E1
3.968098750E-1,-1.758477783E1,-1.813178825E1,-3.961920166E1
4.067588750E-1,-1.783964539E1,-1.814379883E1,-3.954647827E1
4.167088750E-1,-1.791761780E1,-1.808811569E1,-3.949977112E1
4.266578750E-1,-1.836315536E1,-1.767998123E1,-3.952224731E1
4.366068750E-1,-1.836775208E1,-1.768108368E1,-3.952245331E1
4.465558750E-1,-1.839591980E1,-1.765184784E1,-3.938593292E1
4.565048750E-1,-1.841632462E1,-1.756222534E1,-3.951300812E1
4.664548750E-1,-1.838904572E1,-1.728940582E1,-3.990668488E1
4.764038750E-1,-1.802741623E1,-1.713920021E1,-4.008818817E1
4.863528750E-1,-1.771406555E1,-1.701384735E1,-4.032930756E1
4.963018750E-1,-1.732029343E1,-1.698283005E1,-4.031266022E1
5.062508750E-1,-1.700419998E1,-1.695472336E1,-4.045183563E1
5.162008750E-1,-1.658271027E1,-1.718999672E1,-4.049283600E1
5.261498750E-1,-1.620478058E1,-1.723189545E1,-4.083237457E1
5.360988750E-1,-1.586590958E1,-1.719161987E1,-4.095104218E1
5.460478750E-1,-1.561522293E1,-1.715478897E1,-4.084558868E1
5.559968750E-1,-1.530295563E1,-1.736562729E1,-4.123918915E1
5.659468750E-1,-1.472032928E1,-1.738232803E1,-4.137086487E1
5.758958750E-1,-1.435673141E1,-1.757963753E1,-4.138813782E1
5.858448750E-1,-1.403546143E1,-1.742115402E1,-4.150221252E1
5.957938750E-1,-1.385307312E1,-1.765854263E1,-4.159936523E1
6.057428750E-1,-1.399480438E1,-1.751293755E1,-4.157931519E1
6.156928750E-1,-1.446491623E1,-1.733628082E1,-4.188833618E1
6.256418750E-1,-1.484135437E1,-1.713882256E1,-4.160604858E1
6.355908750E-1,-1.505179977E1,-1.694366264E1,-4.140072632E1
6.455398750E-1,-1.560379791E1,-1.697016335E1,-4.111912537E1
6.554888750E-1,-1.598293304E1,-1.690563774E1,-4.115702820E1
6.654388750E-1,-1.629784012E1,-1.686891174E1,-4.087982178E1
6.753878750E-1,-1.639130402E1,-1.700805283E1,-4.103314209E1
6.853368750E-1,-1.631268692E1,-1.717344856E1,-4.070285034E1
6.952858750E-1,-1.607281113E1,-1.750285339E1,-4.060031128E1
7.052348750E-1,-1.589753342E1,-1.745663261E1,-4.068012238E1
7.151848750E-1,-1.558229446E1,-1.730321693E1,-4.072995758E1
7.251338750E-1,-1.558229446E1,-1.730321693E1,-4.072995758E1
7.350828750E-1,-1.543213272E1,-1.712007904E1,-4.108969879E1
7.450318750E-1,-1.530589294E1,-1.701134682E1,-4.116485596E1
7.549808750E-1,-1.535950089E1,-1.681842422E1,-4.142166138E1
7.649308750E-1,-1.540168762E1,-1.663238335E1,-4.139535522E1
7.748798750E-1,-1.532413101E1,-1.652791214E1,-4.137710571E1
7.848288750E-1,-1.517580032E1,-1.640707207E1,-4.135391235E1
7.947778750E-1,-1.478540802E1,-1.635413361E1,-4.143055725E1
8.047278750E-1,-1.453491974E1,-1.605416298E1,-4.180488586E1
8.146768750E-1,-1.396537018E1,-1.605955505E1,-4.183033752E1
8.246258750E-1,-1.385557938E1,-1.573612022E1,-4.211793518E1
8.345748750E-1,-1.372804260E1,-1.578906441E1,-4.215631104E1
8.445238750E-1,-1.373848724E1,-1.569769096E1,-4.217053223E1
8.544728750E-1,-1.399073792E1,-1.557946777E1,-4.221554565E1
8.644231250E-1,-1.402533722E1,-1.551631355E1,-4.217620850E1
8.743721250E-1,-1.435445786E1,-1.529900360E1,-4.233149719E1
8.843211250E-1,-1.449116898E1,-1.517103577E1,-4.204554749E1
8.942701250E-1,-1.507611847E1,-1.490513992E1,-4.195217896E1
9.042191250E-1,-1.548108292E1,-1.466082191E1,-4.217028809E1
9.141691250E-1,-1.577591324E1,-1.444105148E1,-4.196936035E1
9.241181250E-1,-1.604587555E1,-1.414508724E1,-4.192439270E1
9.340671250E-1,-1.659075546E1,-1.401113129E1,-4.195143127E1
9.440161250E-1,-1.685577011E1,-1.366286087E1,-4.193594360E1
9.539651250E-1,-1.708296967E1,-1.368735504E1,-4.180065155E1
9.639151250E-1,-1.755855179E1,-1.339435863E1,-4.178433990E1
9.738641250E-1,-1.818202591E1,-1.302704430E1,-4.167670441E1
9.838131250E-1,-1.871252823E1,-1.263226891E1,-4.156676483E1
9.937621250E-1,-1.897413635E1,-1.247332096E1,-4.147392273E1
1.003711125E0,-1.897413635E1,-1.247332096E1,-4.147392273E1
1.013661125E0,-1.927172089E1,-1.228247643E1,-4.131872559E1
1.023610125E0,-1.946133804E1,-1.212961006E1,-4.121754456E1
1.033559125E0,-1.985081100E1,-1.200345802E1,-4.107699585E1
1.043508125E0,-1.982250214E1,-1.205368137E1,-4.107174683E1
1.053457125E0,-1.992233658E1,-1.188838482E1,-4.100044250E1
1.063407125E0,-1.990303802E1,-1.192110348E1,-4.093763733E1
1.073356125E0,-1.995278549E1,-1.179449272E1,-4.091069031E1
1.083305125E0,-1.994937897E1,-1.162892532E1,-4.098701477E1
1.093254125E0,-2.008825684E1,-1.136518574E1,-4.098466492E1
1.103203125E0,-2.018938065E1,-1.110189915E1,-4.103504944E1
1.113153125E0,-2.026991272E1,-1.084925270E1,-4.117118835E1
1.123102125E0,-2.016303253E1,-1.056812000E1,-4.124061584E1
1.133051125E0,-2.011045456E1,-1.050734138E1,-4.128164673E1
1.143000125E0,-2.000838852E1,-1.038898277E1,-4.145805359E1
1.152949125E0,-1.981574249E1,-1.020895672E1,-4.144633484E1
1.162899125E0,-1.987358856E1,-1.010872841E1,-4.153123474E1
1.172848125E0,-1.981857300E1,-1.006528091E1,-4.146517944E1
1.182797125E0,-1.963739777E1,-1.001428699E1,-4.153594208E1
1.192746125E0,-1.969365692E1,-1.009494019E1,-4.151766205E1
1.202695125E0,-1.967573166E1,-9.975778580E0,-4.168254852E1
1.212645125E0,-1.969017792E1,-1.012516594E1,-4.165250397E1
1.222594125E0,-1.968805695E1,-1.015884113E1,-4.152896881E1
1.232543125E0,-1.971274567E1,-1.025552368E1,-4.157314301E1
1.242492125E0,-1.970043945E1,-1.023137569E1,-4.142856598E1
1.252441125E0,-1.969911194E1,-1.048429203E1,-4.127796173E1
1.262391125E0,-1.972605515E1,-1.052743530E1,-4.123015594E1
1.272340125E0,-1.969818115E1,-1.082623672E1,-4.126782990E1
1.282289125E0,-1.980654526E1,-1.090079880E1,-4.114569855E1
1.292238125E0,-1.980654526E1,-1.090079880E1,-4.114569855E1
1.302187125E0,-1.949710464E1,-1.117991066E1,-4.116719818E1
1.312137125E0,-1.981460571E1,-1.125402164E1,-4.115869904E1
1.322086125E0,-1.957064819E1,-1.143215179E1,-4.113794708E1
1.332035125E0,-1.966728973E1,-1.167760086E1,-4.108499908E1
1.341984125E0,-1.961462402E1,-1.199175549E1,-4.111298370E1
1.351933125E0,-1.966391373E1,-1.221562481E1,-4.091545868E1
1.361883125E0,-1.947069168E1,-1.245712852E1,-4.094570160E1
1.371832125E0,-1.945937347E1,-1.264542580E1,-4.085416412E1
1.381781125E0,-1.934192657E1,-1.305166912E1,-4.063376617E1
1.391730125E0,-1.937483978E1,-1.319075966E1,-4.083046722E1
1.401679125E0,-1.918483734E1,-1.361977386E1,-4.060335541E1
1.411629125E0,-1.918926239E1,-1.379822540E1,-4.073858643E1
1.421578125E0,-1.898307037E1,-1.414511108E1,-4.045527649E1
1.431527125E0,-1.892095947E1,-1.466778183E1,-4.059243774E1
1.441476125E0,-1.874749756E1,-1.493446541E1,-4.074345398E1
1.451425125E0,-1.854816437E1,-1.518070984E1,-4.048037720E1
1.461375125E0,-1.846991730E1,-1.538610840E1,-4.040446472E1
1.471324125E0,-1.829395676E1,-1.552749920E1,-4.018708038E1
1.481273125E0,-1.836962128E1,-1.561665916E1,-3.989368439E1
1.491222125E0,-1.836216354E1,-1.588051605E1,-3.983133698E1
1.501171125E0,-1.828485107E1,-1.601363182E1,-3.976953888E1
1.511121125E0,-1.836078644E1,-1.601887894E1,-3.977591705E1
1.521070125E0,-1.849295425E1,-1.612774086E1,-3.987525177E1
1.531019125E0,-1.851303864E1,-1.634610748E1,-3.986425018E1
1.540968125E0,-1.849981689E1,-1.661613083E1,-3.971840668E1
1.550917125E0,-1.840447998E1,-1.674219131E1,-3.988716888E1
1.560866125E0,-1.837051773E1,-1.675135231E1,-3.984111786E1
1.570816125E0,-1.829752731E1,-1.698362160E1,-3.983107758E1
1.580765125E0,-1.829752731E1,-1.698362160E1,-3.983107758E1
1.590714125E0,-1.821907425E1,-1.694975853E1,-3.994831085E1
1.600663125E0,-1.821313095E1,-1.710401344E1,-3.967401886E1
1.610612125E0,-1.803908539E1,-1.715715027E1,-3.938831329E1
1.620562125E0,-1.782270050E1,-1.721255493E1,-3.948770905E1
1.630511125E0,-1.805028152E1,-1.721181870E1,-3.951753998E1
1.640460125E0,-1.802536392E1,-1.730031204E1,-3.978203583E1
1.650409125E0,-1.811553192E1,-1.733709335E1,-3.967929840E1
1.660358125E0,-1.806007385E1,-1.734117699E1,-3.947141266E1
1.670308125E0,-1.811602783E1,-1.725472832E1,-3.965349579E1
1.680257125E0,-1.789848328E1,-1.747170639E1,-3.953441620E1
1.690206125E0,-1.796247101E1,-1.749423790E1,-3.962313080E1
1.700155125E0,-1.770846176E1,-1.763706779E1,-3.959337616E1
1.710104125E0,-1.770100784E1,-1.756774139E1,-3.965764618E1
1.720054125E0,-1.769727325E1,-1.768150139E1,-3.977027130E1
1.730003125E0,-1.776514435E1,-1.784090805E1,-3.961865997E1
1.739952125E0,-1.766142654E1,-1.790477943E1,-3.954998016E1
1.749901125E0,-1.774688339E1,-1.799930382E1,-3.956189728E1
1.759850125E0,-1.779648972E1,-1.805131340E1,-3.958090973E1
1.769800125E0,-1.775240326E1,-1.799722481E1,-3.926021576E1
1.779749125E0,-1.786519241E1,-1.800516891E1,-3.924709320E1
1.789698125E0,-1.795277786E1,-1.793526459E1,-3.929059601E1
1.799647125E0,-1.781322479E1,-1.809502411E1,-3.928940582E1
1.809596125E0,-1.786796188E1,-1.803144264E1,-3.915747833E1
1.819546125E0,-1.775886917E1,-1.821486664E1,-3.924669647E1
1.829495125E0,-1.781478882E1,-1.823681259E1,-3.928762054E1
1.839444125E0,-1.780356979E1,-1.815386581E1,-3.911222839E1
1.849393125E0,-1.793061066E1,-1.831752586E1,-3.933706665E1
1.859342125E0,-1.793061066E1,-1.831752586E1,-3.933706665E1
1.869291875E0,-1.796164703E1,-1.827809906E1,-3.907560730E1
1.879240875E0,-1.799573898E1,-1.845376968E1,-3.920054626E1
1.889189875E0,-1.796896362E1,-1.839959526E1,-3.894303894E1
1.899138875E0,-1.801247025E1,-1.861812973E1,-3.875166321E1
1.909087875E0,-1.810185623E1,-1.854668045E1,-3.861203003E1
1.919037875E0,-1.801736069E1,-1.879152489E1,-3.868116760E1
1.928986875E0,-1.789303207E1,-1.862272644E1,-3.880633545E1
1.938935875E0,-1.778182220E1,-1.856349754E1,-3.889692688E1
1.948884875E0,-1.772533798E1,-1.863353157E1,-3.882183838E1
1.958833875E0,-1.768534470E1,-1.841731644E1,-3.902375793E1
1.968783875E0,-1.768470383E1,-1.841139793E1,-3.921401978E1
1.978732875E0,-1.766324615E1,-1.829613113E1,-3.921034241E1
1.988681875E0,-1.786441040E1,-1.813325119E1,-3.922886658E1
1.998630875E0,-1.793291855E1,-1.804432297E1,-3.908056641E1
2.008579875E0,-1.795882416E1,-1.802105331E1,-3.915156555E1
2.018528875E0,-1.790800476E1,-1.789101410E1,-3.903381348E1
2.028478875E0,-1.811157608E1,-1.787243080E1,-3.898757935E1
2.038427875E0,-1.809376907E1,-1.807911873E1,-3.896815491E1
2.048376875E0,-1.798673630E1,-1.803232193E1,-3.896577454E1
2.058325875E0,-1.801529694E1,-1.805739403E1,-3.923811340E1
2.068275875E0,-1.800025940E1,-1.794913292E1,-3.901274109E1
2.078224875E0,-1.831443024E1,-1.780604744E1,-3.902273560E1
2.088173875E0,-1.845333862E1,-1.764728928E1,-3.881724548E1
2.098122875E0,-1.877143860E1,-1.744336319E1,-3.890612793E1
2.108071875E0,-1.895856857E1,-1.714969254E1,-3.885459900E1
2.118021875E0,-1.910918808E1,-1.698357391E1,-3.880191040E1
2.127970875E0,-1.933203888E1,-1.687031937E1,-3.879573059E1
2.137919875E0,-1.954574585E1,-1.677607346E1,-3.870883179E1
2.147868875E0,-1.955524063E1,-1.677170181E1,-3.871092987E1
2.157817875E0,-1.951689148E1,-1.669851875E1,-3.880089569E1
2.167766875E0,-1.960716629E1,-1.657359505E1,-3.885143280E1
2.177716875E0,-1.967031097E1,-1.650762939E1,-3.908123016E1
2.187665875E0,-1.963023376E1,-1.624394226E1,-3.889023590E1
2.197614875E0,-1.979594803E1,-1.639499664E1,-3.889287567E1
2.207563875E0,-1.964161682E1,-1.626171875E1,-3.874953461E1
2.217512875E0,-1.965646362E1,-1.628203392E1,-3.878282928E1
2.227462875E0,-1.971897888E1,-1.606285858E1,-3.880530548E1
2.237411875E0,-1.971255112E1,-1.600258636E1,-3.884053802E1
2.247360875E0,-1.974571609E1,-1.591608238E1,-3.884850311E1
2.257309875E0,-1.965204239E1,-1.592672157E1,-3.915137482E1
2.267259875E0,-1.980902100E1,-1.570923615E1,-3.899706268E1
2.277208875E0,-1.975942993E1,-1.574157524E1,-3.892830658E1
2.287157875E0,-1.976600266E1,-1.565437889E1,-3.868726349E1
2.297106875E0,-1.971116257E1,-1.559115982E1,-3.890985870E1
2.307055875E0,-1.975448990E1,-1.563436317E1,-3.881551361E1
2.317005875E0,-1.956612015E1,-1.560301590E1,-3.891109467E1
2.326954875E0,-1.964061737E1,-1.551955032E1,-3.879788971E1
2.336903875E0,-1.945471191E1,-1.553491783E1,-3.885007477E1
2.346852875E0,-1.962522125E1,-1.554233646E1,-3.882895660E1
2.356801875E0,-1.962603378E1,-1.554019070E1,-3.893283844E1
2.366751875E0,-1.967055130E1,-1.552893639E1,-3.848163605E1
2.376700875E0,-1.986523438E1,-1.567650604E1,-3.853539276E1
2.386649875E0,-1.997636032E1,-1.557959938E1,-3.843119049E1
2.396598875E0,-2.005536270E1,-1.569869709E1,-3.822696686E1
2.406547875E0,-2.021510315E1,-1.573564911E1,-3.802539825E1
2.416497875E0,-2.021815872E1,-1.583469582E1,-3.796379852E1
2.426446875E0,-2.030132675E1,-1.567387390E1,-3.814154816E1
2.436395875E0,-2.030557632E1,-1.566248512E1,-3.813582611E1
2.446344875E0,-2.058803940E1,-1.549035072E1,-3.802404022E1
2.456293875E0,-2.070761108E1,-1.545128155E1,-3.794477081E1
2.466243875E0,-2.086137009E1,-1.548110771E1,-3.792319489E1
2.476192875E0,-2.098603821E1,-1.532612991E1,-3.796694183E1
2.486141875E0,-2.121183014E1,-1.513054085E1,-3.776122284E1
2.496090875E0,-2.142278290E1,-1.505798721E1,-3.779253387E1
2.506039875E0,-2.136643600E1,-1.494877625E1,-3.767910004E1
2.515989875E0,-2.139975739E1,-1.483856869E1,-3.768321228E1
2.525938875E0,-2.137004852E1,-1.472033691E1,-3.766827393E1
2.535887875E0,-2.125942993E1,-1.467033386E1,-3.785289001E1
2.545836875E0,-2.119969940E1,-1.435918808E1,-3.793760681E1
2.555785875E0,-2.098556519E1,-1.441884995E1,-3.792037964E1
2.565735875E0,-2.089900208E1,-1.419516563E1,-3.806245422E1
2.575684875E0,-2.074190903E1,-1.422232437E1,-3.827906799E1
2.585633875E0,-2.074953079E1,-1.412959290E1,-3.838150024E1
2.595582875E0,-2.045051575E1,-1.424110317E1,-3.820715332E1
2.605532875E0,-2.040355682E1,-1.422909927E1,-3.833946228E1
2.615481875E0,-2.033095932E1,-1.441231346E1,-3.825967407E1
2.625430875E0,-2.046280670E1,-1.426446342E1,-3.838640594E1
2.635379875E0,-2.040988922E1,-1.417547989E1,-3.796384430E1
2.645328875E0,-2.051971817E1,-1.433666420E1,-3.814405060E1
2.655278875E0,-2.043099976E1,-1.441285324E1,-3.816497040E1
2.665227875E0,-2.057231522E1,-1.444121742E1,-3.809836578E1
2.675176875E0,-2.061679077E1,-1.439544201E1,-3.811672211E1
2.685125875E0,-2.055842209E1,-1.432851028E1,-3.804557037E1
2.695074875E0,-2.040321732E1,-1.447791672E1,-3.805370331E1
2.705024875E0,-2.033763885E1,-1.450708961E1,-3.796900177E1
2.714973875E0,-2.033763885E1,-1.450708961E1,-3.796900177E1
2.724922875E0,-2.007800293E1,-1.466126251E1,-3.807112885E1
2.734871875E0,-2.010134888E1,-1.461997414E1,-3.828350067E1
2.744821875E0,-1.985035324E1,-1.468093491E1,-3.837567902E1
2.754770875E0,-1.976423645E1,-1.465334415E1,-3.842345428E1
2.764719875E0,-1.964083099E1,-1.492642021E1,-3.844470978E1
2.774668875E0,-1.959904861E1,-1.475391674E1,-3.830274200E1
2.784617875E0,-1.960414505E1,-1.477273941E1,-3.837845612E1
2.794567875E0,-1.953467178E1,-1.497669220E1,-3.840413666E1
2.804516875E0,-1.963660431E1,-1.488357353E1,-3.848535919E1
2.814465875E0,-1.965921783E1,-1.501613998E1,-3.825621796E1
2.824414875E0,-1.948307037E1,-1.500912476E1,-3.801380157E1
2.834363875E0,-1.924407196E1,-1.524082756E1,-3.815686798E1
2.844313875E0,-1.924599838E1,-1.506722164E1,-3.831304169E1
2.854262875E0,-1.929540634E1,-1.508487892E1,-3.832726288E1
2.864211875E0,-1.926524734E1,-1.501264191E1,-3.835271454E1
2.874161500E0,-1.924127197E1,-1.515535259E1,-3.829756927E1
2.884111500E0,-1.929542542E1,-1.496248817E1,-3.805536652E1
2.894060500E0,-1.924595261E1,-1.510764313E1,-3.804329681E1
2.904009500E0,-1.911859894E1,-1.506394196E1,-3.816690826E1
2.913958500E0,-1.900186920E1,-1.508642387E1,-3.820526886E1
2.923907500E0,-1.897849274E1,-1.514624596E1,-3.837612152E1
2.933857500E0,-1.899193573E1,-1.526099110E1,-3.851399994E1
2.943806500E0,-1.913120651E1,-1.518108368E1,-3.818547821E1
2.953755500E0,-1.899394989E1,-1.520021439E1,-3.812670135E1
2.963704500E0,-1.918423080E1,-1.494690704E1,-3.798487091E1
2.973654500E0,-1.931768036E1,-1.474350452E1,-3.803478241E1
2.983603500E0,-1.924443817E1,-1.474449539E1,-3.787578583E1
2.993552500E0,-1.944638824E1,-1.468274117E1,-3.789679718E1
3.003501500E0,-1.944638824E1,-1.468274117E1,-3.789679718E1
3.013450500E0,-1.955299759E1,-1.446794701E1,-3.789496613E1
3.023400500E0,-1.920645523E1,-1.449451256E1,-3.819020844E1
3.033349500E0,-1.907278442E1,-1.459308147E1,-3.840196991E1
3.043298500E0,-1.890806198E1,-1.454128933E1,-3.834198761E1
3.053247500E0,-1.890244293E1,-1.440013123E1,-3.837897491E1
3.063197500E0,-1.870590591E1,-1.436937618E1,-3.835334015E1
3.073146500E0,-1.869007492E1,-1.415394020E1,-3.857198334E1
3.083095500E0,-1.868887711E1,-1.412145329E1,-3.870206451E1
3.093044500E0,-1.893980026E1,-1.401189995E1,-3.823697662E1
3.102994500E0,-1.907905960E1,-1.380153465E1,-3.847467804E1
3.112943500E0,-1.911395645E1,-1.387304688E1,-3.861328888E1
3.122892500E0,-1.906723404E1,-1.381942272E1,-3.850928497E1
3.132841500E0,-1.930932617E1,-1.369432449E1,-3.838970184E1
3.142790500E0,-1.941310501E1,-1.369342041E1,-3.831375122E1
3.152740500E0,-1.935707855E1,-1.378133202E1,-3.826924133E1
3.162689500E0,-1.944065475E1,-1.368013096E1,-3.817349243E1
3.172638500E0,-1.964480591E1,-1.360905075E1,-3.824766541E1
3.182587500E0,-1.980418777E1,-1.342011452E1,-3.811178589E1
3.192537500E0,-1.974225616E1,-1.342381382E1,-3.820280457E1
3.202486500E0,-1.966836929E1,-1.325386715E1,-3.801605225E1
3.212435500E0,-1.973319244E1,-1.334768009E1,-3.833361816E1
3.222384500E0,-1.979933548E1,-1.309223366E1,-3.833924866E1
3.232334500E0,-1.957236481E1,-1.312113762E1,-3.846560669E1
3.242283500E0,-1.964338684E1,-1.307645416E1,-3.823728943E1
3.252232500E0,-1.931126404E1,-1.306163025E1,-3.827354431E1
3.262181500E0,-1.935824203E1,-1.313380146E1,-3.844345093E1
3.272130500E0,-1.933133316E1,-1.317225456E1,-3.818869019E1
3.282080500E0,-1.933133316E1,-1.317225456E1,-3.818869019E1
3.292029500E0,-1.948960876E1,-1.330223846E1,-3.817578125E1
3.301978500E0,-1.922105026E1,-1.344021606E1,-3.812728882E1
3.311927500E0,-1.928136063E1,-1.350576115E1,-3.821862793E1
3.321877500E0,-1.932862091E1,-1.351116371E1,-3.819615173E1
3.331826500E0,-1.939965439E1,-1.362731934E1,-3.824780273E1
3.341775500E0,-1.938476562E1,-1.345980835E1,-3.823762512E1
3.351724500E0,-1.931433105E1,-1.348894882E1,-3.827438354E1
3.361674500E0,-1.929092407E1,-1.359797478E1,-3.844921875E1
3.371623500E0,-1.931637573E1,-1.347385597E1,-3.834249878E1
3.381572500E0,-1.927793884E1,-1.344456673E1,-3.822642517E1
3.391521500E0,-1.926954269E1,-1.354274940E1,-3.825726318E1
3.401471500E0,-1.929448700E1,-1.357769012E1,-3.810435486E1
3.411420500E0,-1.938485336E1,-1.362373352E1,-3.806526184E1
3.421369500E0,-1.926880646E1,-1.378465176E1,-3.798591614E1
3.431318500E0,-1.937395096E1,-1.404834461E1,-3.790151978E1
3.441267500E0,-1.952196503E1,-1.415110970E1,-3.794107056E1
3.451217500E0,-1.969684219E1,-1.426329803E1,-3.769964600E1
3.461166500E0,-1.990934753E1,-1.445318222E1,-3.739797974E1
3.471115500E0,-2.000891113E1,-1.463917160E1,-3.722273254E1
3.481064500E0,-2.035680008E1,-1.490609455E1,-3.703224182E1
3.491014500E0,-2.038779449E1,-1.510130882E1,-3.707411194E1
3.500963500E0,-2.029380798E1,-1.530196476E1,-3.694688416E1
3.510912500E0,-2.025758362E1,-1.541071701E1,-3.700817871E1
3.520861500E0,-2.014381027E1,-1.554628754E1,-3.691661072E1
3.530811500E0,-1.997095108E1,-1.586746597E1,-3.697557068E1
3.540760500E0,-1.990077591E1,-1.571273041E1,-3.658932495E1
3.550709500E0,-1.973049545E1,-1.592724609E1,-3.673837280E1
3.560658500E0,-1.991944504E1,-1.592265892E1,-3.658895874E1
3.570608500E0,-1.991944504E1,-1.592265892E1,-3.658895874E1
3.580557500E0,-1.991920090E1,-1.612790489E1,-3.653195190E1
3.590506500E0,-2.002935791E1,-1.604626846E1,-3.680290222E1
3.600455500E0,-2.009537125E1,-1.604969025E1,-3.651539612E1
3.610405500E0,-1.999287033E1,-1.611821365E1,-3.694221497E1
3.620354500E0,-1.988661957E1,-1.595405388E1,-3.688212585E1
3.630303500E0,-1.996444702E1,-1.585802460E1,-3.691601562E1
3.640252500E0,-1.961931992E1,-1.574393272E1,-3.686215210E1
3.650202500E0,-1.959367371E1,-1.538080597E1,-3.720880127E1
3.660151500E0,-1.932278442E1,-1.534594345E1,-3.737501526E1
3.670100500E0,-1.924736786E1,-1.512795067E1,-3.749349976E1
3.680049500E0,-1.924272156E1,-1.507643890E1,-3.774119568E1
3.689999500E0,-1.904831696E1,-1.498721504E1,-3.795416260E1
3.699948500E0,-1.907608032E1,-1.494159317E1,-3.794976807E1
3.709897500E0,-1.903765488E1,-1.498134422E1,-3.780720520E1
3.719846500E0,-1.915500259E1,-1.481194401E1,-3.778892517E1
3.729796500E0,-1.926873016E1,-1.460003471E1,-3.761970520E1
3.739745500E0,-1.909163284E1,-1.451467133E1,-3.797314453E1
3.749694500E0,-1.912903595E1,-1.447194958E1,-3.785482788E1
3.759643500E0,-1.901914597E1,-1.449816036E1,-3.801718140E1
3.769593500E0,-1.886072159E1,-1.459841728E1,-3.803713989E1
3.779542500E0,-1.875373840E1,-1.459505463E1,-3.803965759E1
3.789491500E0,-1.861466599E1,-1.445532227E1,-3.802645874E1
3.799440500E0,-1.855581665E1,-1.441641617E1,-3.801443481E1
3.809390500E0,-1.853932953E1,-1.439985180E1,-3.818542480E1
3.819339500E0,-1.858472061E1,-1.427114296E1,-3.809989929E1
3.829288500E0,-1.859849167E1,-1.443939304E1,-3.809341431E1
3.839237500E0,-1.864150238E1,-1.439241886E1,-3.812956238E1
3.849186500E0,-1.870456696E1,-1.442053032E1,-3.834996033E1
3.859136500E0,-1.870456696E1,-1.442053032E1,-3.834996033E1
3.869085125E0,-1.879896164E1,-1.443874836E1,-3.816452026E1
3.879034125E0,-1.868371964E1,-1.448468304E1,-3.815774536E1
3.888984125E0,-1.870592880E1,-1.429301643E1,-3.824720764E1
3.898933125E0,-1.876891327E1,-1.427033424E1,-3.808882141E1
3.908882125E0,-1.861750031E1,-1.411406612E1,-3.806179810E1
3.918831125E0,-1.841580963E1,-1.406344509E1,-3.809060669E1
3.928781125E0,-1.849443054E1,-1.415193176E1,-3.820155334E1
