"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
1.843176125E0,-3.311114502E-1,4.375251617E0,8.869805145E0
1.853125125E0,-8.472381592E-2,4.540208588E0,8.832233276E0
1.863074125E0,1.348695374E-1,4.626878357E0,8.984766083E0
1.873022875E0,3.159928894E-1,4.628375244E0,9.247469788E0
1.882971875E0,3.719764709E-1,4.509672089E0,9.647587738E0
1.892921875E0,2.595602417E-1,4.349804535E0,1.009575577E1
1.902870875E0,3.293151855E-3,4.143832855E0,1.048719177E1
1.912819875E0,-1.924996948E-1,3.895948334E0,1.074720108E1
1.922768875E0,-3.929328918E-1,3.671864319E0,1.082249451E1
1.932717875E0,-6.262976074E-1,3.526067505E0,1.058014847E1
1.942667875E0,-7.315287781E-1,3.407064972E0,1.012599289E1
1.952616875E0,-7.490423584E-1,3.217708740E0,9.674082642E0
1.962565875E0,-8.409512329E-1,3.042722626E0,9.454040222E0
1.972514875E0,-1.098864899E0,2.932851105E0,9.685608673E0
1.982463875E0,-1.314117279E0,2.764900360E0,1.003543121E1
1.992413875E0,-1.318607941E0,2.522853699E0,1.026744873E1
2.002362875E0,-1.205742645E0,2.232906647E0,1.032403107E1
2.012311875E0,-1.118025055E0,2.044598236E0,1.016955231E1
2.022260875E0,-1.066831512E0,1.969454498E0,9.975705414E0
2.032209875E0,-9.961784363E-1,1.945055237E0,9.670639801E0
2.042159875E0,-9.861492920E-1,2.016606445E0,8.960965576E0
2.052108875E0,-1.018631744E0,2.158960419E0,8.018375702E0
2.062057875E0,-1.174757080E0,2.380649414E0,7.310647430E0
2.072006875E0,-1.266965332E0,2.616708527E0,6.915918274E0
2.081955875E0,-1.236129456E0,2.761008453E0,6.759942627E0
2.091905875E0,-1.023272095E0,2.793790283E0,6.866071930E0
2.101854875E0,-7.213499451E-1,2.761457520E0,7.189698944E0
2.111803875E0,-3.823049927E-1,2.691552887E0,7.634424133E0
2.121752875E0,-1.122665405E-2,2.640958099E0,8.310867462E0
2.131701875E0,2.847079468E-1,2.544259186E0,8.957822113E0
2.141650875E0,3.842509460E-1,2.420765991E0,9.569001160E0
2.151600875E0,2.785707092E-1,2.260000305E0,1.007929001E1
2.161549875E0,2.260299683E-2,2.175725555E0,1.021475830E1
2.171498875E0,-3.430865479E-1,2.180066528E0,1.008123596E1
2.181447875E0,-7.682025146E-1,2.197131042E0,9.829908600E0
2.191396875E0,-1.039288788E0,2.169139252E0,9.561367035E0
2.201346875E0,-1.126557312E0,2.090852051E0,9.297765198E0
2.211295875E0,-1.163081360E0,2.072140961E0,9.026379547E0
2.221244875E0,-1.075663147E0,2.117346954E0,8.796906738E0
2.231193875E0,-8.810678101E-1,2.299817505E0,8.696016541E0
2.241142875E0,-6.915618896E-1,2.531984711E0,8.818461914E0
2.251092875E0,-4.755610657E-1,2.755170593E0,8.853339386E0
2.261041875E0,-3.198847961E-1,2.939886475E0,8.786129150E0
2.270990875E0,-2.404000854E-1,3.170706482E0,8.806786194E0
2.280939875E0,-3.451821899E-1,3.338058472E0,8.757538605E0
2.290888875E0,-5.740562439E-1,3.478316803E0,8.602012024E0
2.300838875E0,-8.687933350E-1,3.545676727E0,8.382418671E0
2.310787875E0,-1.110540619E0,3.529360657E0,8.367150421E0
2.320736875E0,-1.238225098E0,3.410058746E0,8.569529572E0
2.330685875E0,-1.277892609E0,3.248544617E0,8.689879303E0
2.340635875E0,-1.247505798E0,3.115022278E0,8.693471832E0
2.350584875E0,-1.159039764E0,3.074306946E0,8.699609070E0
2.360533875E0,-9.086105347E-1,3.107687531E0,8.726253662E0
2.370482875E0,-6.177653503E-1,3.044967957E0,8.733289032E0
2.380431875E0,-4.140390015E-1,2.955304413E0,8.623866577E0
2.390381875E0,-2.529739380E-1,2.879711609E0,8.611292725E0
2.400330875E0,-1.107696533E-1,2.906505890E0,8.714428253E0
2.410279875E0,5.224136353E-2,2.997067566E0,8.753497009E0
2.420228875E0,1.800755310E-1,3.124602356E0,8.610993347E0
2.430177875E0,2.139051819E-1,3.177741852E0,8.484207001E0
2.440127875E0,2.276765442E-1,3.131488037E0,8.697064362E0
2.450076875E0,2.764750671E-1,2.964435425E0,9.292675781E0
2.460025875E0,2.682421875E-1,2.728975067E0,1.002839584E1
2.469974875E0,1.993853760E-1,2.429597626E0,1.079704742E1
2.479923875E0,8.547225952E-2,2.187550964E0,1.164772842E1
2.489873875E0,1.351689148E-1,2.079026642E0,1.219289474E1
2.499822875E0,3.415896606E-1,2.073488159E0,1.237282059E1
2.509771875E0,5.924679565E-1,2.140848083E0,1.222238342E1
2.519720875E0,7.789801025E-1,2.260599060E0,1.185145477E1
2.529669875E0,9.080117798E-1,2.419867859E0,1.144969025E1
2.539619875E0,9.886940002E-1,2.587519226E0,1.117216736E1
2.549568875E0,1.052760773E0,2.673889618E0,1.104089035E1
2.559517875E0,1.130598907E0,2.640359344E0,1.087623276E1
2.569466875E0,1.127904510E0,2.556982727E0,1.058314224E1
2.579415875E0,1.096769257E0,2.458786926E0,1.018961060E1
2.589365875E0,9.779164124E-1,2.321821747E0,9.862690430E0
2.599314875E0,8.515791321E-1,2.212998047E0,9.620194702E0
2.609263875E0,7.074288940E-1,2.128573608E0,9.400152283E0
2.619212875E0,5.915698242E-1,2.018103333E0,9.327403564E0
2.629162875E0,5.345384216E-1,1.854643250E0,9.360185394E0
2.639111875E0,4.803511047E-1,1.704804840E0,9.410630493E0
2.649060875E0,4.143383789E-1,1.636247406E0,9.492809601E0
2.659009875E0,3.805087280E-1,1.674867096E0,9.516310730E0
2.668958875E0,5.025050354E-1,1.754202118E0,9.496252441E0
2.678908875E0,6.466552734E-1,1.869163055E0,9.386530609E0
2.688857875E0,7.414082336E-1,2.010618896E0,9.177415466E0
2.698806875E0,7.673043823E-1,2.176473999E0,8.909173279E0
2.708755875E0,6.080355835E-1,2.353106689E0,8.639284515E0
2.718704875E0,3.299139404E-1,2.505639496E0,8.471932526E0
2.728654875E0,3.397933960E-2,2.555336151E0,8.516689453E0
2.738603875E0,-1.692979431E-1,2.516566772E0,8.629704437E0
2.748552875E0,-3.270698547E-1,2.444267120E0,8.564440155E0
2.758501875E0,-4.119433594E-1,2.351310425E0,8.317753143E0
2.768451875E0,-4.707710266E-1,2.338736572E0,8.097710724E0
2.778400875E0,-4.339476013E-1,2.382445679E0,8.015232239E0
2.788349875E0,-3.504212952E-1,2.455194397E0,8.009993134E0
2.798298875E0,-2.609074402E-1,2.544857941E0,8.058192902E0
2.808247875E0,-8.936416626E-2,2.657423859E0,8.153394928E0
2.818197875E0,6.077362061E-2,2.680026855E0,8.361013184E0
2.828146875E0,1.514849854E-1,2.703228607E0,8.505462799E0
2.838095875E0,1.170565796E-1,2.693199463E0,8.521928558E0
2.848044875E0,9.430389404E-2,2.717449036E0,8.493787079E0
2.857994875E0,9.864486694E-2,2.816842346E0,8.733738098E0
2.867944500E0,1.472937012E-1,2.876268768E0,9.140442352E0
2.877893500E0,1.495390320E-1,2.843786316E0,9.366472321E0
2.887842500E0,2.619552612E-2,2.862198029E0,9.461824036E0
2.897791500E0,-2.408491516E-1,2.934347992E0,9.460776215E0
2.907741500E0,-4.087998962E-1,3.026406555E0,9.332942047E0
2.917690500E0,-4.402345276E-1,3.081941071E0,9.109905853E0
2.927639500E0,-3.697311401E-1,3.117866364E0,8.873996429E0
2.937588500E0,-2.520758057E-1,3.192561035E0,8.705596619E0
2.947538500E0,-1.103205872E-1,3.274590454E0,8.665480042E0
2.957487500E0,2.215393066E-2,3.326083374E0,8.871152344E0
2.967436500E0,1.519340515E-1,3.343896332E0,9.255403290E0
2.977385500E0,3.010240173E-1,3.314707031E0,9.789941711E0
2.987334500E0,4.989125061E-1,3.162772980E0,1.062819855E1
2.997284500E0,5.959107971E-1,2.900218964E0,1.136047577E1
3.007233500E0,5.010081482E-1,2.587070160E0,1.180505127E1
3.017182500E0,-3.248245239E-2,2.395019531E0,1.203182968E1
3.027131500E0,-8.665480042E-1,2.298470306E0,1.199470688E1
3.037081500E0,-1.407223663E0,2.184108124E0,1.156809402E1
3.047030500E0,-1.522483978E0,2.017354889E0,1.082503922E1
3.056979500E0,-1.495390320E0,2.000290375E0,1.009500732E1
3.066928500E0,-1.410965881E0,2.218237152E0,9.629325714E0
3.076877500E0,-1.241667938E0,2.531535645E0,9.589358826E0
3.086827500E0,-9.717791748E-1,2.843636627E0,9.895771637E0
3.096776500E0,-5.980064392E-1,3.020718384E0,1.026774811E1
3.106725500E0,-2.109114075E-1,2.984643402E0,1.043510010E1
3.116674500E0,-1.646575928E-2,2.803070984E0,1.034558624E1
3.126624500E0,-1.124162292E-1,2.562371521E0,9.953252106E0
3.136573500E0,-2.885998535E-1,2.337089996E0,9.466015320E0
3.146522500E0,-4.300556946E-1,2.159559174E0,9.198820953E0
3.156471500E0,-5.463638306E-1,2.038460999E0,9.346264343E0
3.166421500E0,-6.228547668E-1,1.988015900E0,9.569899292E0
3.176370500E0,-6.429130554E-1,2.013313293E0,9.695188751E0
3.186319500E0,-5.530998230E-1,2.088756409E0,9.826016693E0
3.196268500E0,-3.022215271E-1,2.201022949E0,9.778265991E0
3.206217500E0,5.658233643E-2,2.321971436E0,9.616452484E0
3.216167500E0,3.058140564E-1,2.419718170E0,9.415420532E0
3.226116500E0,3.580554199E-1,2.518063660E0,9.175619202E0
3.236065500E0,1.627116394E-1,2.584974518E0,9.034163361E0
3.246014500E0,-7.783813477E-2,2.555635529E0,9.072184296E0
3.255964500E0,-3.189866638E-1,2.435285797E0,9.084009705E0
3.265913500E0,-4.435276794E-1,2.323917389E0,8.944499817E0
3.275862500E0,-4.728666687E-1,2.274220734E0,8.708440704E0
3.285811500E0,-4.824467468E-1,2.302212524E0,8.425529022E0
3.295761500E0,-4.022135925E-1,2.388582916E0,8.215216370E0
3.305710500E0,-3.290158081E-1,2.464175720E0,8.042924652E0
3.315659500E0,-2.811154175E-1,2.554587708E0,7.849077759E0
3.325608500E0,-2.296224976E-1,2.633922729E0,7.648195496E0
3.335557500E0,-2.435435486E-1,2.693648529E0,7.511829071E0
3.345507500E0,-2.817141724E-1,2.761457520E0,7.555388489E0
3.355456500E0,-3.589535522E-1,2.807411957E0,7.820487213E0
3.365405500E0,-3.894900513E-1,2.796185303E0,8.156837769E0
3.375354500E0,-3.664379883E-1,2.767894135E0,8.561147003E0
3.385304500E0,-3.582051086E-1,2.772983551E0,9.166188812E0
3.395253500E0,-3.180885315E-1,2.714305573E0,9.652377777E0
3.405202500E0,-3.228785706E-1,2.613565063E0,9.762249298E0
3.415151500E0,-4.583468628E-1,2.529589691E0,9.693392487E0
3.425101500E0,-6.646179199E-1,2.477348328E0,9.549841003E0
3.435050500E0,-8.038284302E-1,2.429447937E0,9.526788940E0
3.444999500E0,-7.795788574E-1,2.268233185E0,9.952204285E0
3.454948500E0,-6.938072205E-1,2.072290649E0,1.055904236E1
3.464898500E0,-5.580395508E-1,1.943258972E0,1.105151825E1
3.474847500E0,-3.778143311E-1,1.916614380E0,1.130015121E1
3.484796500E0,-2.227368164E-1,1.928888855E0,1.127620102E1
3.494745500E0,-5.358856201E-2,1.961670685E0,1.089150101E1
3.504695500E0,5.538482666E-3,2.003433838E0,1.037088364E1
3.514644500E0,-8.786727905E-2,2.055375824E0,1.007285339E1
3.524593500E0,-1.487905884E-1,2.127825165E0,9.975256348E0
3.534542500E0,-8.457412720E-2,2.151475983E0,9.796827393E0
3.544492500E0,-5.224136353E-2,2.217039642E0,9.752220154E0
3.554441500E0,-3.188369751E-2,2.438578949E0,9.744586029E0
3.564390500E0,6.975494385E-2,2.656076660E0,9.584868164E0
3.574339500E0,3.263214111E-1,2.739602966E0,9.265582123E0
3.584288500E0,5.998027039E-1,2.638862457E0,8.972192230E0
3.594238500E0,7.453001404E-1,2.403701477E0,8.987161102E0
3.604187500E0,8.132588196E-1,2.155816956E0,9.409133606E0
3.614136500E0,8.102650452E-1,1.970652008E0,9.858648834E0
3.624085500E0,7.451504517E-1,1.853445740E0,1.026759842E1
3.634035500E0,6.057902527E-1,1.756447449E0,1.056727524E1
3.643984500E0,5.140310669E-1,1.793270874E0,1.053808594E1
3.653933500E0,4.788542175E-1,1.928290100E0,1.021430923E1
3.663882500E0,4.363426208E-1,2.089355164E0,9.691296844E0
3.673832500E0,3.469784546E-1,2.247426453E0,9.100625153E0
3.683781500E0,2.342628479E-1,2.423759766E0,8.719517670E0
3.693730500E0,2.471360779E-1,2.581232300E0,8.550070038E0
3.703679500E0,3.293151855E-1,2.685565338E0,8.546926575E0
3.713629500E0,3.974235535E-1,2.691103821E0,8.744665375E0
3.723578500E0,4.085005188E-1,2.602338409E0,8.954379272E0
3.733527500E0,3.881428528E-1,2.449356537E0,9.030271454E0
3.743476500E0,3.312611389E-1,2.277513885E0,8.888815613E0
3.753426500E0,2.574645996E-1,2.189646606E0,8.641380157E0
3.763375500E0,1.161584473E-1,2.263143768E0,8.385412445E0
3.773324500E0,-7.858657837E-2,2.400408325E0,8.078700256E0
3.783273500E0,-2.335144043E-1,2.581531677E0,7.761958923E0
3.793223500E0,-2.213896179E-1,2.811453552E0,7.420369263E0
3.803172500E0,-1.434017944E-1,3.020568695E0,7.141648865E0
3.813121500E0,-7.259902954E-2,3.180136871E0,7.024442596E0
3.823070500E0,7.933502197E-3,3.266507263E0,7.078031158E0
3.833020500E0,1.374142456E-1,3.272494812E0,7.389982452E0
3.842969500E0,3.013233948E-1,3.229683838E0,7.751331024E0
3.852918500E0,4.752616882E-1,3.182531891E0,8.063881073E0
3.862867500E0,7.343728638E-1,3.126847687E0,8.306526489E0
3.872817125E0,9.222322083E-1,3.102149048E0,8.540340271E0
3.882766125E0,9.804611206E-1,3.016676788E0,8.796158295E0
3.892715125E0,8.538244629E-1,2.930007019E0,9.278006287E0
3.902664125E0,6.334826660E-1,2.792443085E0,9.700278168E0
3.912614125E0,3.168910217E-1,2.652184753E0,9.974358215E0
3.922563125E0,4.221221924E-2,2.518213348E0,1.012464569E1
3.932512125E0,-1.712438965E-1,2.432890778E0,9.989776154E0
3.942461125E0,-3.388952637E-1,2.424508209E0,9.732760620E0
3.952411125E0,-4.272116089E-1,2.434537354E0,9.504635010E0
3.962360125E0,-3.739224243E-1,2.471809845E0,9.298813019E0
3.972309125E0,-1.878593445E-1,2.593806152E0,9.296417999E0
3.982258125E0,6.616241455E-2,2.824326782E0,9.579928436E0
3.992208125E0,3.215313721E-1,3.079246674E0,9.975106659E0
4.002157125E0,4.969665527E-1,3.315754852E0,1.043315414E1
4.012106125E0,6.141728210E-1,3.456911316E0,1.078462326E1
4.022055125E0,6.486012268E-1,3.392545166E0,1.099478622E1
4.032005125E0,5.746549988E-1,3.135978699E0,1.128787674E1
4.041954125E0,2.956352234E-1,2.839445343E0,1.161285095E1
4.051903125E0,-9.954299927E-2,2.597997437E0,1.182376236E1
4.061852125E0,-4.650828552E-1,2.390229492E0,1.169293442E1
4.071802125E0,-8.023315430E-1,2.186054077E0,1.127455444E1
4.081751125E0,-1.178199921E0,2.049837341E0,1.071756271E1
4.091700125E0,-1.678309937E0,1.980830841E0,1.016895355E1
4.101649125E0,-2.180665283E0,2.036365356E0,9.763446808E0
4.111599125E0,-2.380799103E0,2.137854309E0,9.668693848E0
